Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.5,0.8,0.1,5178.2,25.1,49.4,110.5,6.1,129.1,10.2,8.6,6.4,8,4.9,1.8,2,0.1,0.1,9.9,23.1,50.4,482.9,21.3,358.7,1.3,0.4,0.2,8.1,10.4,41.7,215.7,9,31.7,24.8
"Energy extraction",0.9,0,0,0.3,2.9,0.1,0.2,1.2,440.1,16.6,1.2,1.8,2.4,0.9,0.5,0.7,1.3,0.1,0.1,0.5,262.4,1.4,8.4,7.7,3.9,0.1,0.5,0.1,0.8,1.5,3.6,1.8,0.4,1.8,3
"Mining (non-energy)",3.6,0.4,0,0.2,3,0.2,0.7,4,8.5,55.4,0.8,110.6,76.3,10,2.7,3.6,8.6,0.1,0,6.5,14.4,280.2,13.1,5.2,0.1,0,0.1,0.1,0.2,10.7,4.3,11.5,0.1,0.1,1.4
"Mining support",2.1,4.4,2.2,0,1,0,0.2,0.4,0.8,0.4,0.5,0.2,0.1,0,0,0,1.2,0,0,0.1,9.3,13.9,0,1,0,0,0,0,0,0,1.5,1.8,0.1,0,0
"Food, beverages, tobacco",1072.6,0.6,1,0.1,0,32.2,19.5,37.5,26.5,829.4,13,9.8,6.9,21.4,73.9,32.9,46.2,1.7,5.7,26.7,87.1,109.5,1295.9,176,2947.7,22.4,16.3,26.5,58.4,29.2,201.2,514,48.4,351.2,210.2
"Textiles & apparel",4.2,0.3,0.4,0.1,11.5,0,0.8,5.9,1.8,64.5,9.4,1.1,0.8,4.5,24.9,9.1,16,0.6,3.3,26.6,12.2,56.1,115.2,23.4,25.4,4.8,2.6,1.6,8.9,2.7,51,14.9,4.9,26.3,22.3
"Wood",15.8,1.4,2.2,0.1,22.3,1.4,0,241.5,5.3,39.3,8.9,34.9,2.4,126.4,133,38.6,54.8,1.7,5.7,641.1,102.1,2708.5,185.3,28.3,14.9,8.5,1.1,2.8,16.8,238.4,73.8,90.4,8.3,7.6,38.8
"Paper & printing",5.2,0.4,2.1,0,152.1,8.8,13.2,0,11.4,181.7,14.6,21.6,3.5,33.8,99.6,34.9,45.4,1.6,5.6,8.8,68.2,54.4,762.1,114.8,70.6,757.7,88.8,114.9,468.5,47.9,667.7,296,53.5,52.4,140.2
"Coke & refined petroleum",153.1,11.1,25.9,1.7,97.3,10.1,38.4,34.7,0,356,25.2,84.7,112.5,77.8,86.3,65.3,109.1,3.8,22.2,55.1,1005.3,548.8,910.1,3098.1,75.8,15.1,42,50.7,217.3,79.7,372.9,373.6,22.1,60,78.3
"Chemicals & pharmaceutical",219.6,4.2,3.9,0.2,215.8,48.5,34.2,57.4,91.4,0,239,28.7,40.5,61.1,146,81.3,64.4,4.4,10.2,34,63.6,99.1,417.3,90.7,21.7,15.3,3.8,5.6,23.9,28.3,721.4,674,32.9,2489.9,95.2
