Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,12.1,13.2,4.7,46429.5,883.7,2206.1,6808.3,22,3499,250.6,289.4,27.8,15.5,8.6,6.7,8.9,58.4,8.3,309.6,9.9,107.8,474.8,6.5,1202.8,1.3,1.3,0.4,13.6,25.1,60,78.4,94.2,121.3,238.6
"Energy extraction",32.2,0,45.7,120.1,57.9,4.4,1.1,7.3,25899.7,82.5,7.3,20.4,503.7,1.8,5.6,4.9,8.6,5.2,8.3,2.5,5032.1,26.5,134.2,105,4.8,0.6,2.8,1,22.7,25.5,41.9,18.5,3.5,118.5,156.5
"Mining (non-energy)",148.4,6.3,0,17.5,104.6,8.4,0.3,47.6,3.6,2458.8,2.7,1447.3,1733,172.6,1.9,4.5,61.1,51.2,3.6,9.2,13,2919.5,42.1,19.7,2,0.2,0.9,0.3,3.2,29.4,8.9,14.6,4.5,3.1,31.8
"Mining support",196,1281.1,235.4,0,79.8,0,1,9.8,25.1,15.6,16.5,8.8,3.6,0.4,0,0,8.2,0.3,0.1,3.5,80,285.8,0.3,6.5,0,0,0,0,0,0,2.2,32.5,6.8,0.2,0.4
"Food, beverages, tobacco",5852.5,27.2,10.2,1.4,0,271.9,5,55.8,62.9,1106.4,150.9,21.1,56.1,31.4,21.9,20,21.8,27.5,10.4,46.4,32.9,137.9,655.5,66.2,8956.5,3.7,9.1,2.3,82.1,17.7,127.3,723.1,667,548.5,699
"Textiles & apparel",156.9,7.4,183.8,13.3,270.9,0,0.3,155.7,4.9,187.9,254.7,143.3,5.2,59.9,53.1,2.9,98.8,204.3,91.1,451.2,60.7,182.4,763.8,195.7,190.1,46.7,32.5,5.7,207.1,10.7,521.3,109.2,9.5,975.2,823.8
"Wood",167.4,9.4,0.4,3.6,159.8,2.6,0,95.3,0.1,152.7,2.9,270.8,2.5,72.3,162.2,14.8,27.3,43.5,29,1233.2,5.2,2729.4,145.5,26.7,0.2,9,0.2,0,11.9,172.9,48.4,15.9,2.3,13,165.8
"Paper & printing",256.9,15.8,122.3,2.8,3692.4,305.4,51.4,0,50.3,998.8,461.5,302.6,44.1,206.7,288.6,697.8,173,213.6,29.7,602.3,139.5,231.5,1378.3,312,321.1,1330.6,317.7,163.1,896.7,72.8,1047.2,1085.1,627.1,482,1170.5
"Coke & refined petroleum",6124.3,730.4,2089.2,155.2,3067.9,804.8,207.5,442.8,0,8928.2,1386.1,2361.4,2127.6,313.8,1045.4,911.2,1614.5,872.2,175.3,433.1,3653.3,5008.7,2946.6,15940.1,567.6,71.1,338.1,126.1,700.7,230.6,1107.2,3022.1,492.1,789.8,1224.4
"Chemicals & pharmaceutical",5923,536.8,344.4,32.5,2111.7,2003.6,114.9,1349.1,2881.5,0,7105.8,988.4,2580.1,1444.6,899,850.5,931.1,889.6,173,1190.5,362.4,4994.5,611.4,282.3,125.5,76.9,21.6,13.7,81.5,132.3,318.8,704.7,455.2,1699.5,851.7
"Rubber & plastic",437,96.3,334.6,20.4,4037.5,376.9,46.9,393.7,43.6,1478.3,0,95.2,630.5,665.2,808.6,994.3,660.4,5575.8,265.2,724.2,116.1,3862.4,1187,858,243.6,3.1,1.8,25.1,90.8,62.1,231.8,15,6.6,287.9,331.8
"Other mineral (non-metallic)",199.2,384.1,30.6,10.6,745.9,16.9,0.7,19.8,1,481.3,8.8,0,499.1,80.6,96.7,532.6,117.8,604.4,38.1,330.6,66.5,18101.7,211.7,34.4,87.9,0.1,0.5,0.1,25.6,87.8,36.4,42,13.4,86.3,117.8
"Metal (basic)",26.6,331.9,72.3,74,254,7.3,12,122.7,40.4,112.6,288.6,348,0,5831.8,1083.4,3396.9,4820.5,6076.8,956.3,734.2,75.6,5185,333.4,87.7,4.4,0.4,2,1.4,9.6,11.9,25.2,14.6,5.4,28.5,126.4
"Metal (fabricated)",487.4,1257.3,280.7,32.9,1985.4,65.8,54.7,255.3,207,953.3,233.7,144.3,2612.1,0,1042.1,587.7,1728.9,1919,351.7,474.4,52.6,4619.8,531.7,239,127.4,5,49.1,24.2,58.3,89.6,125.6,369.4,25.5,80.3,233.6
"Computer, electronics",21.3,20.2,17.4,2.5,33.5,7.1,0.6,14.5,12.7,63.6,24.1,8.5,14.2,6.9,0,151.3,96.6,168.7,31.9,178.4,8.2,81.4,135.9,49.7,1,14.8,452.4,88.7,85.9,5,92.6,21.1,14.5,211.6,201.6
"Electrical equip.",17.3,25.1,2.1,26.7,634.8,1.7,0.2,20.4,1.3,4.7,1.5,1.6,17.4,11.9,212.3,0,32.4,13.3,751.3,920.4,73.2,161.4,1682.7,935.7,200.8,72.4,1607.9,213,210.1,225.6,514.1,2,0.8,390.5,1567.3
"Machinery & equip.",224.4,414.7,154.9,23.1,150.6,75.2,11.5,61.4,103.2,262.6,89.4,135.8,316.9,101.1,857.4,639.3,0,936.4,98.9,171.9,73.9,892.1,156.5,84.2,3.4,0.3,25.2,0.9,22.9,9.6,27.6,33.2,64.1,24.7,59.4
"Motor vehicles",137.3,25.6,34.7,9,29.8,10.4,3.1,11.5,15.8,70.7,71,54.5,96.6,46.3,51,42.9,639.3,0,246.8,2095.9,49.1,221.5,1979.2,894.6,2.7,0.2,1.8,0.5,45.7,13.7,109.6,103.8,6.5,34.7,114.8
"Other transport equip",18.6,20.4,2.5,0.2,6.8,0.9,0.3,1.4,3.4,2.7,0.8,1.2,3.9,4.3,9.2,12.5,74.1,15.5,0,8,1.1,62.8,105.9,391.2,1.5,0.5,1.3,0.8,1.8,2.3,73.2,1387.3,2.8,4.2,41.2
"Other manufacturing",1328.4,18.8,35.7,46.4,1748.8,104.4,2.9,93.3,68.5,177.8,40.3,55.8,214.4,18.7,32.2,4,51.6,41.7,89.2,0,780.3,408.1,656.1,1321.2,195.6,66.3,514.8,68.8,297,525.9,407.5,340.6,909.2,1474.6,498.7
"Utilities",1816.2,1169.9,1406.6,67.2,4281.8,902.9,102.4,1144.1,1033.8,3194.6,771.3,1301,4963,699.2,461.3,309.8,464.5,911.1,132.5,487.7,0,803.8,2219.5,1576.3,1073.7,131.9,651.3,143.1,830.9,941.4,1041.3,2792.1,1499.7,2078.6,1919.3
"Construction",51.3,1881.9,3.1,64.3,551,38.4,6.1,82.2,81.2,138.9,111,115.7,55.7,15,89.8,52.2,67.9,727.4,50.5,19.6,1962.1,0,2235.2,2301.7,442,94.1,1185.1,120.5,1310.5,5277.7,1340.2,6343.4,4944.6,1419.3,1788.9
"Wholesale & retail",5610.3,1067.2,1139.3,159.9,15624.1,3785.5,291.5,1561.2,4971.3,6810.5,2005.1,1280.2,2908.5,871.1,1967.7,1365.6,1344.6,4472.2,1206.8,2850.8,3550.5,8924.6,0,10904.6,4988.3,2410.6,4980.5,1726.6,2497.8,707,8339.5,4267.5,1810.6,4064.8,5681.5
"Transportation, storage",2063.1,1332.8,1015.9,61,7207.7,1564.5,250.5,1063.3,2132,3973.2,963,1123,2072.7,823.6,1529.9,1417.7,1413.3,2900.5,466.1,934.5,1063.3,4504.9,4416.5,0,1336.7,510.1,1232.6,256.5,2525.3,220.5,2681.8,2283.9,749.9,1166.7,2129.7
"Accomodation and food services",69.7,152.9,77.5,38.2,796.3,161.1,5,118.3,23.5,425.4,130.8,30.5,225.6,180.9,42.5,28.4,186.9,308.9,109.4,194.8,415.7,212,1793,1607.7,0,118.6,232.5,323.4,1682.4,357.9,7680.9,2814.4,1199.8,3431.1,2671.5
"Publishing, broadcasting",9.3,3.9,6.4,0.8,13,3.6,0.3,25,3.3,106.1,3,1.4,1.9,1.3,2.3,1.5,1.5,94,48,39.4,102.5,6.4,1259.7,67.2,45.2,0,2192.4,3.3,938.9,82.5,3898.2,1374.9,691.4,379,2274.5
"Telecoms",334.6,88.1,109.2,14.7,657.3,204.2,16.3,86,121.3,297.6,94.7,102.4,116.4,135.4,250.6,98,171.3,263.5,53,202.5,293.5,592.1,1531.3,996.4,259.1,382.3,0,567.9,2227.1,156.5,1748.2,2449.9,441.9,751.4,1277.3
"IT and information services",64,120.7,40.9,4.1,639.8,116.7,10.3,91.5,121.3,375.5,67.9,73.4,125.1,93.8,335.3,113.1,131.4,271,41.2,210.1,277.8,458.9,1052.7,716.6,152.3,260.7,1375.8,0,2737.5,112.4,1554.5,1951.4,351.5,569.1,953.8
"Finance & insurance",3007.6,1239.5,597.7,55.1,3557.2,859.1,93.7,442,766.5,1681.2,465.9,504.1,1805.2,592.4,747.2,442,645.3,1283.8,294.1,814.8,1331.5,3543.5,4597.4,3093.8,790.6,241.8,1050.9,400.6,0,4297.8,3437.3,4280.7,915.4,1647.1,2426.2
"Realestate",270.1,3880.7,120.3,3.9,941,219.4,11.4,156.5,182.5,427.3,119.1,128,181,130.2,120.9,79.5,150.7,143.4,63.9,233,264.7,480.9,4860.6,1145.9,1618.7,169.5,919.3,274.4,1650.2,0,1965.5,2460.3,850.2,1356.8,1749.6
