Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0,0.1,381.1,1.4,434,0.3,0,22,0.2,1.1,0.9,0.8,0.1,0.1,0.7,0.1,0.1,6.3,12.9,3.7,39.1,13.3,12.5,0.1,0.1,0.3,0.2,2.7,4.1,5.4,4.9,1.7,2.1
"Energy extraction",0.3,0,0,1.5,2.8,0,0,0,0,5.5,0,0,4.1,0,0,0,0,0,0.1,0.2,122.9,0,0,0.4,1.3,0,0.2,0,0,1.3,1.2,0.1,0.1,0.8,1.5
"Mining (non-energy)",0.8,0.1,0,0.1,0.4,0,0.1,0,0,2.5,0,17.4,10.8,0,0,0,0,0,0,0,0.4,30.1,0.1,0.5,0,0,0,0,0,0.8,0.2,0,0,0,0
"Mining support",15.1,7.5,8.1,0,1.2,0,0.6,0.2,0,0.1,0.3,0.3,0.1,0,0,0,0.1,0,0,0.1,4.9,13.5,0,0.5,0,0,0,0,0,0,0.3,0.7,0.2,0,0
"Food, beverages, tobacco",69.8,0.1,0.1,0.1,0,0.6,3.6,0.8,0,3.3,0.3,0.9,0.6,1.2,0.2,0.3,0.4,0.3,0.2,0.7,3.6,7.3,14.7,3.9,46.8,0.4,0.2,0.4,0.7,1.6,5.1,5.9,2.7,4.2,4.9
"Textiles & apparel",0.3,0.1,0,0.1,1.1,0,1.2,0.1,0,0.8,0.8,0,0.1,0,0.1,0,0,0,0.5,2.1,0.4,1.6,7.3,3,1.2,0.5,0.2,0.1,0.1,0.4,3.3,4.3,0.2,4.2,2.6
"Wood",41.7,0.3,0.2,0.2,4.3,0.3,0,3.2,0,2,0.8,17.1,1.1,14.3,0.1,1.2,1.7,5.3,1.5,96.6,21.4,51.7,71.7,17.5,1.7,1.5,0.2,0.3,0.3,75.9,9.5,3.8,3.2,1.4,2.7
"Paper & printing",9.1,0.1,0,0,22.2,0.5,10.3,0,0,2.5,2.3,2.7,0.5,0.8,0.1,0.6,0.7,0,0.2,2,0.6,9.6,35.1,17.2,3.5,37.8,1.3,2,2.3,0.7,33.8,11.2,9.6,1.8,9.3
"Coke & refined petroleum",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0.2,1.1,0,0,0,0,0,0,0.1,0,0,0,0
"Chemicals & pharmaceutical",25.3,0.5,1,0.1,5.6,1.7,15.5,2.7,0,0,4,6.1,2.9,2.1,0.2,0.6,0.6,0.2,0.4,1.5,3.3,5.5,4.7,4.3,0.8,0.1,0.1,0.1,0.2,1.7,1.9,1.3,2.8,10.2,2.5
"Rubber & plastic",6.3,0.5,0,0.1,12.8,0.3,3.1,8.2,0,2,0,1.7,2,4.9,0.6,3.1,4.9,0.2,0.8,4,1,23.5,13.8,12.3,1.2,0.2,0,4.3,0.1,3,3.9,0.8,1.4,0.2,0.8
"Other mineral (non-metallic)",2,0.3,0,0.2,7.7,2.8,2.3,0.1,0,0.9,1,0,2.6,3.2,1.3,1.6,0.3,0.1,0.7,9.4,6.9,354.2,7.1,4.1,1.6,0.2,0.1,0.3,0.1,11.4,3.5,1.2,0.9,1.6,0.9
"Metal (basic)",0.6,0.1,0.1,0.1,1.7,0,1,2.2,0,0.6,0.5,1.2,0,36.4,2.6,12.9,7,2.4,1.5,8.5,2.9,25.6,2.9,0.7,0.1,0,0.3,0.1,0.1,0.7,0.7,0.3,0.1,0.1,0.3
"Metal (fabricated)",10.5,1.3,0.1,0.5,15.1,0,11.6,2.3,0,0.4,0.9,9.7,15.2,0,0.9,5,17.8,13.1,3.9,10.3,2.7,194.1,30.2,8.5,1.6,0.2,0.2,0.2,0.1,21.9,17,2.8,1.2,0.5,3.1
"Computer, electronics",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,0.2,0.2,0.1,0,0.1,0,0.3,0.2,0,0.6,0.2,0.1,0,0.1
"Electrical equip.",1,0,0,0,0.1,0,0.1,0,0,0,0,0,0.6,0,0.7,0,0.6,0,0,2.2,0,8.5,1.6,0.1,0,0,0,0.1,0.1,0.1,0.9,0,0,0,0
"Machinery & equip.",0.4,0,0,0,0.5,0,0.6,0.1,0,0,0,0.3,0.4,1.5,0.1,0.1,0,0.8,0.1,1.3,0.1,7.3,2.5,0.5,0.1,0,0,0.1,0,0.7,0.6,0.1,0,0,0.1
"Motor vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7.4,3.9,0,0,0,0,0,0.1,0.1,0,0,0,0
"Other transport equip",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.9,0.4,5.1,0,0,0,0.1,0,0,0.8,5,0,0,0
"Other manufacturing",64,3.4,3.9,1.1,20.8,1.4,20.4,5.5,0,2.8,2.3,3.1,15.1,11,1.9,1.4,1.9,0.7,2.4,0,29.4,22.4,22.2,66,3.5,1,3.1,11.6,1.1,9.2,24,10,4.9,11.4,3.3
"Utilities",108.2,5.5,0.8,1.9,61.1,5.5,107.4,15.6,0.2,21.3,10.4,94.3,54.3,25.6,2.1,9.3,10,5.6,2.2,21,0,42.5,125,98,26.4,6.4,22.2,8.1,12.1,115.4,27.8,70.9,107.7,40.3,42.7
