Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.5,11.8,1.8,19561.3,424.9,311.7,133.8,11.7,161.5,100.2,1.8,10.5,2.6,0.7,1.4,1.8,2.4,0.1,15.8,19,50.3,371.7,16.6,895.3,8.2,1.6,1.4,4,30.6,97.5,85.9,61.6,41.4,58.1
"Energy extraction",83.4,0,10.9,86.7,116.7,13,2.8,28.7,9075.9,312,37.9,26.5,73.9,5.8,1.7,3.2,4.1,22.3,0.6,3.1,1301.7,35.1,76.4,93.5,72.1,7.6,9.2,1.3,6.7,45.5,41,23,29.8,40.6,80.4
"Mining (non-energy)",109.1,55.1,0,21.1,38.5,11,2.5,33.8,222.9,362.5,9.4,560.6,2249.6,48.9,2.4,8.3,11.1,3.5,0.5,25,52.4,625.1,37.7,26.8,3.2,0.4,0.3,0.2,0.6,53.7,17,30.7,3.3,0.8,14.4
"Mining support",139,952.6,93.5,0,20.8,0,1,5,8.9,3,9.2,2.1,0.9,0.1,0,0,1.8,0.1,0,0.8,29.6,51.5,0.1,2.5,0,0,0,0,0.1,0,2.8,8,4.3,0.1,0.1
"Food, beverages, tobacco",583.5,24.4,13.6,2.6,0,92.4,12,45,15.3,70,27.2,21.2,45,14,7.5,7.8,11.8,19.3,1,9.5,26.4,61,441.4,45.7,845.9,26.9,14.3,8.5,21.4,30.9,70.6,61.3,36.2,48.3,155.2
"Textiles & apparel",156,33.9,13,4,274.6,0,15.8,41.8,12.3,86.4,98.2,12.3,29.8,13.4,9.8,9.8,13.6,83.9,2.6,75.9,24.4,48.8,187.4,50.8,54.7,25,12.2,4.1,16.3,32.4,62.9,68.1,29.7,89.6,108
"Wood",112.4,27.7,32.2,3.8,79,40.3,0,135,9.9,41.2,42.6,29.5,10.1,29.8,8,11.2,15.2,63.3,3.6,350.1,44.4,795.5,136.3,37,35.1,28.2,5.8,4.5,6,304.9,79.4,21.6,31.1,7.9,99.5
"Paper & printing",90.4,16,15.3,1.9,674,122.2,30.8,0,16.1,150.9,92.3,37.4,18,19.7,21.3,19.2,19.5,39.9,0.9,29.8,47.2,36.9,393.6,70.7,107.5,614.7,44.8,44.5,122.5,37,312.2,129.6,190.5,93.2,134.2
"Coke & refined petroleum",1797,462.7,328.1,64.8,535.1,262.6,59.9,137.2,0,1091,380,163.5,500.6,77.8,31.5,44.7,50.9,100.1,6.7,49.8,604.5,465.1,911.8,3069.2,176.3,88.4,76.1,37.1,143.1,155.3,422.1,357.4,189.5,191,314.7
"Chemicals & pharmaceutical",905.2,97.9,62.9,9.9,351.8,396.6,57.3,181.4,259,0,1013.8,73.8,173.5,63.7,47,55.2,39.6,127.2,5.4,50.8,58.6,156.7,169.5,78.6,41.3,52.6,14,6.2,14.3,74.3,127.4,44.5,51,212.8,153.2
"Rubber & plastic",261.8,104.7,69.4,14.2,985.9,465.5,59.7,150.4,61.1,360.5,0,61,108.7,92.5,106.4,126.6,123.3,568.3,12.8,109.3,55.4,509.8,518.4,281.2,112.5,48.4,48.8,11.8,25.9,79.6,166.3,62.4,47.4,97.1,123.1
"Other mineral (non-metallic)",115.9,50.6,75.7,10,355.5,31.2,34.3,11.7,11.5,97.8,76.3,0,101.9,51.3,57.8,37,32.2,122.1,3.4,23.6,33.7,2104.3,135.2,45.3,58.8,9.1,10,3,8.5,150.6,58.8,38.3,40.9,38,51
"Metal (basic)",127.1,391.4,67.5,74.9,223.3,42.8,26.9,45.6,54.8,69,151.8,97.5,0,2072.8,129.1,420.6,870.5,1314.4,65.2,288.4,148.8,1953.3,149.3,89.1,21.9,18.9,18.3,5.5,9.1,64.3,62.6,48.3,25.1,21.9,57.9
"Metal (fabricated)",208.1,270.8,64.6,23,522.1,94.7,53.6,44.9,56.1,90.6,124.2,49,429.4,0,78.5,126.2,324.4,520.6,19.1,94,96.5,819,227.4,116.2,58,66.2,32.8,17.4,25.7,116,138.2,113,62.2,36.6,88.9
"Computer, electronics",12.3,9,3.1,1.1,21.2,6.2,2.1,4.8,3.5,6.2,6.2,2.4,7.2,5,0,25.4,14.6,42.9,1,5.4,9.8,24.1,38.2,14.5,6.8,13.7,57.4,14.8,8.8,7.6,26.9,20.6,11.5,26.5,25.3
"Electrical equip.",44.3,52.2,19.1,4.8,66.4,21.8,7,12.7,12.8,27.9,31,12.2,59.3,39.9,161,0,129.7,287.4,8.2,26.6,116.2,338.8,141.4,72.5,23.2,23.3,97.8,18,13.4,53.4,69.1,43,30.7,26.8,93.4
"Machinery & equip.",94.5,111,41.5,14.6,56.4,29.1,7.6,22,16.4,19,24.7,12.5,46.3,27.5,17.2,26,0,140.9,5.5,13,28.2,89.5,65.1,37,7.6,10.3,11.2,4.3,6.3,15,34.4,52,13.2,9.7,23.2
"Motor vehicles",111.7,62.6,27,9,152.3,46.2,17.6,23.7,21,32.9,42.6,19.4,54,31.7,16.9,30.2,87,0,7.9,19.6,38.7,95.1,267.4,199.9,23.7,22.9,19.9,7.5,15,34.1,80.4,63.1,19.3,23,41.2
"Other transport equip",11,7.4,1.4,0.5,6.3,1.5,0.6,1.3,1.5,1.6,1.2,0.8,5.3,1.3,0.9,1.3,3.4,4.2,0,1,2.9,5,4.9,18.1,1.1,1,2,0.3,0.7,6.7,6.7,41.2,0.7,1.9,2
"Other manufacturing",31.1,20.8,5.7,1.9,36.1,18,9.4,9.8,5.6,11.7,12.2,4.5,23,9.1,12,14.8,11.8,26.5,0.9,0,15.8,40,36.8,25.5,8.6,13.4,13,3.6,7.5,31.1,28.1,17.1,15.2,36.2,20.3
"Utilities",365.4,306,199.4,19.9,437.7,186.8,40.3,184.4,141.2,267.4,146.7,105.5,447,61.9,27,24.8,40.5,81.7,3.2,23.1,0,67.7,537.9,236.1,237.4,79.5,88.3,23.6,91.8,336.5,215.2,305.6,369.2,265,310.9
"Construction",25.3,15.5,18,1.8,5.9,4.2,1.3,2.9,4.4,5.8,3.2,2.6,3.8,2.9,1.3,1.2,1.8,3,0.1,1.7,25.7,0,49.7,33.5,8.7,5.3,15,2,14,255.5,35.2,62.5,28.7,17.6,21.4
"Wholesale & retail",1930.9,410.3,186.9,45.2,4843.9,1299.3,306.5,466.8,442.4,760.6,508.2,255.4,639.5,277.7,213.9,257.8,247.6,484.9,25.3,200.7,388.2,1179.6,0,929,885.2,549.7,311.9,124.6,254.5,503.9,898.5,409.4,309.9,375.9,600.9
"Transportation, storage",345.8,331.5,146.2,33.5,709.2,208.8,88.4,143.7,203.4,259.7,183.1,108.6,328,154.4,53,69.2,105.4,263.6,8,59,131.7,387.6,1180.6,0,117.7,170.5,94.4,33.3,152.2,65.8,323.5,217.3,150.2,99.7,206.4
"Accomodation and food services",44.2,30.5,8.3,7.7,83.6,36.5,6.8,16.7,7,35.3,20.1,8.3,19,13.3,6.3,6.1,10.9,18.7,1.8,7.6,39,49.9,263.7,161.4,0,74.5,22,44.4,115.7,72.8,484.5,171.9,189.3,293.7,213.7
"Publishing, broadcasting",35.1,19.6,10.6,5.2,398,49.6,7.5,108,23.5,151.4,28,12.2,13.9,13.8,29.7,12.1,14.7,49.2,2,14.2,34.7,40.1,787.6,100.2,105.7,0,274.2,76.2,209.2,54.3,742.3,140.6,182.9,61.1,315.4
"Telecoms",27.9,10.5,6.9,2.1,39.7,23.1,2.7,8.1,7.5,17.3,9,4.1,6.4,6.4,6.8,3.6,6.4,10.8,0.6,4,19.7,18,168.6,70.7,27.8,116.1,0,57.3,121.3,27,162.3,100.4,46.7,48.2,78.4
"IT and information services",27.9,27.6,5.5,1.6,29.6,10.7,2.2,7.9,7.6,15.8,6.8,3.9,20.2,5.1,7.6,4.8,7.2,12.1,0.4,4.5,18.5,15.1,55,41,9.4,34.4,41.9,0,59.6,30.8,65.8,43.7,19.4,23,29.1
"Finance & insurance",441,237.2,60.7,12.8,226.6,140.7,24.8,58.2,67,104.5,66.4,30.1,113.2,41.6,27.6,22.4,34.6,73.3,3.8,23.5,130.2,161.4,745.2,399.7,117.2,104.9,101.2,51.7,0,1621.7,417.4,257.3,155.7,194.2,228.6
"Realestate",150,218.3,25.9,12.6,194.9,92.9,11.8,42.5,25.9,119.3,43.7,18.5,17.8,27.8,39,12.9,20.4,48.9,2.7,18.4,65.9,165.1,1380,363.7,353.9,218.3,165.7,85.2,199.9,0,561.4,199.5,241.1,207.5,328.3
"Other business services",464.7,434.7,85,38.9,1021.2,270.8,51.1,133.9,124.6,441.2,144.7,71.5,123,91.9,116.1,61.2,84.7,187.8,10.3,66.7,274.9,513.1,2384.1,780.4,448.7,646.4,500.2,266.8,788.2,497.2,0,694,513.1,485.8,813.3
"Public admin,  defence",3.3,2.5,0.8,0.2,2.4,2.3,0.3,0.8,1.4,1.9,1,0.4,0.2,0.6,0.4,0.3,0.5,1,0.1,0.3,3.6,2.5,10,8.1,1.6,3.3,2.7,0.9,4,5.6,10.2,0,7.3,4.6,6.2
"Education",1.2,3.8,0.9,0.1,2.1,1.4,0.2,0.7,0.7,1.7,0.7,0.3,0.3,0.4,0.6,0.3,0.4,1,0,0.3,1.3,0.9,7.6,3.9,0.4,3.1,2.5,2.1,7.2,0.9,12.9,13.8,0,6.6,7.3
"Healthcare, socialwork",78.1,7.9,0.5,0,156.8,6,6.9,18.5,11.4,133.7,23.2,7.9,6.9,13.1,7.7,8,10.5,24.1,0.4,11.5,42.1,33.2,264.1,161.8,39.8,69.7,58.3,38.4,328.4,25.9,357.2,118.1,19.8,0,355.9
"Arts, entertainment",59.6,63.8,43.9,5,79.2,35.7,6.3,14,14,19.3,13.3,7.3,59.6,7.6,9.9,5.6,7.1,20.7,1.4,7.4,29.7,37.7,205.3,101.9,96,109.5,58.1,37.8,76.8,28.4,183.8,100.4,90.9,181.4,0
