Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,26.3,16.1,2.1,870.3,16.7,2.6,1.9,1.8,19.7,10.1,0.5,0.6,0.2,0,0.1,0.1,0,0,1.4,7.9,23.2,185.8,7.8,86.9,0.8,0.1,0.1,0.9,9.5,37.6,58.1,66.6,33.8,56.4
"Energy extraction",8.8,0,9.1,77.4,3.3,0.3,0,0.9,871.9,27.3,2.3,8.4,15.5,0.2,0,0.1,0.2,0.2,0.4,1.3,438.7,5.2,20.6,42.5,5.8,0.5,1.2,0,0.8,19.9,9.9,6.9,19.2,21.1,32.3
"Mining (non-energy)",3.5,30.5,0,3.6,0.2,0,0,0.3,48.9,9.3,0.3,48.4,1220,4.8,0.1,0.5,0.6,0,0.2,1.5,25,88.5,4.7,5.3,0.4,0,0,0,0.2,4.5,1.3,3.3,0.6,0.1,5.1
"Mining support",4,728.2,25.7,0,0.2,0,0,0.1,0.3,0.1,0.2,0.3,0.2,0,0,0,0,0,0,0,4.5,10.7,0,0.4,0,0,0,0,0,0,1.1,1.4,1.2,0,0.1
"Food, beverages, tobacco",131.2,0.3,0.1,0.1,0,0.6,0,0.2,0.3,3.4,0.2,0.3,0.1,0,0,0,0,0,0.1,0.2,1.8,2.2,21.3,2.2,81.3,0.6,0.1,0,0.8,3,6.7,26.4,31.3,37.7,52.3
"Textiles & apparel",0.3,1.3,0.4,0.1,0.1,0,0,0.1,0,0.2,0.4,0.1,0,0,0,0,0,0,0.1,0.6,0.2,1,2.6,0.5,0.3,0.1,0,0,0.1,0.1,0.6,1.3,1.1,1.5,3.3
"Wood",0.4,2.5,1.2,0.1,0.1,0,0,0.1,0,0.1,0.1,0.3,0.1,0.1,0,0,0,0,0.1,1.4,0.5,14.9,1.2,0.4,0.1,0.1,0,0,0,5.2,0.7,0.3,0.8,0.1,2.2
"Paper & printing",0.8,2.9,1.2,0.1,2.7,0.2,0.1,0,0.2,0.8,0.5,1.1,0.3,0.1,0.1,0.1,0.1,0,0,0.6,2.3,1.9,16.9,3.4,1,15.3,1.8,0.2,4,4.4,15,10.8,27,6.8,25.6
"Coke & refined petroleum",56.4,313.9,98.5,19.5,4.2,1,0.3,1.1,0,21.7,2,15.9,33.2,0.8,0.2,0.4,0.6,0.2,0.6,5.8,75.9,76.6,81.8,524,4.2,2,3.9,0.4,7.1,33.5,40.3,52.9,43.5,28.5,62.7
"Chemicals & pharmaceutical",9.6,16.8,4.9,0.7,0.7,0.8,0.1,0.7,2.3,0,5.7,1.9,3.4,0.2,0.1,0.2,0.1,0.1,0.2,0.8,1.9,4.6,2.5,1.2,0.2,0.4,0,0,0.1,2.7,2.9,1.7,3.3,22.8,9.3
"Rubber & plastic",3,34.9,10.5,2,5.6,0.7,0.1,0.9,0.6,2.6,0,2.8,3.1,0.6,0.5,0.9,1.1,0.8,0.8,3.9,3.7,43.5,21.6,22.9,1.1,0.6,1.4,0.1,0.7,6.1,8,4.1,4.8,8.1,11.8
"Other mineral (non-metallic)",4,32.4,17.4,2.9,5,0.2,0.2,0.1,0.3,1.7,1.5,0,6.5,0.8,0.6,0.5,0.5,0.3,0.6,2.4,4.7,369.8,12.1,5.3,1.3,0.2,0.5,0,0.5,23.2,6.6,5.4,9.7,7,13.2
"Metal (basic)",1.7,210.2,77.2,20.5,3.6,0.2,0.1,5,0.9,4.4,3.9,11.9,0,60,5.1,27.2,30.8,5.9,14.8,50.5,31.1,380.4,15.5,6,0.1,0.2,2.4,0,0.5,4.6,4.2,2.4,2.5,4.5,18.3
"Metal (fabricated)",2.1,59.5,6.6,2,2.5,0.2,0.1,0.2,0.6,0.7,0.9,1.6,8.6,0,0.3,0.5,1.9,0.5,1.1,6.3,3.8,50.2,6.2,3.7,0.4,0.2,0.3,0,0.3,5.8,5.2,5,3.3,1.4,5
"Computer, electronics",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0.1,0.1,0.1,0.2,0.2
"Electrical equip.",0.4,13.7,2.3,0.5,0.2,0,0,0,0.1,0.2,0.2,0.4,2,0.2,0.8,0,1.1,0.4,0.6,4.6,6.6,28,5.5,4.4,0.3,0.3,2.7,0.1,0.3,4.3,4.2,2.6,3.4,2.1,8
