Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,64.4,35.1,9.2,21347.1,278.1,2519.1,1206.9,27,470,441.6,15.7,73.5,11.9,28,8.4,10.8,14.4,14.8,257.3,65.6,157.9,483.6,47.6,782.1,4.3,3,4.3,13.3,20.3,52.9,175.7,81.5,35.1,62.4
"Energy extraction",65,0,15.1,290.4,139.5,11.1,4.2,57.5,19613.7,1201.3,120.1,101.2,276.4,10.9,15.9,8.6,10.5,34.5,9.7,13.1,2309.1,19.4,99.4,89.3,87.2,2.6,20.4,1.2,20.3,34.8,20.3,36,30.6,31,117.7
"Mining (non-energy)",102.6,184,0,67.6,52.2,9.5,3.9,67.7,202.5,1422.5,29.3,1878.7,2000,52.6,32.2,16.7,23,5.2,13.4,107.5,56.3,1192.1,51.2,48.4,1.4,0.3,0.8,0.5,2.6,40.6,8.4,67.9,3.6,0.7,6.6
"Mining support",329.2,3777.4,204,0,28,0,1.6,9.5,19.1,10.2,29.5,6.6,2.5,0.3,0,0,4.6,0.1,0,3.8,51.4,94.2,0.1,6.6,0,0,0,0,0.3,0,2.9,17,4.5,0.2,0.1
"Food, beverages, tobacco",4654,5.9,3,2.2,0,68.6,10.9,81,37.5,505.1,38.4,15.1,4,3.8,13.6,2.6,4.1,3.3,3.5,22.6,27.1,39.3,642.3,59.1,4732.9,9.9,6.1,6.2,45.7,20.3,54.6,522.1,202.1,261.8,578.3
"Textiles & apparel",79,118.4,15.4,16.6,36.3,0,13,38,10.3,57.2,153.2,16.8,6.3,12.3,79.4,12.2,13.9,70.2,45.6,179.3,25.1,46.1,220.5,96.1,71.5,26.4,21.3,7,108,7.1,58.9,218,36,124.4,147.3
"Wood",71.9,46.4,17.2,4.6,27.7,9.4,0,106.3,7.5,47.3,54.3,37.9,4.3,24.7,51.1,13.3,14.8,40.9,31.7,658.8,27.6,599.7,66.6,24,16.2,5.4,5,3.7,7.2,72.2,16.4,16.4,12.8,2.3,30.4
"Paper & printing",118.3,37.1,27.7,3.8,701,69.8,82.7,0,25.9,235.9,252.7,102.2,15.7,32.3,257.7,47,38,51.7,4.7,116,47.1,46.7,451.9,114.8,115,203.4,116.3,77.7,459.6,35.9,147.3,257.8,185.4,58.1,114.5
"Coke & refined petroleum",1209,1286.7,409.2,145.4,391.7,85.3,49.8,116.9,0,2029.8,266.2,348,512.1,75.5,223.6,63.8,65,75.7,23.8,117.1,694.5,553.8,820.7,3829.8,139.4,21.2,136.8,54.8,347.2,109.1,161.5,522.7,130.6,82.1,175.5
"Chemicals & pharmaceutical",939.9,430.6,114.2,32.5,557.8,382,96.6,383.7,665.4,0,3835.7,250.8,305.4,137.9,734.4,167,84.6,174.7,72.1,228.8,102.5,229.3,173.3,87.6,103.5,20.4,9.4,6.7,39.7,43.6,72.2,103.5,63.2,227.2,136.2
