Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0.1,4415.4,17.8,76.1,0.1,0,14.3,0.4,0.2,0.1,0.5,1.2,0.1,0.2,0.1,0,1.7,1.4,42.5,11.2,1.3,168.9,0.2,0.2,0.4,1.4,1.7,7.4,1.4,8.7,22.2,10.4
"Energy extraction",0,0,0,1.4,6.7,0,0,0.1,50.5,24.3,0,0.7,0.7,0,0,0,0.1,0,0,1,123.7,0,0.1,1,3.4,0.1,0.2,0,0,1.8,2.8,0,0.1,5.4,2.8
"Mining (non-energy)",13,0,0,1.7,16.2,0.3,0.6,0.2,0,467.6,3.2,213,757.5,1.5,2.4,0.8,3.1,0.2,0.2,26.1,3.7,745.6,11.7,6.6,13.8,7.6,0.7,13,0.1,6.4,5.9,2,0.2,1.4,0.6
"Mining support",9.4,2.3,11.5,0,2.6,0,0.2,0.2,0.1,1.2,0.7,0.4,0,0,0,0,0.4,0,0,0.7,5.3,28.3,0,0.3,0,0,0,0,0,0,1.2,0.2,0.3,0,0
"Food, beverages, tobacco",951.6,0.2,2.6,0.3,0,4.1,8.3,7,0.7,1147,10.4,4.1,0.9,3.3,60.7,1.9,3.7,0.9,0.6,15.9,11.9,46.6,171.5,21.6,1599.4,103.5,10,175.9,40.4,11,91.8,20.2,38.4,231.2,135.3
"Textiles & apparel",1.7,0,0.2,0,4,0,1.4,1.8,0,35.3,2.3,0.7,0.2,1.5,7.6,0.3,1,0.2,0.1,16.4,0.5,11.7,10.6,1.4,2.4,6.7,0.6,11.3,1.1,0.4,3.7,0.7,0.9,8.8,1.5
"Wood",1.6,0.3,0.2,0.3,14.9,1,0,2,0.1,4.3,18.7,3.9,0.2,5.6,5.7,0.8,1.8,0.3,0.5,424.9,0.8,613.8,6.2,1.6,8.5,5.8,0.6,10,2.8,29.6,1.7,0.3,9.3,2.6,0.7
"Paper & printing",29.7,0.1,4.4,0.1,143.9,4.1,8.5,0,0.2,118.6,8.3,19.3,0.5,6.9,93.2,1.1,6,1.7,0.6,71.8,17.1,205.3,83.8,36.4,30.9,12.6,3.1,22.8,162.6,21,52.6,28.8,303.2,31.1,20.2
"Coke & refined petroleum",5.5,0.1,3.4,0.2,6.6,0.4,1,0.5,0,7.9,1.9,1.8,0.5,3.9,18.7,0.2,5.7,0.8,0.2,8,3.8,38.2,5.1,20.7,2.2,1.9,0.4,3.2,0.8,1.9,3.7,0.8,2.7,15.3,0.9
"Chemicals & pharmaceutical",237,0.8,15.6,0.8,81.9,25.6,50.5,19.9,0.5,0,69.6,14.5,4.6,11.2,295.7,12.6,16.5,4,1.5,38.3,24.5,99.8,98,9.4,31.6,144.6,12.8,252.8,21.4,10.5,36.4,5.1,7.5,90.8,5.6
"Rubber & plastic",5.8,0.1,2.6,0.3,67.5,2.9,8.3,4.3,0.4,51.7,0,3.1,1,7,71.7,4.3,12.1,5.4,1.6,40,1.9,235.4,12.3,9.6,9.2,7,1.5,12.1,2.9,4.3,3.3,1.6,4.9,15.8,0.8
"Other mineral (non-metallic)",4.5,0.1,12.9,0.7,53.8,1.6,1.5,0.8,0.1,13.4,17.1,0,1.9,12.5,14.3,2.1,6.9,1.2,0.9,208.3,4.6,1709.7,29.2,4.4,16.7,27.1,2.5,46.4,2.8,3.6,4.4,4.7,1.2,2.5,2.1
"Metal (basic)",3.8,0.2,4,0.4,10.5,0.2,1,4.2,0.2,19.4,5.5,4.4,0,141,195.7,39.2,69.2,10.7,3,127.5,6.8,200.7,5.7,0.8,0.9,2.1,0.7,3.6,0.3,0.9,2,0.2,0.9,1.8,0.3
"Metal (fabricated)",91.1,1.9,9.1,1.9,118,3.1,16.4,13.8,3.7,58,71,16.7,12,0,414.9,9.6,158.5,24.4,6.7,175.7,4.8,848.2,18.4,4.9,17.8,10.4,1.2,18,11.2,20.6,24.5,3.8,32.3,5.8,1.3
"Computer, electronics",9.3,0.2,5.4,0.4,128.9,1.5,5.4,85.4,1.4,109.5,5.6,6,1.2,7.7,0,99.9,61.6,60.3,3.5,101,46.3,341,52.3,38,44.1,256.9,12.5,68.9,29.3,39,118,7.2,31.1,27.5,7.3
"Electrical equip.",2,0,0.6,0.1,5.1,0.1,0.4,0.4,0.2,4.4,1.7,0.5,0.5,1.3,121.1,0,7.5,26.5,1.1,10.7,0.8,72.3,3.5,5.5,2.5,1.5,0.7,2.5,0.6,2.8,4.7,0.2,0.9,2.6,0.2
"Machinery & equip.",12,0.1,3.3,0.9,41.2,1.5,3.8,17.1,0.2,20.1,8.1,7.2,0.9,18.5,195.5,6.9,0,6.7,1.3,36.4,1.6,101.8,7.6,1.6,6.2,5.9,0.7,10,3.5,8.9,14.4,1.1,7.1,7.1,0.4
"Motor vehicles",0.3,0,0.6,0,2.2,0,0.1,0.1,0,0.7,0.1,0.1,0.1,0.3,59,4.8,3.6,0,0.9,55.4,0.1,42.1,35.8,3.9,1.9,5.7,0.5,9.7,1.4,1.2,3.7,1.5,0.2,0.2,0.1
"Other transport equip",1.3,0.1,0.4,0.1,3,0.1,0.1,0.3,0,2.1,0.5,0.2,0.1,0.7,6.5,0.2,3,0.2,0,1.6,0.4,8.2,7,26.2,1.3,1.6,0.5,2.7,6.8,2.3,15.5,6.8,1,1.1,0.7
"Other manufacturing",149.3,0.2,2.3,1,53.5,1.2,19.9,9.8,0.8,118.8,28.1,53.5,2.3,82.1,386.1,2.5,136.5,19.6,3.2,0,140.8,976.8,150.4,786.4,38.6,9.9,10.7,12.8,21.3,42.8,125.6,27.1,85.6,573.8,34.7
