Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.5,5.9,0,823.7,12.8,81.1,25.3,0.5,10.6,0.3,1.8,2.4,0.2,0.1,0.1,0.3,0.1,0.1,27.5,0.9,21.6,455.5,9.7,75.7,0.3,0.2,0.1,0.7,1.1,21.3,20,15.4,7.1,8.2
"Energy extraction",2.9,0,1.3,0,1.4,1.4,0.1,0.6,28.7,2.6,0.2,6.7,35.1,0.1,0.1,0.1,0.4,0,0,0.3,185.3,2.7,8.5,5.8,0.2,0,0.1,0.3,0.9,0.5,0.8,4.8,1.4,0.7,0.9
"Mining (non-energy)",3.4,0.1,0,0,1.7,0.6,0.2,0.4,0.4,11.8,0.4,36.9,284.7,71,0.2,0.8,4.3,0.2,0.2,1,1.8,34.1,7.5,9.8,0.3,0.1,0.1,0,0.1,2.5,1.7,0.9,0.1,0.3,0.3
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",163.8,0.2,0.6,0,0,5.5,0.8,1.7,2.9,13.8,1.7,1.5,3,1.1,0.4,0.4,1.1,0.2,0.3,1.6,3.4,8.8,33.3,9.3,177.1,1.2,0.7,0.4,1.7,2.7,17.2,15.2,4,15.3,29.4
"Textiles & apparel",6.3,0.7,1.1,0,6.3,0,0.6,1.4,1.5,6.8,5.4,1.8,2,0.6,0.3,1.1,1.6,0.3,1.4,3.9,4.2,8.5,30.9,17.5,4.6,4.6,1.5,0.2,0.9,2.6,29.5,27,2.7,23.4,9.2
"Wood",8.7,0.3,0.6,0,3.5,0.8,0,2.2,0.3,1.8,0.8,3.4,1,1.4,0,0.5,0.3,0,0.8,98.4,0.4,51.8,10.4,7.3,1.4,0.1,0.1,0.1,0.7,10.5,7.3,1.5,1,0.9,0.8
"Paper & printing",6,0.5,0.6,0,32.2,11.9,3,0,1,13.6,4.7,6.2,2.7,1.7,0.7,2,2.2,0.6,0.3,4.7,5.4,11.8,53.8,9.2,3.7,48.2,4.8,9.1,10.3,4.3,40,12.8,6.7,6.8,9.9
"Coke & refined petroleum",88.5,6.2,34.5,0,30,33,13.7,10.7,0,86.2,38.2,43.7,40.8,20.2,1.6,8.5,10.6,1.4,1.3,9.5,84.2,87.6,117.3,903.6,6.3,3.1,3.8,10.1,22.2,10.8,40.6,63.8,13.7,19,17.2
"Chemicals & pharmaceutical",76,3.1,5.7,0,17.1,33.9,4.8,12.2,17.5,0,71.5,15.5,22.3,5.1,2.3,4.4,4.7,0.9,1.2,8,9.1,28.3,17.8,7.8,1.4,2.6,0.2,0.3,0.9,3.1,19.4,5.9,2.3,38.3,8.8
"Rubber & plastic",12.7,1.6,2.6,0,32.1,14.3,1.5,6.1,3.1,12.8,0,14.8,7.2,5.8,3.2,3.6,12.5,1.2,1.7,8.1,12.9,94.2,84,22.9,3,1.5,2.4,0.3,0.6,2.7,12.1,7.4,1.1,4,2.2
"Other mineral (non-metallic)",10.3,0.2,10.1,0,19,0.9,1.6,9,1.2,3.7,0.7,0,11.2,7.3,2.8,0.7,5.9,6.2,0.8,3.8,5.2,544.5,39.6,27.2,2.6,0.3,0.9,0.1,2.7,11.7,6.4,5.7,0.9,2.1,1.6
"Metal (basic)",5.8,1,7.3,0,9.3,2.7,1.1,7.3,2.6,10.7,8.8,13.5,0,156,12,75.2,129.5,9.8,13.4,58.6,19.1,268.6,18.1,10.9,0.7,0.4,1.7,0.2,0.7,1.9,3.4,2.5,0.6,2.3,2.1
"Metal (fabricated)",18.4,2.2,3.2,0,31.3,10.1,4.1,1.7,4.8,7,1.9,1.7,40,0,4.5,1.6,17.8,4.8,4.6,27.5,18.7,192.5,47.6,28.3,3.1,0.6,1.7,0.1,3.2,3.9,13,18.4,0.7,1.7,4.4
"Computer, electronics",0.2,0,0,0,0.4,0.2,0,0,0.1,0.1,0.1,0.1,0.3,0.8,0,3.4,4,0.7,0,4.2,1.6,6.5,9.3,3.2,0.7,2,13.2,2.8,1.5,0.8,6.9,4.9,1.2,4,2.2
"Electrical equip.",1.8,1,0.1,0,1.1,0.3,0.1,0.9,1.2,1.2,1.1,0.6,4.9,2.5,6.3,0,5.5,4.6,1.5,7.9,20.3,37.6,9.6,25.1,0.2,0.8,5.7,0.4,0.2,2.8,4.6,4.7,1.7,1.5,1.3
"Machinery & equip.",6.9,0.9,3.5,0,2.7,6.7,0.9,0.9,1.8,0.9,1,0.2,6.2,3.1,1.2,0.9,0,0.9,1.3,6.3,4.9,36.4,21.3,5.7,0.5,0.1,1.3,0.1,0.2,1.1,2.8,13.1,0.2,0.3,0.3
"Motor vehicles",0.4,0,0.1,0,0.8,0.3,0.1,0.1,0.2,0.1,0.1,0.1,1,0.5,0.1,0.1,0.4,0,0.1,0.4,0.5,2.9,1.7,3.7,0.2,0.1,0.1,0,0.1,0.2,0.9,0.8,0,0.1,0.2
"Other transport equip",0.2,0.1,0,0,0.2,0,0,0,0,0,0,0,0.6,0.2,0,0.1,0.5,0,0,0.2,0.1,0.9,0.9,4.5,0,0,0,0,0,0.1,0.4,4,0,0,0.1
"Other manufacturing",16.3,1.7,3,0,11.7,13.4,2.2,0.7,2.4,2.8,2.8,0.6,25,4.8,1.4,3,8.3,0.6,1.4,0,11.9,23,22,31.3,2.7,1.9,6.6,3.6,3.3,14.3,18.7,12.5,5.7,27.3,6.3
"Utilities",39.7,44,13.4,0,90.5,68.8,11.2,19.1,27.3,56.2,20.6,53.4,168,18,4,12.6,48.5,5.5,2.3,12.8,0,38.1,184.3,137.5,26.9,10.8,20.9,22,38.4,107.5,72,122.5,63.6,55.3,48
"Construction",31.5,4.6,12.5,0,29.8,17.1,3.7,5.3,4.5,9.4,5.3,26.1,17.9,9.1,2.3,9,18.8,2.7,0.8,16,65.4,0,151.6,159.7,7.1,4.8,19.8,3.6,46.5,305.7,71.8,56.7,25.2,20.5,25.6
"Wholesale & retail",251.3,8.1,21.5,0,352.5,112.5,22.1,33.1,118.9,73.3,40.7,45.8,122.3,40.6,18.1,21.2,37.1,11.7,9,42.8,99.4,230.9,0,403.2,147.1,17.7,20.8,9.5,22.6,28.7,114.4,101.7,16.7,41.3,40.7
"Transportation, storage",59.3,11.9,48.6,0,76.7,37.7,18.7,17.7,33.3,25.8,20.9,55.9,44.6,23.5,4,8.5,24.3,3.5,1.7,19.4,78.7,177,623.3,0,13.2,38.8,43.3,8.5,65.1,20.3,127.9,101.9,10.7,19.9,26.1
"Accomodation and food services",2.6,0.2,0.4,0,3.6,1.4,0.4,0.5,0.8,1.1,0.5,0.8,1.4,0.5,0.2,0.3,0.7,0.1,0.1,0.9,1.9,7,11.5,8.7,0,1,0.9,0.7,2.7,4.8,14.5,3.9,1.7,3.1,2.6
"Publishing, broadcasting",1.8,0.1,0.4,0,11.6,5.8,0.2,6.4,0.3,0.7,1,0.4,0.6,0.7,0.1,0.2,0.3,0.1,0.2,0.6,2.9,2.3,48.9,23,2.1,0,14.9,6.6,12.2,1.2,52.6,15.5,11.2,3.9,20.7
"Telecoms",2.9,0.1,0.8,0,2.9,2.9,0.3,0.7,0.7,1.5,0.8,1.1,0.9,0.7,0.6,0.4,1.3,0.1,0.2,1.4,3.6,4.9,26.4,23.2,1.5,7.6,0,3.7,11.3,4.7,21.9,12.4,2.3,3.3,6.3
"IT and information services",0.2,0,0.1,0,3.8,0.1,0,0.1,0.2,1.3,0.1,0.5,1.9,0.4,0.3,0.2,0.1,0,0.2,2.2,4,0.8,11.4,14.1,1.5,9,16.6,0,5.6,7.4,33.9,7.6,0.6,5.5,7.6
"Finance & insurance",36.4,4.3,8.3,0,34.3,58.7,6.6,8.6,15.4,15.4,9.9,13,31.5,8.2,2.5,7.1,14.9,1.4,2.3,15.3,37.4,70.4,155.9,152.8,9.4,9.3,15.6,8.8,0,131.3,85.4,58,33.5,19.1,30.3
"Realestate",6,0.2,0.7,0,9,10.6,1,2.5,1.8,3.3,2.7,2.6,2,2.3,1,1.1,2.7,0.5,0.5,5.8,9,28.4,188.1,45.7,21.4,7.9,16,5.1,20.3,0,58.5,26.6,13.2,19.7,26.9
"Other business services",40,4.6,7.2,0,58.8,27.1,4,4.2,6.4,21.1,5.9,9.5,20.3,6.7,2.9,4.1,10,1.3,2.1,12.3,40.9,122.8,250.7,106.5,15.5,27.8,41.8,15.5,53.9,76.4,0,75.7,21.8,32.9,52.5
