Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,1.1,0,1437.6,50.8,102.8,24.9,1,15.8,0.7,1.9,4.2,0.7,0.2,0.3,0.7,0.4,0.5,7.9,2.7,34.5,109.8,7.5,88.1,0.9,0.7,0.5,1.1,3.1,39.1,17.8,5,10.2,9.8
"Energy extraction",6.3,0,0.1,0.1,2.3,0.2,0.1,0.1,20.6,4.7,0.2,19.4,112.2,0.2,0,0.1,0.3,0,0,0.4,139,4.2,1.4,2.5,0.2,0.1,0.1,0,0.1,0.6,1.2,1.9,1.3,1.6,0.9
"Mining (non-energy)",4,0.1,0,0,2.2,0.8,0.2,0.3,0.6,11.4,0.9,65.7,389.1,9.8,0.2,0.5,2.4,0.3,0.3,0.9,1.7,85.6,8.3,6.3,0.5,0.2,0.2,0.1,0.2,2.6,2.6,1,0.3,0.9,0.5
"Mining support",0.8,0.3,0.7,0,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.4,1.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Food, beverages, tobacco",270.8,0.4,0.8,0,0,12.5,1.4,3.1,5.3,21.1,3.2,3.4,5.8,2.5,0.7,1.2,2.1,0.6,0.7,3.2,6.3,21.1,57.9,14,271.7,2.7,1.1,0.9,2.3,4.8,30.6,27.4,7.2,26.2,64
"Textiles & apparel",3.4,0.1,0.3,0,5.5,0,0.7,1.3,1.7,5.2,5.2,0.9,2.7,0.8,0.4,0.7,1.2,0.2,1.2,9.2,4,11.1,27.7,7.3,3.8,3.8,0.9,0.2,0.4,2,17.4,13.7,0.8,15.1,7.2
"Wood",7.5,0.1,0.1,0,3.1,0.6,0,6,0.6,1.4,2.4,6,1.4,3.3,0.1,1,0.3,0.1,0.9,47,0.6,162.1,14.5,4.1,1.3,0.4,0.1,0.1,0.2,7.3,5.8,0.6,1,0.8,0.4
"Paper & printing",6.3,0.4,0.6,0,48.7,15.6,3.2,0,0.5,11.1,9,11.1,2.6,3.6,1.1,2.2,3.3,0.6,0.4,7,8.6,12.6,86.1,14.9,4.6,80.2,5.3,5.4,10.6,5.5,61.1,21.1,12.9,8.8,16.1
"Coke & refined petroleum",151.5,9.6,32.4,0.4,29.9,26.6,7,9.5,0,79,21,64.2,75,12.4,2.1,5.7,8.8,1.7,2.1,18.6,110,184.7,186.6,603.7,9.8,5.6,5.6,4,9.2,18.2,67.9,46.5,9.6,22.5,20.9
"Chemicals & pharmaceutical",46.4,1.6,3,0,12.8,27.1,3.7,11.6,9.5,0,52.2,14.3,14.9,5.9,1.7,3.8,3.3,1.1,1,7.4,6.9,26.9,18.3,6,1.7,2.6,0.3,0.4,0.7,2.4,13,6.5,1.7,55.2,5.2
"Rubber & plastic",13.1,3.3,4.7,0.1,45.1,23.8,4.3,10.1,2.7,18,0,17.4,11.5,13.6,7,15.6,19.6,9.4,3.5,26.3,9.4,157.1,78.8,38.1,4.7,2.9,3.1,0.2,0.3,3.7,21.3,6.3,1.9,6.7,2.6
"Other mineral (non-metallic)",14,0.4,7.7,0.1,28.1,2.2,6,1.7,2.5,6.8,2.2,0,20.8,13.8,5.9,7.4,8.8,3.3,1.8,11.5,8.5,999.6,45,19,4.2,1,1.3,0.2,2.3,17.6,11.2,7.6,3,4.1,2.8
"Metal (basic)",5.8,0.9,3.1,0.2,5.5,2.6,1.3,3.2,2.9,5.3,8.4,19.6,0,240.8,7.2,49.6,102.6,15.2,13.8,58.7,16.3,411.6,19.4,10.4,1.2,0.5,0.8,0.2,0.4,2.1,4.4,2.6,0.7,2.6,2
"Metal (fabricated)",18.6,3.6,3.5,0.1,34.7,11.7,7.8,3.4,5.2,7.9,2.7,17.4,54.2,0,6.8,18.3,62.9,10.3,7.2,48.4,17.4,320.2,47.3,20,4.2,1.2,2.3,0.4,1.3,6.6,19.2,14,2.4,3.2,3.4
"Computer, electronics",0.5,0.1,0.1,0,0.7,0.4,0.1,0.3,0.2,0.2,0.2,0.2,0.7,1.2,0,5.1,4.3,0.9,0.1,4.7,1.3,11.1,11.1,3.5,0.2,2.5,9.1,3.3,1.1,0.5,7.3,5,1,4.1,2.6
"Electrical equip.",2.2,1,0.2,0,2.3,0.6,0.2,0.9,0.5,1.6,1.9,2.2,6.7,4.8,9.1,0,16.4,3.7,2.2,12.2,12.2,90.7,20,9.2,1.3,1.2,5.4,0.2,0.1,3.9,7.1,4.1,1,1.4,2.1
"Machinery & equip.",10,1.8,3.7,0,5.2,4.2,1.2,1.3,1.7,1.5,2.3,6.1,8.9,7.5,1.8,4.3,0,3.1,2,11.6,6,48.6,15.1,8.9,0.8,0.5,1.8,0.5,0.4,3.3,6.4,7.6,0.4,1.1,0.8
"Motor vehicles",1.2,0.1,0.1,0,0.9,0.4,0.7,0.6,0.2,0.2,0.2,0.4,0.9,0.7,0.8,0.7,0.8,0,0.6,1.5,0.8,4.5,10.9,8,0.2,0.2,0.4,0.1,0.1,0.3,1.9,1.8,0.1,0.4,0.2
"Other transport equip",1.1,0.2,0.2,0,0.6,0.3,0.1,0,0.2,0.1,0.1,0.1,1.1,0.5,0.1,0.3,1,0.1,0,1.3,0.7,2.7,2.2,7.3,0.1,0.1,0.2,0.1,0.1,0.7,1.2,7.2,0,0.3,0.2
"Other manufacturing",34.1,3,5.2,0.1,18.3,18.9,4.5,0.9,5,4.5,6.3,1,40.4,11.8,3.1,6.3,15.5,2,2.8,0,24.4,80.4,46.2,55.9,3.8,3.7,9.3,2.6,3,24.4,27.7,20.5,5.4,31.3,8.1
"Utilities",108.9,27.4,55.1,0.4,91.5,87.6,17.7,45.1,32.2,71.3,45.4,132.9,305.3,46.3,7.2,13.7,30.3,5.4,4.9,32.2,0,108.9,291.1,153.6,35.4,19.5,22.9,7.9,18.2,148.3,102.5,138.1,65.7,84.3,76.8
"Construction",72.4,7.8,41.2,0.3,31.4,21.9,7.8,9.1,14.1,18.3,11.7,54.2,40.8,21.7,4.8,7.9,15.2,3.3,2.2,39.9,130,0,264.3,193.1,16,13.8,34.6,7.7,28.4,617.3,192.4,213.9,41.4,48.8,66.4
"Wholesale & retail",317.5,11.1,25.5,0.7,507.5,162.3,31.6,46.2,193.6,98.1,68.1,87,222.4,76.9,30.2,43.4,65.7,23,15.8,71.3,169.5,481.3,0,533.9,211.4,33.2,25,14.9,20.6,47.6,176.9,102.3,21.2,63.4,60.8
"Transportation, storage",74.1,16.9,43,0.5,122.1,68.3,22.9,33.6,60.9,47.8,33.5,99.1,108.9,38.8,8,17,31.4,8.2,4.4,40.8,85.2,208.8,1023.2,0,19,68.4,44.6,15.7,64.3,29.7,205,115.4,28.7,32.9,45.9
"Accomodation and food services",3.3,0.3,0.6,0,4.7,2.5,0.6,0.8,0.9,1.7,1.1,1.9,2.3,1.4,0.4,0.6,1.2,0.3,0.3,1.9,3.6,15.8,25.9,16.1,0,2.6,1.2,2.2,3.9,8.4,30.9,8.7,3.8,7.9,7.3
"Publishing, broadcasting",2.7,0.2,0.5,0,14.9,6,0.2,9.3,0.4,0.9,1.8,1.2,1.3,2.1,0.1,0.5,0.6,0.1,0.3,1.5,4.9,6.4,96.8,40.2,3,0,20.1,14.4,14.9,2.2,109,25.5,17.9,6.5,46.1
"Telecoms",5.2,0.2,1.3,0,4.3,6.6,0.8,1.4,1.1,2.4,1.8,3.1,2,2.5,1,1.1,2.5,0.4,0.4,3.5,6.7,14.6,61.1,36.4,2.4,24.7,0,9.8,15.5,8.2,47.6,23.6,4.6,6.5,15.4
"IT and information services",0.8,0.1,0.2,0,5,0.6,0.1,0.3,1.4,1.6,0.2,2.9,3.3,2.3,0.2,1.6,0.3,0.1,0.4,3.2,8.2,15.5,54.1,29.5,1.9,14.6,16,0,22.9,8.9,49.7,23.7,4.8,7.4,13
"Finance & insurance",122.3,6.1,14.3,0.2,59.9,65.3,11.5,14.5,16.4,30.4,23.7,40,72.8,29.5,6.7,12.2,24.4,4.7,5.7,36,78,222.9,495.6,236.3,18.2,25.9,27.5,20.8,0,277.8,213.9,116.6,26.8,47,60.5
