Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,186.9,53.9,3.1,15954.4,120.9,1213.6,29.5,2.8,262.4,127.2,5.7,4.7,12.7,2.7,1.5,3.2,2.8,1.3,14.4,42.4,728.8,952.4,96.3,1644.4,18.3,18.9,21.7,25.7,136.8,616.3,327,125.6,133,154.2
"Energy extraction",130.3,0,862.9,918.3,100.1,4.2,6.9,56,5834.2,517.2,38.9,214.3,792,23.3,3.7,4.5,8.2,13.9,7.1,5.6,4981.6,401.7,165,187.5,123.6,11.2,16.7,8.8,8.8,178.2,226.2,74.3,50.1,81.3,156.1
"Mining (non-energy)",44,320.4,0,56,26,3.9,6.7,14.8,8,229.1,11,687.4,15901.5,18.3,4,3.5,8.4,3.7,3.6,9.8,188,1496.5,120.1,64.8,35,12,16,15.4,13.2,188.6,142.7,73.2,43.8,35.2,46.5
"Mining support",0.3,5620.4,2505.4,0,1.6,0.2,0.3,0.9,0.3,1.7,0.5,0.7,1,1,0.6,0.4,0.7,0.5,0.1,0.4,3.8,11,15.1,8.9,2,5,8.7,35.3,14.2,5.3,177.9,18,4.4,4.4,9.5
"Food, beverages, tobacco",3799.8,37.5,39.2,6,0,38.5,29,55.3,41.5,323.4,28.6,30,98.8,39.4,15.8,12.4,22.3,12.6,15.5,16.7,87.3,518.8,853.7,94.2,6390.4,33.3,21.4,28.6,27.3,91.6,440.6,635.8,239.8,532.1,799.6
"Textiles & apparel",55.4,32.1,30.9,1.8,52,0,31.7,27.4,10.8,52.9,58.9,18,29.5,22.3,8.5,7.5,12.4,36.1,14.1,108.9,17.2,255.7,263.3,34.9,43,10.2,6,6.7,3.2,9.2,87.3,103,28.4,64.7,156
"Wood",69.3,141.9,84.4,7.4,73.9,6.5,0,109.3,14.1,35.1,27.6,53.6,37.7,56.3,8.9,11.1,20.4,23.2,29.4,306.5,21,4410.6,192.1,45.3,46.3,19.7,6.9,8.5,5.4,130,171.6,47.7,31.9,22.9,95.7
"Paper & printing",78.7,61.5,52.9,5.7,455.2,31.4,67.7,0,13.5,199,91,113.9,41.5,65,22.1,25.3,37.1,25.7,8.4,47.2,88,438.1,1095.2,209.5,197.4,1336.3,128,188.3,294.5,135.2,1412,656.6,510.2,205.5,441.2
"Coke & refined petroleum",770.9,368.9,547.7,100,143.3,19.8,46.1,50.8,0,492.5,44.3,219.5,342.8,71.8,9,17.7,31.2,18.5,12.6,26.2,683.9,2100.1,748.9,2927.2,124.7,26.8,43.1,49.6,84.1,227.8,675.3,482.7,125.9,129.5,204.6
"Chemicals & pharmaceutical",820.5,233.1,218.7,28.7,207.2,108.5,111.8,212.8,160.6,0,892.8,191.8,330.2,156.2,40.5,57.8,52.9,51.2,41.8,66.4,159.8,1101.1,306.8,105.6,70.8,49.8,18.6,22.6,16.2,194.9,478.7,148.6,81.5,664,227.2
