Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,12.8,2.8,3.2,13729.8,96.9,255.3,14.9,2.4,56.8,32.7,10.1,28.7,19.8,10.3,7.5,17.6,19,20.8,16.5,52.4,429.3,223.5,161.4,1121.8,15.4,14,17.6,55.3,9.9,76.8,37.1,47.6,67.3,24.7
"Energy extraction",15.3,0,12.9,75.6,184.9,9.8,8.8,35,3828.7,591.8,15.9,43,107.5,26.1,10.8,11.2,18,28.2,22.8,23,5443.4,271.7,579.6,256.5,145.8,24.7,24.1,20.7,74.8,100.2,231.3,86.5,76.9,244.5,117.5
"Mining (non-energy)",40.1,2.7,0,23.2,64.9,1.8,2.1,44.5,2.5,832.9,7.1,1191.1,763.1,4.7,4.2,2.7,4,10.4,11.4,61.1,80,3704.3,137,75.5,16.1,3.9,3.6,2,6.5,138.7,65.1,102,15.8,14.8,27
"Mining support",220.4,1806,248,0,75.7,0,3.4,19,14.4,19.1,31,12.7,7.4,1.3,0,0,19,0.5,0.4,6.6,443,858.2,1.3,31.5,0.1,0,0,0,1.4,0,65.6,70.1,25.3,2.6,0.7
"Food, beverages, tobacco",1764.5,19.1,8.9,3.8,0,54.4,19.1,111.9,17.8,807,119.4,49.5,57.7,73.1,41.9,41.3,67.7,104,72.3,58.1,176.8,372.7,1179.4,154,10072.2,72.5,34.3,36.3,134.4,80.3,560.2,769.5,379.3,1263.6,980.2
"Textiles & apparel",17.6,5.8,3.1,1.6,65.2,0,8.3,49.1,1.7,73.5,50.6,17.9,14.6,16.8,10.7,9.3,32.2,80.8,52.8,178.4,27.4,200.5,287.2,53.1,62.7,17.6,17.9,13.1,44.2,9,70.4,81.9,36.2,92.6,53.2
"Wood",26.4,41.7,17.1,6.3,111,21.6,0,79.8,0.8,47.7,23.6,53.8,15.4,172.5,27.2,28.2,54.6,202.6,102.2,555.5,19,3771.3,177.8,44.9,113.1,21,22.3,14.9,31.2,29,152.4,26,136.6,30.8,42.1
"Paper & printing",312.2,17.9,34.1,4.9,1801.8,116.2,114.3,0,19.7,557.7,414.5,215.9,47.6,170.6,79.6,117.1,192.2,145,111.2,177,241.4,614.6,2187.7,519.5,585.5,2035.8,241.3,261,2881.7,301.7,1334,1956.8,1669.5,2111.7,551.9
"Coke & refined petroleum",392.4,132,86.9,30.1,214.6,28,31,37.2,0,234.8,58.9,86.5,208,73,24.4,22.4,90.3,33.5,74,52.4,287.2,289.2,1390.9,1767.2,140,37.2,139.2,86.2,254.2,19.7,418.3,355.8,124.6,149.7,108.5
"Chemicals & pharmaceutical",491.2,145.8,73.3,23.1,798.8,432.9,104.3,624.7,98.9,0,1783.6,435.6,446.6,384.3,164.8,372,230,987,306.5,235.6,282,1178.6,862.5,353.5,504.3,186.4,108.6,99.9,257,87,924,329.8,334.7,1170.1,314.9
"Rubber & plastic",221,29.8,52.8,22.6,1547.2,131.5,108.6,273.3,6.1,645.9,0,124.7,153.6,304,134.1,130.5,563.8,1952,601.1,439.3,116.6,4477.1,2043.3,789.7,363.4,46.1,898.6,122.1,249.2,48.1,336.8,181.2,156.1,379.8,110.2
"Other mineral (non-metallic)",142.7,66.6,119.2,20.2,565.4,33.3,92.9,24.1,2.9,219.2,229.6,0,195.4,136.4,222.8,96.7,64.3,455.9,170.1,61.2,143.8,10606.7,950.7,237.5,269.6,39.6,71.9,22.2,22.1,16.9,108.8,273.1,330.8,127.2,131.6
"Metal (basic)",15.1,60.5,7.1,19.1,92.7,9.1,8.6,62.3,6.5,74.3,56.7,53,0,1891.8,135.3,421.7,926.7,845.8,509.4,345,214.5,2463,225.4,82.6,58.5,13.1,27.5,15.9,42.8,21,112.1,66.5,24.9,62.3,28.6
"Metal (fabricated)",203.4,418.5,81.2,54.6,1145.8,80.5,203.2,126.3,145,411.6,584.3,293.1,902.2,0,573.9,810.6,3661.9,3495,1074.6,1036,679.2,5398.6,791.2,379.1,313.4,32.4,120.4,62.7,151.4,79.9,310.7,1922.3,147.5,242.6,74.2
"Computer, electronics",38.4,90.7,18.8,13,219.6,25.1,22.3,38.1,11.3,118.4,72.8,39.8,150.3,189.5,0,195.6,405.7,405.6,130.9,858.1,427.7,854.5,412.5,276.6,134.5,30.6,345.2,74.2,106.9,42.4,313,512,93.8,459.2,73
"Electrical equip.",30.7,53.7,12.3,7.2,110.2,11.9,10.7,19.9,4.8,40.1,40.6,20.9,89.3,112.9,703.1,0,341.6,445.2,201.1,717,1697.7,794.2,675.3,237.1,80.6,25.9,166.6,62.1,71.5,27.5,183.7,209.6,54.8,95.1,67.1
"Machinery & equip.",72.9,385,109.5,67.2,504.6,86.4,62.4,146,25.3,160.7,165.4,102.2,391.7,327.1,392.4,316.7,0,1272.3,530.8,792.7,496.6,1851.4,770.3,542.9,206.3,48.3,208.9,82.7,127.1,66,357.4,225.7,55.1,170.6,86.3
"Motor vehicles",98.7,70,20.9,15.1,134.9,22.1,42.2,37.7,8.3,64.9,63.1,45.3,58.5,192.1,88.2,94.4,1307.5,0,219.9,377.1,264.4,618.1,2473.8,728,72.1,69.2,91.3,143.9,444.1,77.3,1149.6,273.9,114.7,571.7,119
"Other transport equip",42.1,120,20.4,14.2,211.6,26.4,22.3,31.6,11.7,74.3,59.8,30.9,147.4,142.5,92,102,377.7,292.6,0,320.9,166.2,924.7,400.5,1013.1,119.1,37,103.1,118.1,230.5,99.4,978.1,897.4,42.1,292.1,75.5
"Other manufacturing",167.9,496.4,92.5,72.3,1057.7,122.6,141.7,302.2,43.5,311.9,314.3,159.1,854.1,441.2,618.9,589.6,2078.6,1757.1,516.6,0,768.7,3943.6,889.1,1571.7,437.5,88.1,633.4,164,237.1,52.1,475.8,343.9,171.2,254.2,188.4
"Utilities",1192.9,1372.6,428.7,143.2,3370.5,594,234.8,2024.2,1149.8,3170.2,1365.1,2967.9,3619.7,1665.1,507.5,463.8,1706.1,1411.5,615.2,641.4,0,2590.8,6531.8,2696.6,3112.6,440.7,782.5,806.4,2911.9,1838.5,3747.5,4945.5,2221.5,5772.7,1468.7
"Construction",950.7,401.4,144.6,72.6,305,71.3,101.4,289.3,434.2,480.7,181.4,227.5,237.4,255.6,9.5,61.4,285.9,262.3,132.2,406.6,2828.1,0,26808.5,4837,703.4,307.3,1750.1,529,6357.6,29676.1,2961,8036.4,845.4,1637.4,1159.5
"Wholesale & retail",4006.6,686.2,245.2,173.9,16457.5,2150.5,449.1,4009.2,518.6,8361.8,2250.4,1449.2,1995.2,2728.1,2267.3,1631.5,3958.6,7676.3,3080,3400.3,6424.7,13715.4,0,7844.6,18562.4,3379.7,2249.8,2043.8,5534.4,1261.3,8847.7,6733.2,3685.6,7916.6,3702.5
"Transportation, storage",478.4,819.8,432.4,143.7,2835.6,349.8,221.9,885.3,298.5,1885.1,487.5,1115.2,661.6,710.7,323.8,315.3,518.4,1090.5,468.1,526.3,2301.2,3805.2,26156.7,0,1082.8,724.9,1189.3,1105.2,15662.6,649.9,5893.8,4506.3,2251.7,3470.7,1013.6
"Accomodation and food services",88.2,84.5,24.9,40.6,394.2,57.2,36.1,129.7,16.7,253.8,99.6,77.2,93.4,205.2,58.3,54.1,176.2,205.9,250.6,170,994.8,1439.1,3964.9,2678.7,0,532.3,213,1110.6,2651.7,1685.1,10760.7,2377.2,1741.8,4752.1,1912.1
"Publishing, broadcasting",41.6,31.8,14.6,10,1034.2,37.7,27.1,351.2,30.3,356.4,83.9,76.6,24.7,98.3,50.1,51.5,89,205.4,137.5,115.2,544.4,316.8,1910.7,1202.3,517.5,0,329.5,612.8,2132.2,279.1,1918.2,1350.1,1203.5,418.9,1571.1
"Telecoms",380.5,70.4,39.4,22.2,373.9,89.3,20.6,66.2,28.2,179.3,74.6,56.9,63.7,158.5,91.8,39.3,134.6,101.4,163.7,122.4,641,2083.4,5476.9,2496.4,512,2011.3,0,635,10211.2,1362.9,4728.4,3299.6,332.9,1837.6,620.6
"IT and information services",26,160.9,32.4,19.2,622.4,75,51.9,197.1,155.3,809.7,157.8,68.9,172.6,175.4,193.5,92.4,374.9,542.5,237.4,407.8,1252.1,2458.7,7742.9,5225.6,529.4,1000,2268.5,0,11996.8,1037.7,9562.4,3438.3,1229.4,2575.4,2723.4
"Finance & insurance",2447.2,990.5,200.8,89.3,2124.3,401.7,396.7,773.9,1129.1,3401,1121.7,1254.5,1003.4,1998.1,465.6,685.2,1285.9,3318.3,950.1,1463.2,6012.9,7998.4,15524.3,8584.2,1956.5,987.2,1904.1,2868.5,0,35868.3,15276.5,7900.5,562.7,3480.2,2243.5
"Realestate",92.4,201.1,25.8,7.9,644.2,158.4,22.2,62.8,22.1,64.5,84.7,37.6,58.4,152.9,46.7,40.3,61.3,68,255.9,142.3,632.6,1853.1,13092.2,1967,3636.5,129,386.9,423.1,4065.7,0,1457,3406.9,425.6,1830.5,488
"Other business services",722.6,2676.7,425.3,357.5,7029.5,801.2,249.4,901.9,417.2,3253.4,906.4,692.3,1094.1,1158,1559.2,548.4,1498.2,2193.8,2647.2,3680,7207.5,27113.8,42459.1,29776.3,5837.9,5207.1,3793.3,16875.2,49701.6,7142.2,0,15824.9,7860.8,16455.9,10611.4
