Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,8.1,0,0.2,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,1.5,0,0,0,0,0,0,0.1,0,0,0
"Energy extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining (non-energy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",14.5,0,0,0,0,0,0,5.4,0,254.3,0,0,0.3,0,0.1,0,0.1,0,0,4.6,0,17.6,1.9,8.8,939.6,0,0,0,1.3,5.3,0.7,113,0,27.2,8.8
"Textiles & apparel",0,0,0,0,0.1,0,0,0.3,0.1,0.8,0.2,0,0.1,0,6.5,0,0.7,0.5,0,8.3,0.2,1.8,4.3,0.5,0.3,0.9,0.1,0,0.1,0,0.5,4.1,0,0.8,0.8
"Wood",0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0,0.2,0.7,0,0.3,0.1,0.2,3.5,0,7.4,0.2,0,0,0,0,0,0,0.3,0.1,0.1,0,0,0
"Paper & printing",0,0,0,0,12.8,0.1,0.1,0,11.6,59.1,5.1,3,0.9,6.6,87,4.2,19.3,1.9,3,8.3,8.2,24.6,128.6,26,11.7,565.5,20.2,18.1,86.3,17.9,102.9,108.1,36,6.1,33.5
"Coke & refined petroleum",3.5,0,0,0,33.4,0,3.4,17.4,0,1200.5,15.3,47.6,49.3,34.4,153.2,18.3,80.5,5.9,16.4,30.4,191.7,394.6,196.6,1356.4,29.8,10.4,10.1,9.1,46.6,40.7,92,145,15.3,10.1,27
"Chemicals & pharmaceutical",1.3,0,0,0,85.8,3.2,2.9,29.5,103,0,120.5,15.6,25,26.3,236.4,21.6,43.7,5.7,16.1,47.3,11.5,71.5,15.6,21.2,3.8,6.2,0.4,0.5,2.2,4.4,58.9,403.5,3.1,1129.5,24
"Rubber & plastic",0.1,0,0,0,26.3,2.1,1,10.3,6.8,89.7,0,5.6,3.2,19.8,301.9,26.8,91.8,17.2,15.4,31.2,4.1,149.6,31.9,14.1,5.9,2.3,2.4,0.9,2.7,3,11.2,7.7,1.1,1.6,3.1
"Other mineral (non-metallic)",0,0,0,0,0.1,0,1,0,0.1,28.6,0.1,0,3.8,13.4,189.5,9,27,4.1,6.8,8.1,3.1,740.5,10.9,0,3.8,0,0.5,0.3,0,0,4.8,5.8,1.3,0.2,0.9
"Metal (basic)",0,0,0,0,1.6,0,0.1,0.7,0.9,4.6,1.2,0.7,0,30.1,44.5,9.6,48.4,2.9,6,6.8,1.2,37.4,1.6,0.5,0.3,0,0.1,0,0,0.5,1,1.2,0.1,0.1,0.2
"Metal (fabricated)",0,0,0,0,28.7,0.2,2.7,4.9,17.2,59,12.3,8.6,23.5,0,396.5,45,445.4,28,57.2,46.7,15.7,467.4,27.1,7.7,5.5,0.7,1.3,0,0.1,9.8,19.8,25.4,2.1,0.9,2.5
"Computer, electronics",0,0,0,0,2.8,0.1,0,10,10.5,39.4,7.4,3.7,1.2,25.5,0,139.6,316.1,26.4,40.4,43.2,5.2,142.1,121.8,41.8,3.5,32.9,134.1,64.4,48.5,7.9,97.6,114.7,13.5,19.7,33.2
"Electrical equip.",0,0,0,0,0.4,0,0,0.2,0.5,2.2,0.4,0.2,0.5,2.6,112.3,0,22.2,1.9,2.7,1.5,2.7,24.2,2.2,1.3,0.3,0.2,1.2,0.4,0.2,0.6,1.5,1.3,0.2,0.1,0.7
