Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0,0.1,4273.5,37.1,51,1.2,0.6,21.9,5.6,2.5,0.9,3.8,0.4,0.2,1.1,0.3,0.3,17.1,76,41.7,15.8,8.7,245.1,3.2,0.2,0.5,1.2,1.6,64.5,25.2,15.4,34.6,25.8
"Energy extraction",1.4,0,0.1,9.8,22.4,0,0,0.6,2303.3,132.6,0,2.6,14.1,0,0,0,0,0,0.6,0.8,728.4,10.3,0.3,3.7,13.1,1.2,1.1,0.3,0.3,16.7,11.6,1,1.2,19.6,16.4
"Mining (non-energy)",3,0.2,0,0.4,2.2,0.1,0.4,0.9,0,21.9,0.4,36.1,20.2,1.4,0.1,0.1,2.3,0.1,0.1,0.2,18.7,95.6,0.2,0.2,0.3,0,0,0,0,2.7,0.9,2,0.5,0.4,0.2
"Mining support",39,55.1,7,0,5.4,0,0.4,1.2,2.6,1.4,2.6,1.1,0.1,0.1,0,0,3.6,0,0,1.1,19.4,61.9,0.1,13.8,0,0,0,0,0,0,2.4,3.9,1.6,0.1,0
"Food, beverages, tobacco",995.3,0.8,0.3,0.2,0,10.2,3.3,9.8,7.6,125.3,14.3,4.2,1.1,4.4,1.7,1.9,8.7,0.8,0.8,19.2,20.4,33.5,107.4,55.5,950.9,7.3,1.8,4.8,11.4,12.5,65.2,117.5,68.7,175.2,153
"Textiles & apparel",3.4,0.1,0,0.1,3.5,0,1.9,2,0.2,5.2,4.2,1.3,0.3,2,1.4,0.7,4.9,1.1,0.6,36.9,1.8,18,12.8,9.2,2.1,0.8,0.3,0.3,0.9,3,3.8,6.3,2.5,7.5,4.5
"Wood",3.1,0.3,0.4,0.2,7.4,0.9,0,5.3,0.1,4.6,6.2,6.3,0.6,13.7,6,2.1,14,6.4,2,100,37.2,782.7,6.6,3.2,3.6,0.6,0.5,0.5,0.7,3.1,12.2,2.9,2.3,3,8
"Paper & printing",13.6,0.8,1.2,0.2,136.9,9.3,6,0,0.2,29.1,24.9,12,1.6,19.4,10.5,8,21.9,2.3,0.9,14.1,18.6,13.4,132.5,15,27.8,105.6,12.3,18.7,32,29.2,158.1,53.7,38.4,15.8,42.9
"Coke & refined petroleum",98.5,0.4,5.4,2.7,31.8,4.2,3.1,2.4,0,7.4,3.5,33.2,13.1,12.8,0.8,1.3,8,1.4,1.1,7.3,35.7,157.5,56.8,2019.6,11.2,1.8,1,1.5,4.2,10.7,30.1,41,10.3,6.7,9.3
"Chemicals & pharmaceutical",116.3,4.1,1.8,0.9,112.7,30.9,10,23.6,38.3,0,128.5,25.3,10.6,29.9,14.5,13.6,83.3,6.7,3.3,148.9,21.4,82,49.7,25.6,35.8,19.6,11,15.5,20.2,16.7,128,78.5,57.1,151.4,44.2
"Rubber & plastic",17.9,3.1,1.3,0.8,99.7,8.5,13.9,26.8,3.1,39,0,17.5,6,64.4,36,23.1,96.9,11.5,5.2,54.9,13.3,366.4,185.1,18.4,12.1,5.1,3.1,3.8,3.8,7,33.6,32,20.8,59.3,21.4
"Other mineral (non-metallic)",19.2,2.6,4.1,1,61.9,3,64.9,2.1,2.7,16.8,22,0,7,28.9,13,9.8,101.4,10.8,3.1,19.2,14.9,1575.8,21,29.5,18.3,1.5,3.2,2.1,5.2,43.5,9,16.6,4.8,11.2,6.1
"Metal (basic)",2.9,1,0.2,0.3,7.4,0.5,3.3,4.9,0.4,3.4,7.5,4.5,0,85.3,6.4,17.6,82,5.2,2.2,18.9,12.8,100,9.5,3.9,1.2,0.6,0.7,0.7,1,2.6,3.7,4.6,2.8,4.5,2
"Metal (fabricated)",69,17.9,3.2,3,123.4,6.9,80.2,12.6,5.2,47.2,74,65.6,35.1,0,82,134.9,927.1,48,21.5,185.5,52.4,1507.7,85.4,82.8,19.3,5.4,13.3,8.5,19.8,148.2,37.8,90.2,25.6,23.7,23.7
"Computer, electronics",9.3,0.7,0.1,0.1,10.6,0.9,0.9,1.5,1.1,8.5,4.4,1.4,1,6.5,0,9.9,42.6,1.1,1,7.8,9.9,30,8.7,28.1,3.4,3,4.6,4.9,7.5,40.1,15.1,22.2,10.1,13.4,6.6
"Electrical equip.",8.2,2.1,0.1,0.1,6.5,0.3,1.8,1.1,0.9,3.7,3.8,2.1,2.4,33.3,41.1,0,227.3,6.4,2.6,16.8,23.8,145.2,15.2,22.8,2.6,8.9,7.4,1.9,4.5,42.2,9.1,18.5,5,6.7,13.8
"Machinery & equip.",48.9,7.3,1.9,1.7,60.9,3.2,16.9,9.3,3.3,16.4,15.6,24.8,9.1,151,46.2,69.8,0,31.2,6.4,45.3,58.7,460,44.4,104.2,17.1,7.5,17.7,9.8,26.8,225.5,38.8,66,22.8,31,22.5
"Motor vehicles",1,0.1,0,0,2.2,0.1,0.4,0.2,0,0.3,0.2,0.2,0.1,1.5,0.4,0.2,9.6,0,0.1,2.2,1.7,4,20.3,3.5,0.5,0.2,0.3,0.2,0.6,5,1.8,2.2,0.6,2,0.6
"Other transport equip",5.1,0.4,0.1,0.1,2,1.4,0.6,0.3,0.3,1,0.8,0.7,0.6,3.2,1.5,0.8,5.6,0.4,0,2.4,6.8,10.1,3,110,0.5,0.3,2,0.5,3.4,38.2,3.4,13.3,1.4,2.7,2
"Other manufacturing",107.2,7.3,1.2,1.4,42.9,8.6,17.4,6.5,5.5,32.1,16,13.5,12.8,32.1,48.6,11.9,68,6.9,5.2,0,165.8,201.4,53,330.9,11.4,11.8,47.9,14.5,81.2,910.7,84.1,157.9,41.1,174.8,55.7
"Utilities",317.8,5.9,13.4,7.4,383.5,68.7,39.2,208.6,54.4,174,199.8,148.9,157.2,363.5,25.1,33.3,116.5,15.5,10.8,61.9,0,125.9,396.1,217.4,163.4,68.8,55.8,102.5,166.8,225.3,368.1,279.1,520.3,548.4,235.7
"Construction",444.8,38.1,8.6,7.8,132.4,14.3,33.6,20,22.4,74.8,35.2,47.3,52.2,60.2,122.9,29.8,129.7,12.3,11.5,79,710.5,0,153.8,1359,48.6,25,200.3,39,337.1,3931.4,177.4,591.3,108.1,216.7,173.2
"Wholesale & retail",1035.6,21.7,27.2,19.8,2980.3,190.1,214.9,237.2,144.8,875,283.5,176.7,68.4,533.3,328.2,243.3,1519.5,119.9,45.4,1477.1,270.8,2753,0,1657.7,948.4,653.5,50.6,74.7,176.3,92.1,834.9,400.8,217.9,448.5,286.7
"Transportation, storage",97.9,38.8,17.6,5.7,356.5,32.7,55.2,84.6,28.1,143.3,56.6,135.2,26.9,96.2,41.9,46.3,267.2,28.8,7,127.7,333,373,1351.7,0,87.8,233.3,125,105.1,202.3,69.1,1060,354.4,364.1,374.4,234.6
"Accomodation and food services",18.8,2,0.7,1.8,23.9,3.6,4.8,7.2,2.7,18,7.6,6.4,2.5,19.9,4.9,5.6,31.8,2.7,2.5,18.2,53.8,96.1,162.8,361.9,0,29.5,8.8,34.3,107,143.7,494.7,136.9,118,338.8,121.3
"Publishing, broadcasting",3.6,1.1,0.2,0.1,28.1,1.4,1.3,14.9,1.1,14.8,1.6,3.3,0.6,4.7,16,8.1,17.3,1.5,0.7,11.7,32.7,12.3,200,77.4,11.9,0,170.9,93,161.7,36.5,657.2,149.6,130,54.4,166.9
