Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.1,0,403.8,8.1,322.7,25.6,0,0.3,0.2,0.3,0,0.8,0.4,0.2,0.3,0.2,0.1,13.9,2.7,4.1,7.1,4.7,20.5,0.2,0.2,0.3,0.6,2.2,6,2.5,2.4,1,1.7
"Energy extraction",2.6,0,0.2,0.2,4,0.1,0.5,0.3,74.6,20,0.1,3,0.2,0.4,0.2,0.1,0.1,0.1,0.1,0.5,166.5,1.1,0.9,1.4,2.7,0.1,0.3,0,0,2.1,1.7,0.2,0.1,1.9,2.6
"Mining (non-energy)",0.2,0.5,0,0,1,0,0.3,0.1,0,14.6,0.1,31.8,8.5,0.2,0.1,0.1,0,0,0.1,0.1,1.8,60.4,0.5,1.2,0.2,0,0,0,0,1.7,0.6,1.3,0.1,0.1,0.1
"Mining support",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",44.4,0.2,0.2,0,0,1.2,2.9,1,0.3,3.5,0.7,0.6,0.1,1.6,1.7,0.6,0.4,0.3,0.1,1.7,7.7,4.1,21.2,5.7,54.9,0.5,0.2,0.4,0.6,0.9,4,4.9,2.1,4.4,6.6
"Textiles & apparel",1,0,0,0,0.8,0,1.4,0.3,0,0.8,1.2,0.1,0,0.3,0.9,0.1,0.2,0.7,0.1,7.2,0.9,2,4.3,1.6,0.6,0.1,0.1,0.1,0.2,0.4,1.1,1.3,0.4,1.3,0.9
"Wood",10.9,0.5,0.2,0,2.6,0.7,0,2.7,0.1,1.1,3.1,5.6,0,3.4,3.4,1.9,1.2,2.2,0.6,63.1,43.2,140.9,12.9,12.9,1.2,0.2,0.4,0.4,0.7,8.7,4.5,0.9,0.4,0.7,1.1
"Paper & printing",3.2,0.2,0.5,0,10.4,1.7,7.7,0,0,1.6,1,1.1,0,2,2.9,0.8,1.1,0.3,0.1,2.1,1.3,0.9,17.6,3.4,2.6,37.7,7,9.8,6.1,0.7,40.2,1.3,5.7,2,12.7
"Coke & refined petroleum",9,0.6,1.1,0,1.1,0.3,1.4,0.2,0,0.9,0.3,0.6,0.1,1,0.1,0.1,0.2,0.1,0,1.3,3.7,10.6,2.9,48.4,0.5,0.1,0.1,0.2,0.2,0.6,2.4,2.6,1,0.7,0.8
"Chemicals & pharmaceutical",9.3,0.5,0.7,0,3.2,4.3,5.5,3.4,0.5,0,9,1.8,0.9,13.9,6.2,6.8,2.5,1.6,0.3,5.4,5.1,7.7,9.9,3.3,0.6,0.2,0.1,0.1,0.2,2.3,3.1,0.7,1,1.3,1.7
