Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0.1,0,359.9,5.6,283.5,30.1,0.1,0.4,0.3,0.4,0,0.9,0.1,0.2,0.4,0.1,0.1,15.2,3.4,4.1,7.3,4.1,14.9,0.2,0.2,0.1,0.2,0.7,4.7,2.1,2.1,1,1.1
"Energy extraction",2.4,0,0.1,0.2,5,0.1,0.4,0.3,45.9,20.9,0.1,4.5,0.2,0.3,0,0.1,0.1,0,0.1,0.5,122.4,0.9,0.7,1.2,2.3,0.1,0.3,0,0,1.8,1.8,0.2,0.2,1.9,2.9
"Mining (non-energy)",0.2,0.3,0,0,0.9,0,0.3,0.1,0,11.1,0.1,34.9,9.4,0.2,0,0.1,0,0,0.1,0.1,1.3,54.4,0.5,1,0.1,0,0,0,0,1.1,0.5,0.9,0.1,0.1,0.1
"Mining support",0.6,0.7,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",47.6,0.2,0.2,0,0,1.3,2.4,1.1,0.2,3.9,0.8,0.8,0.1,1.7,0.4,0.5,0.4,0.2,0.1,1.7,8.9,5,21.2,6.1,48.1,0.6,0.3,0.3,0.5,1.2,4.9,5.1,2.7,5.1,5.9
"Textiles & apparel",1.2,0.1,0,0,1.4,0,2.4,0.5,0,1.1,2,0.2,0,1.3,0.4,0.3,0.5,0.8,0.2,12.3,1.2,4.9,5.2,2.7,1,0.2,0.2,0.1,0.1,0.4,1.9,2.2,0.6,2,1.4
"Wood",3.8,0.5,0.1,0,2.9,0.7,0,1.3,0.1,1.3,5,9.8,0,4.1,0.6,1.9,1.5,2.2,0.8,87.6,12.8,220.7,12.3,17.5,1.6,0.3,0.8,0.3,0.4,7.8,4.1,0.8,0.5,0.6,1.2
"Paper & printing",3.4,0.2,0.4,0,13.4,1.8,7.8,0,0,2.2,2.4,1.9,0.1,2.5,0.5,0.9,1.3,0.4,0.1,2.7,1.4,3,19,4,2.4,65.9,7.7,7.9,4.9,0.6,52.6,2.9,6.4,2,10.4
"Coke & refined petroleum",3.7,0.2,0.5,0,0.8,0.3,0.8,0.3,0,0.8,0.3,0.5,0.1,0.6,0,0.1,0.2,0.1,0,0.6,2.2,4.7,1.9,20.2,0.3,0.1,0.1,0.1,0.1,0.4,1.2,0.8,0.6,0.4,0.4
"Chemicals & pharmaceutical",19.9,1,1.5,0,7.3,11.9,11.1,7.8,0.9,0,23.6,5.7,0.8,10.6,0.9,2.8,2.2,1.9,0.6,7.2,7.6,14.3,11.9,3.1,1.7,0.4,0.2,0.1,0.3,1.6,6.7,1.3,3,3.9,3.9
"Rubber & plastic",3.3,0.5,0.1,0,12.1,1.8,4.7,3,0.1,3.5,0,6.8,0.1,4.3,2,3.3,2.5,3,0.5,8.2,4.7,50,17.2,6.5,1.5,0.1,0.1,0.3,0.3,1.3,2.9,1.8,0.8,1.7,1.2
"Other mineral (non-metallic)",3.7,0.5,0.2,0,6.7,0.3,10.7,0.6,0.2,1.2,10.9,0,0.2,9.9,0.3,3.8,0.6,0.4,0.4,3.8,2.5,250.3,13.3,12.3,1.8,0.4,0.3,0.4,0.2,3.5,4,2.3,1.1,0.8,1
"Metal (basic)",0.2,0.1,0.1,0,0.3,0.1,0.1,0.2,0,0.1,0.1,0.1,0,5.3,0.5,2.6,0.9,0.2,0.1,1.2,0.5,6,0.6,0.4,0.1,0,0,0,0,0.2,1.1,0.4,0.1,0.1,0.1
"Metal (fabricated)",13.5,3,1.7,0,15.3,1.8,13.9,4,1.4,7.7,7.3,14.8,1.2,0,9.7,35.6,48.1,9.1,2.6,31.6,16.1,175.9,18,26,2.5,0.2,0.2,0.4,0.5,4.7,15,12.8,0.9,1.1,2
"Computer, electronics",0.4,0.1,0,0,0.5,0.1,0.4,0.1,0,0.2,0.1,0.3,0.1,2.2,0,2.8,0.5,0.3,0.1,0.6,2.2,3,3.2,1.4,0.4,0.1,1,0.1,0.1,0.3,0.6,0.4,0.1,0.2,0.2
"Electrical equip.",1.6,0.3,0.2,0,1.9,0.4,1.6,0.4,0.2,0.6,0.4,0.8,0.1,3,7.1,0,0.5,1.9,0.1,2.3,8.3,8.6,10.6,4.5,1.3,0.1,0.1,0,0.1,1.1,1.1,0.4,0.2,0.5,0.4
"Machinery & equip.",2.2,0.2,0.1,0,0.8,0.2,1.4,0.2,0.1,0.3,0.5,1.1,0,4.4,0.8,1.3,0,0.4,0.1,1.9,2,5.1,2.9,2.9,0.3,0,0.1,0.1,0.1,0.7,0.9,0.6,0.2,0.3,0.2
"Motor vehicles",0.2,0,0,0,0.2,0,0.3,0.1,0,0.1,0.1,0.2,0,2.4,0.2,0.5,0.5,0,0,0.4,0.3,2.1,2,3,0.1,0,0,0,0,0.1,0.3,0.3,0.1,0,0.1
"Other transport equip",0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0.2,0,0,0,0.1,0.9,0.3,13.4,0,0,0,0,0,0,1.1,4.2,0,0,0
"Other manufacturing",17,3.5,2,0,13.5,3.2,19.8,3.2,1.8,4.1,2.8,8.4,0.8,17.1,1.2,3.4,2.9,2,1.4,0,13.9,23.5,16.3,45.8,2.8,0.6,0.3,0.2,1.2,16.5,16.7,5.5,7.5,22.7,4.7
"Utilities",43.6,10.3,10.1,0.1,50,16.2,41,37.9,9.8,45.1,12.7,36.1,6.7,33,5.9,5.5,10,4.8,1.1,20.8,0,42,91.2,89.9,20.7,2.3,7.3,3.5,4.8,48.2,28.3,58.9,68.6,39.7,41.1
"Construction",25.1,4.2,1,0.1,7.9,2.6,9.7,1.9,0.6,1.6,10.4,11,0.7,24.9,1.1,2.2,2.5,0.8,0.4,4.6,22,0,37.2,63.9,6.8,1.1,13.1,2.8,3.6,147.5,28.9,149.2,34.8,18,14.9
"Wholesale & retail",88.6,6.9,4.7,0.1,176.7,44.2,97.4,32.6,6.2,48,30,31,2.2,63.6,20.9,30.1,18.2,18.2,3.9,68.8,355.2,207.4,0,363.4,119.1,16.5,8,8.6,10.3,15.7,73.4,29.6,21.7,30.9,39.6
"Transportation, storage",73.7,7.6,11.6,0.1,48.9,11.2,62.5,21.6,2.8,21.7,12.3,36.5,0.9,37.6,8.8,9.1,10.4,7.7,1,36.6,27.4,124.5,137.9,0,10,11.3,2.4,3.1,4.9,8.6,62.9,18.8,12.8,7.6,14.1
"Accomodation and food services",2.6,0.2,0.2,0,2.7,0.6,1.9,0.8,0.1,0.7,0.6,0.9,0,2.9,0.6,0.9,0.8,0.4,0.1,1.7,3,7.1,12.3,18.2,0,0.9,1.1,1.8,2.7,5.3,24.4,7,4.8,10.8,7
"Publishing, broadcasting",4.5,0.1,0.1,0,6.5,0.4,1.5,3.5,0.5,0.3,0.1,0.2,0,1.1,2.3,0.2,0.5,0,0.1,0.5,1.8,1.5,29.5,7.8,1.6,0,15.6,9.3,5.9,1.5,46.9,10.4,21.5,4.3,18.1
"Telecoms",9.3,0.5,0.9,0,5.3,2,6.7,3.9,0.1,2.7,2.5,4.1,0.1,5.7,14.5,2.4,3.2,0.6,0.2,3,6,22.3,24.5,40.9,3.2,13.9,0,16.8,9.4,6.1,29.9,25.2,6.8,5.3,7.6
"IT and information services",2.3,0.2,0,0,5.8,0.6,1.5,1.2,0.1,0.7,0.8,0.6,0.1,4.8,1.5,0.5,0.6,0.3,0.1,1.2,6.4,5.7,24.9,19.6,2.4,5.2,12.6,0,12.7,5.8,35.5,17.3,4.8,5.4,4.8
"Finance & insurance",25.7,6.5,0.3,0.1,35.8,7.6,12.4,7.4,0.5,4.3,3.1,4.7,1.7,12.7,3.5,4.4,3.8,2.1,1.8,9.4,10.6,60,101,96.4,13.4,2.3,6.5,4.5,0,170.4,64.7,19.8,8.2,11.1,26.6
"Realestate",7,2.5,1,0,14.1,5.3,10.1,5.7,0.3,3.3,4,4.3,0.1,19.3,4.9,4.8,3.7,3,0.4,12.7,13.4,55.4,210.4,128.4,36.8,6.6,21.6,11.6,18.7,0,80.5,37.8,31.2,29.9,29.6
"Other business services",26.7,15.2,7.1,0.2,88.8,14.8,17.9,14,2.2,19.1,9.3,14.8,1.5,38,15.8,12.4,14.9,5.9,2.8,39.4,42.4,315.7,208.9,296.8,32.4,20.4,33.5,21.2,36.8,74.6,0,102.7,41.5,33.2,61.8
"Public admin,  defence",1.4,0.2,0.1,0,1.4,0.3,0.6,0.4,0,0.3,0.3,0.3,0,1.1,0.3,0.3,0.2,0.2,0.1,0.8,1.2,6.4,10,13.7,1.6,1.5,2.3,1.4,1.2,4.3,7.3,0,1.5,1.7,1.6
"Education",0.3,0.1,0,0,0.7,0.1,0.3,0.2,0,0.2,0.1,0.2,0,0.6,0.2,0.4,0.1,0.1,0,0.4,0.8,1.6,3.9,3.2,0.6,0.3,0.9,0.7,1.7,0.9,3.9,6.1,0,2.2,1.8
"Healthcare, socialwork",3,0.5,0.2,0,28.1,0.6,2.9,5.2,0.8,2.9,2.3,3.3,0.1,10,3.9,4.7,2.4,3.8,0.2,7.8,22.7,37.7,56,40.1,5.5,2,1.2,8.8,23,0.5,102.7,12.1,4.1,0,28.6
"Arts, entertainment",3.7,0.4,0.7,0,5.5,0.8,1.3,0.7,0.2,0.5,0.6,0.9,0.1,1.9,3.5,2.2,1.3,0.6,0.3,1.5,1.8,2.9,11.2,13.2,6.9,2.8,5,1.9,2.8,2.2,11.4,12.9,7.4,6.2,0
