Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,12.4,5,0.2,10575.9,32.8,1009.2,268.6,1.7,133.9,120,14.7,14.7,4.5,2.5,2.7,5.7,6.6,3.1,76,13.4,65.1,865.7,57,158.2,1.7,1,1,4.4,13.8,66.4,46.1,7.1,22.3,33.5
"Energy extraction",175.4,0,7.7,3.2,42.9,12.6,24.7,46.5,915.5,58.9,27.8,154.4,714.6,10.8,3.7,5.2,14.6,8.6,0.8,10.2,3915.6,44.7,63.3,32.2,4.8,3.1,3.5,1.5,11,30.9,24.9,9.6,11,15.3,13.8
"Mining (non-energy)",30.3,18.6,0,1.9,17.9,2.8,4.2,15.4,381.6,197.2,18.9,666.4,490.6,358.1,17.7,62.1,113.1,129.2,27.6,89.7,188.4,955.8,56.5,29.4,0.5,0.7,1.3,0.4,2.1,27.8,13.6,16.8,2.7,1.5,5.4
"Mining support",16,27.6,13.8,0,3.3,0,0.5,1,0.9,0.8,2.5,1.1,0.2,0.1,0,0,0.9,0,0,0.6,9.7,26.8,0.1,0.8,0,0,0,0,0,0,1.7,1.7,0.7,0,0
"Food, beverages, tobacco",2901.2,25,9,0.6,0,88.7,49.5,72.1,50.5,279.2,104.5,59.2,52.8,65.5,45,41.6,44,67.9,19.2,85.4,106.5,214.4,968.5,142.3,1844.3,38.8,27.9,13.9,58.4,75.9,259,314.5,169.3,247.8,448.7
"Textiles & apparel",30.3,21.9,4.3,0.4,73.2,0,14.8,59.7,7.1,36.7,84.9,19.9,8.6,16.5,21.8,15.3,15.8,217.8,18.2,337.2,28.6,68.9,223.2,50.4,12.9,19.6,7,2.2,19.8,11.2,63,87.5,9.7,58.4,134.5
"Wood",87.1,34,7.4,0.5,71.2,14.4,0,94.9,4.2,46.6,45.5,87.1,8.7,80.2,21.2,66.1,36.6,63.4,37.1,1289.4,23.2,1203.8,349.5,98.7,9.5,20.2,6.7,4.1,15.6,213.3,80.5,27.1,18.4,14,54.1
"Paper & printing",46.3,24.1,12.7,0.3,661.3,86.2,183.8,0,12.9,131.7,154,172.6,20.3,63.1,62,63.3,45.8,84.8,7.5,206.5,106.7,152.4,1099.6,163.5,36.7,773.8,100.1,49,316.8,99.8,751,233.1,287.3,82.8,184
"Coke & refined petroleum",772.5,56.7,89.4,5.4,273.3,56.4,79.2,60.2,0,716.6,242.9,222.5,233.9,82.5,46.3,61.3,60.7,66.5,18.8,133.1,193,777.1,1453.5,4149.7,34.1,26.7,45.8,14.4,538.6,139.6,282.1,229.2,101.5,83.4,72
"Chemicals & pharmaceutical",544.8,102.1,36.1,1.3,326.6,174.3,128.8,306.6,147.6,0,1237.4,209,148.6,167.4,120.5,146.6,79.6,181.7,38.6,188.1,115.6,423.3,396.3,95.6,24.6,43.4,17.8,8.5,33.3,69,184.1,54.7,53.8,179,73
"Rubber & plastic",53.5,91.3,20.9,1.4,458.8,130.8,77.4,103.4,9.6,158.4,0,87.7,53.2,166,183.7,528.1,213.3,704.7,49.2,348.8,79.4,2930.5,978.8,216.2,20.5,48.1,41.6,5.3,88.1,65.5,173.4,87.5,21.1,44.4,43.7
"Other mineral (non-metallic)",169,36.4,54,1.6,273.6,43.2,139.7,26.8,110.2,94.7,447.2,0,130,298.3,166.1,401.7,182.7,173.3,32.7,233.4,137.6,4709,1000.5,162.5,19,8.5,16.2,7,97.7,142.4,144.3,34.7,41.6,30.3,127.2
"Metal (basic)",33.3,29.9,10.9,3.9,45.2,5.7,21.2,15.1,29.7,27.6,72.9,84.8,0,2059.9,102.3,333.3,663,863.4,151.5,390.9,95.4,1622.7,171.4,60.9,3.5,3.6,5.6,1.5,6.5,21.7,34.4,19,11.9,9.3,13.3
"Metal (fabricated)",159.5,163.5,25.7,2.7,294.8,17.1,146.6,26,12.7,72.8,188.8,76.9,305.8,0,169.5,274.2,777,1850.4,143.3,517.2,158,1689.1,628.4,97.6,13.2,11.3,19.8,8.7,12.2,111.5,150.7,102.7,13.7,21.5,38.5
"Computer, electronics",12.9,9.4,5.3,0.1,25.9,5.1,6.9,10,5.4,11.6,18,9.7,6.4,33.7,0,113.1,66,108.1,17.2,92.2,36.9,127,156.5,38.2,4.7,21.2,148.9,38.9,31.6,15.6,112.4,54.7,33.4,43.1,47.2
"Electrical equip.",56.2,59.4,9.8,0.1,49.8,9.7,17.4,12.8,6.6,22.1,37.9,37.5,40.9,72.1,268.2,0,284.9,379.8,43.9,179,267.8,670.6,339.4,155.9,6.8,11.3,85.1,14.7,17.2,51.6,94.9,88.7,30.9,16.6,55.9
"Machinery & equip.",68.6,71.8,16.2,1,59.4,14,20.6,15.9,14.2,19.3,31.8,25,36.8,124.8,89,41.9,0,166.3,25.6,77.8,56.1,228.6,172.5,53.4,4.7,8.8,20.8,7.3,8.7,30.5,61.8,72,12.7,11.4,13.8
"Motor vehicles",30.5,15.1,7.4,0.3,34.9,9.4,12.7,6.9,2.6,11.7,51.1,15.6,18.4,86.6,32.2,49.2,100.8,0,15,88,40.3,192.3,246,444,3.1,4.7,11.7,8.9,44.8,17.1,57.7,89.6,9.6,10.4,15
"Other transport equip",5.8,4.9,0.8,0,7.3,1,2.1,1.5,1.1,2.2,3.1,2,3.4,14.4,3.6,7.8,20,18.6,0,6.7,4.1,35.5,30.9,49.9,0.7,0.7,1.3,0.6,1.1,4.8,38.2,133.6,2,1.4,2.3
"Other manufacturing",242.9,105.8,32.7,3.1,242.6,48.2,110,78.4,36.6,83.8,93.2,122.9,225.9,190.9,138,150.5,198.4,256.8,103,0,261,406.3,474.4,451.7,24.3,44,124.2,33.9,88.4,393.8,315.9,170.6,135.7,298.8,111.9
"Utilities",700.2,802.7,241.9,9,1108.5,293.5,348.9,509.8,541.7,874.9,551.9,830.7,1470.7,672.2,238.6,222.5,323.9,439.2,75.5,390.4,0,856.4,2179.9,1209.9,212,145.7,313.6,47.5,198,1748,963.3,794.6,1212.8,534.3,439.4
"Construction",216.3,137.2,83,5.6,158.8,41.6,126,125.5,42.6,121.4,205,293.5,96.2,567.8,90.5,310.6,488.3,262.4,24.4,336,2758.2,0,2304.7,759.7,62.3,67.7,350.5,24.2,96.3,4699.3,1360,977.2,241.2,244.5,225
"Wholesale & retail",3236.1,332.6,192.1,15,8312.1,1014.9,825.3,935.8,895.7,1716.1,1660.1,1054.4,827.2,1250.8,1084.6,933.7,959.4,3449.9,309.5,1626.5,1417.9,4961,0,5046.8,911.3,549.2,592.9,299.4,947.6,798.3,2270.8,1214.8,470.7,723.1,785
"Transportation, storage",470.4,234.4,178.6,9.3,1119.9,110.3,297.2,305.3,470.8,359.4,304.6,472.6,294.8,297.3,181.6,241.3,206.7,374.8,52.1,310.8,835,1033.7,5855.8,0,76.9,182,235,85,520.1,176.5,842.8,384.6,182,131.7,178.3
"Accomodation and food services",46.5,14.4,4.3,1.1,85.2,12.5,13.9,15.3,3.6,21.1,22.1,18.1,13.8,32.2,13.2,12.7,19.7,31.2,10.6,36.7,60.1,109,470.2,205.7,0,34.9,24.5,34,168.2,215.9,597.3,147.2,122.9,206.3,102.3
"Publishing, broadcasting",27.5,12.6,4.4,0.4,206.5,12.9,13.9,95.9,11,50.1,28.9,23.6,7.9,31.3,24.1,24.1,25.1,46.4,6.5,39.1,52.8,78.9,859.2,117.8,22,0,261.4,110,193.6,91,1320,137.6,185.1,45.8,180.4
"Telecoms",57.6,11.6,13.9,1,81.2,25.6,19.5,25.3,12,34.3,35.8,32.3,18.8,57.8,50,27.4,42.8,56.1,10.2,61.8,98.5,156.4,860.6,314.9,24,196.5,0,134.9,465.1,204.1,666,299.8,108,95.7,129.6
"IT and information services",31.6,15.1,3.4,0.2,116.9,11.8,6.7,18.4,4.7,38.3,18.9,13.2,14.3,16.7,53.3,19.6,19.8,77.7,4.3,41.2,57.3,39,334.7,83.8,17.4,85.3,191.5,0,265.6,96.4,411.8,42.8,36.3,51,61
"Finance & insurance",160.5,95.4,49.5,4.7,428,65.2,63.6,83.9,37.7,219.9,98.1,86.9,227.9,169.9,220,57.5,89.9,153.1,63.2,190.6,227.4,436.7,1334.9,657.8,75.4,186.1,265.8,65.4,0,2354.3,1386.1,298.3,200.7,180.2,211.9
"Realestate",69.9,11.2,8.2,0.4,159.1,52,54.8,50.4,14.1,46,74.4,47,25.4,100.8,51.5,42.5,48.3,125,15,148.4,139.2,458.6,3463.8,448.7,159.2,107.8,260.7,94.7,416.1,0,980.3,348.9,331.7,224.2,261.6
