Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.2,0,36604.8,386.5,2507,263.7,5.9,149.5,418.9,2.4,65.3,1.3,0.3,0.4,2.2,0.9,9.8,4.5,22,575.6,176.1,10.6,2677.9,19.6,1,1.8,9.2,7.2,113.9,315.2,77,180.5,146.1
"Energy extraction",0.8,0,0.1,0,0.6,0.1,0,0.2,50.1,5.1,0.4,0.2,1.8,0.1,0,0,0.1,0.1,0.2,0.2,16.7,1.1,2.5,3.4,0.4,0.2,0.2,0.1,0.1,0.3,1.2,0.3,0.1,0.5,0.5
"Mining (non-energy)",52.3,0,0,0.1,29.3,0,2.7,44.4,1.2,872.6,9.8,1287,678.4,35.4,2.5,7.3,23.2,0,7,44.3,90.2,3012.1,78.9,24.3,0.3,0.5,0.3,0,1,79.4,47.9,0,0,1.9,1.4
"Mining support",1.7,0.3,1.4,0,0.3,0,0,0.1,0.3,0.1,0.2,0.1,0,0,0,0,0.1,0,0,0,1.9,5.3,0,0.1,0,0,0,0,0,0,0.3,0.4,0.1,0,0
"Food, beverages, tobacco",11225.4,0,3.6,0,0,189,31.1,200.5,99.9,1712.1,55.8,41.1,13,23.5,4.9,7.1,17.3,16.9,35.8,60,273.1,360.3,2987.2,190.6,16253.8,98.6,11.9,32.3,124.4,124.4,1359.4,2033.5,920.2,3041.5,2057.6
"Textiles & apparel",48.9,0,2.9,0,35.4,0,13.1,81.5,4.5,151.8,158.7,24.3,7.5,40.4,18.6,20.2,34.1,306.6,96.9,371.6,23.4,247.5,637.1,54.3,79.5,19,2.1,0.9,34.3,5.9,132.1,178.9,3.4,200.1,166.2
"Wood",361.5,0,18.4,0,94,28,0,353,2,96.5,86.2,335.4,18.1,128.9,49.3,40.3,107.2,641.7,142.6,1165.3,101.5,5186.8,285.5,81.5,73.6,296.1,97.3,10.7,6.4,866.7,150.1,6.6,39.9,11.5,210.4
"Paper & printing",98.6,0.3,32.7,0,1389.3,138.8,75.5,0,40.3,890.3,330.9,235.3,45.7,90.1,123.2,122.6,129.4,142.5,91.7,252.3,343.8,546.5,2642.5,238.3,366.8,5980.6,475.4,272,1313.5,222.1,4560.7,887.2,669,320.8,864.9
"Coke & refined petroleum",2046.5,15.5,351.7,0.7,687.6,136.1,68.4,214.1,0,4937.2,98.5,420.9,1314,137.2,51.1,57.2,158.7,258.5,355.6,234.7,870.9,3181.1,7526.7,10875.6,359.5,592,475.3,439.8,372.7,428.9,2849.6,956.2,278.6,241.4,540.2
"Chemicals & pharmaceutical",2767.6,5.9,93.3,0.1,533.7,689.3,82.2,1025.9,625.5,0,4532,275.5,808.4,756.6,109.2,405.5,376.8,734.2,388.5,696.3,2112.2,1902.5,322.1,82,115.6,483,47.8,58.5,19.2,298.7,706.3,168.6,117.2,569.9,213.2
"Rubber & plastic",251.2,0,62.2,0.1,1624,212.1,69.5,541.9,782,1488.5,0,213.3,245.6,662.6,670,1004,1402.3,4072,897.3,2034.3,471.7,4706.7,2457.8,783.6,230.2,401.2,388.8,82,80.6,229.5,875.5,1.4,11.2,283.8,176.2
"Other mineral (non-metallic)",229.9,0,121.9,0.1,502.8,34.6,68.6,153.4,33.3,546.7,150.8,0,298.9,345.3,289.5,153.7,347.7,936,186.5,570.9,575.8,17464.7,699.4,178.9,127.7,8.4,43.6,17,0,446.2,813.7,27.4,196.3,441.6,122.8
"Metal (basic)",13.2,2.9,6.7,0.2,62.5,3.3,9.1,107,20.3,116.6,98.5,129,0,5219.1,285.1,1413.5,2302.4,1858.1,1348.6,1087,321.2,5505.2,218,48.7,0.7,3.1,16,1.1,4.2,14.5,55.3,15.9,6.4,14.5,48
