Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,397.7,14.4,100.8,4.7,0,6.5,4.1,1.5,2.4,3.3,0.6,1.8,1.1,2,0.3,9.2,2.5,16.9,49.7,6.5,51.6,0.7,0.7,0.6,0.9,0.7,6.7,3.7,9.1,8.5,5.8
"Energy extraction",0,0,0,0.3,0.7,0.1,0.1,0.9,0.4,8.4,0.9,3,13.4,0.4,0,0.2,0.2,0.7,0,0.2,45,1.1,1.5,1.7,0.6,0,0.1,0,0,0.2,0.8,0.1,0.3,0.7,0.6
"Mining (non-energy)",0.5,0,0,0.1,0.4,0.1,0.1,0.7,0,10.1,0.2,26.4,147.3,0.3,0.1,0.5,0.1,0.2,0.1,0.9,0.7,44.2,2,1.8,0.3,0.1,0.2,0.1,0.2,0.8,1.9,0.4,0.2,0.2,0.2
"Mining support",3.9,2.9,5.2,0,0.5,0,0.2,0.5,0,0.3,1.1,0.4,0.2,0,0,0,0.5,0,0,0.2,3.7,16.8,0,0.3,0,0,0,0,0,0,1,0.6,0.2,0,0
"Food, beverages, tobacco",129.9,0.1,0.2,0,0,9.7,1.8,5.2,0,45,3.8,2.6,2.6,4.1,1.2,3.1,2.3,2.6,0.4,2.8,5,16.5,53.1,7.7,250.8,1.7,1.9,1.8,2.6,1.2,15.3,22.7,11.7,28.3,33.9
"Textiles & apparel",3,0.1,0.1,0,5,0,3.9,6.3,0,10.7,10.9,2.2,1.3,3.6,1,3.2,2.2,14,0.7,20.4,2.1,11.6,19.5,3.8,4.2,0.9,0.7,0.7,1.6,0.7,6.3,4.9,2.8,9.4,3.4
"Wood",8.2,0.2,0.1,0,3.5,1.1,0,13.9,0,5.7,31.7,4.9,1.3,9.7,0.6,6.9,3.7,17.5,1,55.7,1.9,72.9,15.8,2.8,1.8,0.6,0.5,0.4,0.9,0.8,12.1,1.7,1.7,2.5,1.4
"Paper & printing",5.4,0.1,0.9,0,15.8,4.1,6.9,0,0.1,48.5,11.9,13.6,1.9,8,4.5,14.8,4.6,9.7,0.4,11,6.1,20.9,93.8,19.6,6.7,31.1,2.2,5.5,15.8,2.5,57.3,56.3,22.5,13.5,32.7
"Coke & refined petroleum",0.2,0,0,0,0,0,0,0.1,0,0.5,0.2,0.1,0.1,0.1,0,0.1,0,0,0,0,0.1,0.7,0.3,1.2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0
"Chemicals & pharmaceutical",19.3,0.6,4.1,0.2,20.8,16.7,10.4,22,0.2,0,84.6,18.2,19.7,18.5,4.8,26.2,9.1,13.6,1.8,9.2,5,42,34.3,5.9,13.5,1.5,2.2,2.3,2.2,2.8,18.5,6.9,6.1,66.3,6.6
"Rubber & plastic",3.1,0.3,0.1,0.2,18.9,6.5,12.3,9.5,0.1,38.6,0,8.8,7.4,18.7,11.4,77.5,15.5,237.7,2.7,13,5.4,98.1,50,14.2,4.8,0.6,1.2,1,1.5,2.5,21.4,2.4,1.5,6.4,2.4
"Other mineral (non-metallic)",3.9,0.1,1.4,0.1,7.3,1.4,4.5,1.4,0,15.4,19.4,0,8.8,17.7,4.2,27.8,7.9,22.3,1,5.5,14.8,565.6,22.6,3.9,3.2,0.4,0.8,0.3,0.6,5.4,17.9,2,1.3,2.1,1.2
"Metal (basic)",0.8,0.2,2.1,0.1,2.5,0.6,1.3,3.6,0,3.7,5.1,4.7,0,167,5.6,103.1,63.7,44.1,3.5,22.2,5.4,96.8,8.7,2.3,1,0.4,0.6,0.4,0.8,1.3,5.2,3.1,0.7,0.9,0.8
"Metal (fabricated)",4.3,0.6,2,0.5,19.6,4.9,18.3,7.1,0.1,14.4,54.7,10.9,73.3,0,6.7,213.9,293.3,139.5,10,70.9,20.3,430.5,54.2,15.8,5,1.2,2,1.5,3.8,6.5,51.8,60.8,2.6,3.7,3.7
"Computer, electronics",1.8,0,0.1,0,3.6,1.2,0.7,1.1,0,3,1.4,1.1,1.8,2.8,0,13.3,4.2,4.4,0.3,5.9,2.8,21.8,11.6,3.5,2.1,0.8,3.6,5.2,2,0.6,7.9,4.4,1.3,3.3,2.3
"Electrical equip.",1.5,0.1,0.4,0.1,4.4,1.2,2.4,3.9,0,6.4,10.6,4.3,9.3,23.9,16.8,0,30.2,31.4,2.4,10.8,14,217.5,24.6,7.2,2.1,0.9,2.1,2.8,1.9,2.9,21.4,3.5,0.9,1.1,4.9
"Machinery & equip.",3.6,0.3,1.2,0.1,5.5,1.6,2.8,3.5,0,5.7,6.6,4.1,13.5,33.4,3.1,23.7,0,13.9,1.8,11,9.1,37.4,26.5,6.2,2.5,1.1,3.5,3,2.4,4,10.4,4.8,1.7,2.9,3.1
"Motor vehicles",1.5,0.1,0.2,0,3.7,1.1,1.2,1.2,0,4.1,5.7,1.7,4.2,14.8,2.3,17.2,11.8,0,1.7,5.4,3,43,30.2,12.4,1.6,0.7,1.5,1.4,0.9,0.5,6.8,5,0.5,0.7,2.5
"Other transport equip",0.2,0.1,0.4,0,0.6,0.2,0.4,0.6,0,0.8,1.1,0.7,1.9,5,0.2,2,4.8,2.2,0,1.4,2.1,4.3,3,3.7,0.3,0.1,0.2,0.1,0.2,1.2,3.3,6.5,0.3,0.4,0.3
"Other manufacturing",3.4,1.4,6.2,0.5,11,4.6,17.5,13.3,0,15.3,18.7,13.6,31.8,51.4,5,14.8,48.5,15.1,3.1,0,36.1,40.2,47.3,14.5,5.1,1.9,3.7,3.6,6.1,21,21.4,8.1,9.6,29.8,7
"Utilities",21.9,3.2,6.7,1.4,49.6,26.7,30.4,53.5,0.1,86.4,46.2,74.3,172.3,160.2,12.6,35.7,34.1,27.9,4.4,26.5,0,156.8,222.1,70.3,51.4,15,17.6,10.8,26.1,45,85.6,61,58.8,68.4,39.2
"Construction",21.3,0.9,3.4,0.7,16.2,5.6,9.2,5.7,0.1,19.3,26.5,92.2,21.6,32.3,4,17.6,17.9,14.6,2.2,13.4,108.6,0,153.3,76.5,17,5.5,47.5,4.7,17.2,195.1,673.9,142,28.6,26,19.1
"Wholesale & retail",206.6,2.5,11.3,2.3,370.7,116.1,49,88,1.7,263.3,109,88.3,123.7,172.3,60.2,142.2,107.8,213.8,13.4,98.2,155.4,713.1,0,495.4,203.4,63.5,80.2,68.3,85,30.9,312.4,138.2,79.1,104,157.7
"Transportation, storage",25.9,2.2,13.4,1.6,44.7,15.3,18,33.6,0.2,58.1,32.5,53.3,41.1,69.9,8.2,35.7,35.6,39.9,3.3,22.7,39.4,228.5,315.1,0,19.4,38.5,20.4,7.3,94.1,9.4,100.2,66.9,24.7,17.4,28.6
"Accomodation and food services",5.2,0.2,0.8,0.2,6.5,2.6,2.1,3.3,0,8.2,4.3,3.4,3,8.6,1.3,4.4,4.9,5.3,0.8,4.1,9.8,29.9,49.8,28.2,0,4.6,2.9,6.9,13.5,6.4,107.5,20.6,16.2,38.7,16.7
"Publishing, broadcasting",5.4,0.1,0.9,0,7.9,1.9,1.6,6.6,0,9.6,3,3.1,2,5.5,1.5,4.7,4.4,5.1,0.4,3.3,6.4,23.1,50.5,15.4,5.5,0,9.6,6.3,20.7,2.9,39.2,29.8,24.4,20,21.3
"Telecoms",3.7,0.3,3.1,0.2,5.4,3.6,3.1,3.3,0,11.6,5.6,4.6,3.5,8.7,6.7,4.7,7.9,3.9,1,8,17,45.4,102.3,46.5,8.2,13,0,18.6,45.8,6.1,64.8,60.9,17.6,16.8,20.8
"IT and information services",2.5,0.3,0.1,0.1,6.2,2.2,2,5.1,0.1,12.6,5.1,3.4,4.8,8.9,5.6,7,6.4,8.5,0.5,7.1,28.9,17.9,58.5,20,5,11.8,35.4,0,40.2,4.4,50.2,77.8,9,10.2,15
"Finance & insurance",13.7,0.9,2.4,0.8,25.2,14.3,12.3,17.2,0.1,36.2,30.3,18.8,50.4,40.9,9.7,22.2,27.1,23.3,5.5,18.9,46.8,177.3,350.7,134.5,27.4,11.6,42,25.9,0,250.3,144.6,52.4,14.4,21.7,54.7
"Realestate",2.8,0.3,1,0.1,4.9,2.6,2.1,4.2,0,5.7,5.6,4.2,3.9,12.1,1.5,5.1,7.7,7.9,0.6,6.1,10.7,69.7,126.3,24.5,17.3,4.9,9.1,6.5,15.9,0,53.9,20,16.4,18.2,14.5
"Other business services",54.2,9,24.9,2.8,91.4,30.1,30.9,43,0.6,195.7,91.3,54,63.4,108.4,33.4,85.9,94.6,61.6,15.7,60.7,252.4,583.9,1145.8,259.7,77.6,164.9,109.4,101.6,270.7,84.5,0,172.3,148.2,114.7,196.5
"Public admin,  defence",3.1,0,0.1,0,2.1,0.5,2,0.8,0.1,1.1,1,0.9,0.6,2.9,0.9,0.9,1,1.4,0.2,1.6,3.6,10.9,24.8,24.1,2.8,2.9,1.9,3.7,6.1,3.4,14,0,3.5,3.3,3.8
"Education",1.9,0,0.1,0,2.8,0.8,0.7,1.8,0,8.1,2.7,1.7,0.8,4,1.7,3.8,2.4,4.2,0.1,1.9,6.1,9,17.8,7.4,1.4,1.5,2.7,4.5,7.1,0.9,17.4,7.3,0,8.9,5.6
"Healthcare, socialwork",8.4,0.2,0.3,0,11,1,9.6,9.9,0.1,14.2,10.7,11.3,4,31.3,5.3,10.9,13.1,9.4,0.4,24.3,56.6,67.9,86.1,74.5,6.4,4.1,7,2.5,14.8,0.8,76.5,9.5,6.2,0,72.3
"Arts, entertainment",3.9,0.2,2.6,0.2,6.5,1.6,1.1,2.2,0,11.2,3.2,6.7,9.1,7.1,1,5.7,3.7,3.9,1.1,2.5,11.7,30.1,60.8,19.2,18,39.9,12.2,10.2,24.5,3.7,42.7,32.3,26.3,63,0
