Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,34.7,3.2,21.4,8,0.1,0.1,3.8,0.2,4,0.1,0,0,0.2,0,0,0.3,0.1,3,0.3,0.4,7.9,0,0,0.1,0.1,0.2,0.7,0.2,0,0.1,0.2
"Energy extraction",0,0,0,0,0,0,0,0,14.3,0.3,0.1,0.1,1,0,0,0,0,0,0,0,3.9,0,0.2,0.2,0.1,0,0,0,0,0.6,0.1,0,0,0.1,0.1
"Mining (non-energy)",0.1,0,0,0,0,0,0,0.1,0.1,0.7,0.1,5.1,9.7,0.1,0,0,0.1,0,0,0,0.1,6.1,0.2,0.1,0,0,0,0,0,2.8,0.1,0.1,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",3.9,0,0,0,0,0.5,0,0.4,0.1,0.5,0.5,0.2,0.4,0.1,0,0,0.3,0.1,0,0.2,0.3,0.9,19.6,2.7,43.7,0.3,0.9,1.7,1.1,1.8,4.5,2,0.8,1.9,4.6
"Textiles & apparel",0.6,0,0.1,0,0.5,0,0.6,1.7,0.3,1.1,10.8,1.4,1.2,1,0.4,0.1,2.1,3,0.1,1.9,1.3,6.3,23.3,5.2,2.4,0.9,1.2,2.1,3.9,3.8,19.5,4.9,1.4,6.7,3
"Wood",0.4,0,0.1,0,0.2,0.4,0,2.1,0.2,0.2,1.7,1.7,0.7,1.3,0.2,0.1,1.5,0.8,0.1,2.8,0.1,38,0.8,0.4,0.5,0,0,0,0,0,2.1,0.3,1.6,0,0.1
"Paper & printing",0,0,0.3,0,5.5,6.4,0.1,0,3.3,1,12.4,6.2,5.9,3.7,1.7,0.4,7.6,2.3,0.1,2.3,3.6,0.4,3.6,13.9,7.5,16.2,0.8,69.7,5,0,84.4,0.3,0.3,0.1,0.9
"Coke & refined petroleum",1.2,0.1,0.5,0.1,0.8,1.3,0.2,0.8,0,0.3,2.3,5.2,26.2,1.3,0.2,0.1,2.2,0.5,0,1.1,2,4.9,4.5,94.6,1.5,0.3,0.3,3,0.2,0,20,0.7,0.6,0.3,0.6
"Chemicals & pharmaceutical",5.6,0,0.1,0,0.7,7.9,4.8,3.4,6.4,0,47.3,4.3,17.3,2.6,0.8,0.4,3,1.3,0.1,0.9,1.1,0.8,0.7,1.1,0.4,0.9,0,0.4,0.1,0,3.6,0.2,0.2,2.5,0.7
"Rubber & plastic",0.1,0.1,0.2,0,3.7,3.7,0.3,2.8,1,7.2,0,4.1,9.5,4.6,2.8,1.2,16,10,0.2,2.9,1.7,7.4,18.9,10.8,2.2,0.5,0,2,0,0,11.6,0.1,0,0,0.2
