Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.9,16.1,0.2,4428.3,244.8,167.1,0.4,0,22.6,11.7,0.2,0.2,0.1,0,0.2,0,0.1,0,3.5,0.5,1.7,51,3.4,200.6,0.5,0.4,0,0.2,1,13.6,15.7,1.5,4.8,6.4
"Energy extraction",15.3,0,40.2,17.8,48.3,2.1,2.1,2.1,2423.3,14.2,3.8,158.7,45,2.5,0.1,0.8,0.4,0.8,0.2,1.8,275.3,102.1,22,57.6,26.7,0.9,1.2,0.2,1,2.2,9.8,7.6,1,7.2,11.3
"Mining (non-energy)",35.9,1.9,0,9.3,32.2,1,2.2,0.5,0.3,260.2,0.5,434.1,727.4,4.2,0.6,10.2,14.6,1.1,0.8,11.4,9.3,547.8,21.5,19.6,1.9,0.3,0.9,0.1,1.2,24,10.3,2.4,0.6,1.8,6.6
"Mining support",2.3,592,256.2,0,0,0,0,0,5.7,0,0,0,82.4,0,0,0,0,0,0,0,2.6,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0.1,0.1
"Food, beverages, tobacco",420.2,2.1,20.1,0.7,0,29.2,1.2,15.1,0.6,49.8,13.6,1.8,7,1.3,0.4,1,1.1,0.4,0.2,5.9,5.3,16.4,113.9,25.1,884.6,3.2,6.9,0.5,2.8,3.2,24.3,124.8,11.8,28.2,32.1
"Textiles & apparel",15.1,2,22.2,0.5,11.9,0,4.6,14.5,0.2,25.8,18,1.8,13.9,0.7,0.3,1.3,0.3,3.2,0.7,97.4,2,34.8,40.1,9.1,14.6,1.4,0.2,0,1.3,0.5,12.8,14.7,5.4,12.8,12.6
"Wood",10.6,1.7,52.4,0.5,9.3,1.6,0,7.4,0,4.8,4.2,3.1,3.2,1,0.2,1.7,0.3,1.6,1.2,266,5.6,378.4,18.2,6.4,8.7,1.4,0,0,0.1,29,10.2,8.8,0.6,0.9,10.2
"Paper & printing",8.6,0.8,18.9,0.2,164.3,22.6,9.1,0,0.4,33.3,19.9,13.1,1.7,1.5,0.8,3.6,3,1.3,0.2,25.1,8.2,5.8,109.4,23.8,37.3,129,56.1,49.5,68.9,5.8,86.6,110.3,132.9,16.1,43.3
"Coke & refined petroleum",438.2,38.6,521.8,12.3,283.3,35.8,9.9,18.7,0,35.1,7.3,41.4,391.1,8.2,0.8,6,3.5,2.3,0.9,30.8,107.3,100.3,183.3,1012.3,64.9,5.4,7.7,0.7,13.5,16,71.9,172.5,20.3,24.1,42.8
"Chemicals & pharmaceutical",138.5,6,113.3,1.6,71.4,109.6,23.3,34.8,3.3,0,358.1,20.1,50.3,9,1.5,9.8,5,3,1.3,40.8,13.1,34.9,22.7,11.2,9.8,3.4,3.9,0.6,3.4,8.2,22,81.8,10.7,52.4,24.3
"Rubber & plastic",27.2,19.7,111.9,2.2,249.8,77,1.1,68.1,3.1,172.5,0,7.3,14.1,5.1,4,24.7,7.1,17.9,2.4,95,8,201.2,89.6,81.6,34.7,2.7,0.6,0.8,3.1,8,27.7,31.6,16.2,12.9,17.5
"Other mineral (non-metallic)",21,1,125.9,2.9,73.9,1.4,0.4,3.1,0.1,62.7,4.8,0,108.9,1,2.5,8.5,1.1,4.3,1.2,23.3,6.9,1340.5,33,17.6,21.7,0.9,0.8,0.1,1.1,21.3,15.3,39.1,2.4,5.5,8.3
"Metal (basic)",13.8,95,76.5,13.1,18.9,6,1.9,3.5,29,25.3,17.1,17.3,0,614.4,3.6,64.1,103.2,38.6,14.6,230.1,20,746.2,23.4,13.8,1.4,0.5,0.7,0,0.8,2.5,5.6,20.5,1.6,1.6,2.4
"Metal (fabricated)",32.2,69.9,103.2,3.7,160.8,14.8,11.1,6.2,14.3,27.4,6.4,4,59.3,0,3,25.1,28.3,16.6,5.3,78.5,13.1,262.1,39.1,22,16.5,1.4,10,0.1,2.4,9.2,25.8,10,1.5,3.4,10.8
