Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,16.2,3.3,1.5,8993.9,42.2,716.5,148,3.2,38.6,24.1,3.8,5.6,4.9,1.4,1,2.8,0.3,1.4,10.8,33.6,139.9,170.6,31.7,313.7,11.6,4.4,4.4,12.2,37.8,98,51.5,38.3,49,52.6
"Energy extraction",122.1,0,10.2,25.5,31,1.1,2.9,9.9,549,35.1,4.4,21.2,90.8,2.4,0.2,0.5,2.5,0.3,0.5,0.9,788.8,119.1,18.4,27.1,9.2,1.3,2.1,1.5,5.3,45.3,18.3,15.3,13.3,16.5,17.5
"Mining (non-energy)",13.7,5,0,1.3,3.6,0.2,0.7,2.9,28.4,18.4,0.7,64.7,296.2,19.3,0.2,1.2,1.9,0.1,0.2,2,23.1,195.4,4.3,2.3,0.9,0.2,0.2,0.2,0.8,10.9,3.1,3.6,0.8,0.5,1.7
"Mining support",87.8,75.9,8.4,0,7.4,0.2,0.8,1.7,10,1.7,1.3,2.9,6.9,0.9,0.1,0.2,0.7,0.1,0.1,0.3,21.6,56,4.8,3.5,1,1,1.4,2.7,4.1,6,8.6,5,2.6,1.5,2.2
"Food, beverages, tobacco",1362.9,12.6,4.3,1.6,0,27.2,22.3,44.3,18.7,111.3,62.4,22.1,16,21.1,4.8,7.6,11.4,2.1,6.1,7.2,37.9,156,410.7,45.8,611.8,11.9,6.4,6.6,20.9,37.8,80.2,75.7,51.8,121.5,87.7
"Textiles & apparel",49.1,3.3,1,0.6,17,0,7.4,13.8,1,9.1,17,4.4,0.9,4.5,1,1.4,2.6,1.5,3,17.4,8.6,46.9,51.2,15.4,16.8,5.9,1.3,1.1,7.3,5.8,31.8,26.1,10.7,37.5,24.8
"Wood",63.5,14.8,3.6,0.9,26,2.5,0,44.5,1.6,7.2,7.3,15,1.8,17.5,1.6,2.8,6.4,1.3,5.8,82.2,32,999.1,40.6,8.8,9.3,6.1,1.4,1.4,2.7,159.8,34.9,8.3,10.9,5.1,18.2
"Paper & printing",69.4,4.5,2,0.5,183.8,7.6,20.7,0,5.1,33,25.7,14.6,3.8,9.6,3.3,4,6.1,0.9,1.9,6.4,25.3,59,106.4,25.2,28.5,76,13.1,13.5,52.8,35.9,129.3,48.2,68.4,32.6,66.1
"Coke & refined petroleum",449.2,48,23.4,9.3,113.8,7.4,20.1,20.8,0,93.2,13,48.9,41.6,18.7,2.8,5.1,9.9,1,5.4,6.6,267.4,370.6,177.4,722.9,30.3,11.2,12.6,8.8,44.5,89.8,151.3,86.4,41.4,44.3,56.7
"Chemicals & pharmaceutical",324,20,8.1,2.2,91.9,34.2,33.1,55.2,39.3,0,155,32.6,51.2,27.4,6,10,10,1.7,6.3,9.9,38.7,142.4,42.4,30.7,12.2,8.4,2,1.7,6.1,33,50.7,15.4,17,58.3,28.7
"Rubber & plastic",101.2,19.9,6,2.5,222,15.6,22.3,37.9,9,58,0,22.8,13.7,34.8,13,20.6,31.1,6.8,12.9,17.8,27,427.8,98,50.6,18.4,8.6,8.5,2.9,9.5,33.3,58.6,18.4,13.7,26.2,20.5
"Other mineral (non-metallic)",26.2,4.7,5.8,1.4,59.6,1.9,13.3,2.8,1.5,8.4,7.8,0,13.1,17,5.3,5.5,7.5,1.3,3.1,3.7,13.3,1409.4,25.4,6.7,8.3,1.2,1.6,0.7,2.9,42.6,17.4,8.6,8.1,6.9,9.8
"Metal (basic)",5.4,10.1,3.2,4.6,14.1,0.3,2.4,10.6,0.9,4.8,6.7,13.1,0,381.6,13,70.8,119.3,7.8,31.7,32.8,31.6,677.4,7.8,2.5,0.1,0.2,1.4,0,0.3,2.8,3.7,1.4,0.9,1,1.2
