Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.4,0,0,4629,65.6,9.5,1.9,0.6,6.6,3.8,2.3,3.3,1.6,0.1,0.5,0.5,0.1,0.1,12.3,18.8,0.7,12,10.8,860.4,0.3,0.1,0,0.4,3.2,2.2,13.8,3.2,12.4,27.4
"Energy extraction",0,0,0,0.2,4.4,0,0,0,1.7,3.9,0,17.2,103.5,0,0,0,0,0,0,0.1,129.4,0.2,0.6,0.2,0.5,0.1,0.2,0,0,0.2,0.6,0,0,2.3,0.8
"Mining (non-energy)",2.2,0,0,0,1.7,0.1,0,1,0.1,14.7,0.2,87.7,1125.6,0.1,0,0,0,0,0.1,0.1,0.4,55.5,8.3,4,6,0.4,1.9,0.2,0.7,11.9,3.8,0.6,0.3,0.7,1.4
"Mining support",13.6,1.2,4.4,0,1.5,0,0,0.4,1.2,0.1,0.5,0.5,0.2,0,0,0,0.1,0,0,0.1,3.9,11.8,0,1.6,0,0,0,0,0,0,0.4,1.8,0.5,0,0
"Food, beverages, tobacco",593,0.4,1,0,0,9.3,3.1,15.4,23.2,38.1,7.4,6.7,7.7,7.9,0.8,3,2,0.5,1,9.9,23.1,39.4,224.1,46.7,2727.5,8.2,14.6,1.7,10.4,38.2,53.8,126.3,39.8,106.1,114
"Textiles & apparel",4.5,0.2,0.3,0,16.9,0,0.9,4.7,5.1,3.4,3.4,1.7,3.1,3.7,0.3,1.3,1,0.2,0.7,4,4.8,15.1,49.2,9.9,13.9,1.7,4.8,0.3,1.6,1,11.2,6,0.9,6.3,3.9
"Wood",4.3,0,0.7,0,16.2,4.8,0,4.3,2,114.7,4.5,8.4,2.1,79.6,0.6,3.4,3,3.1,1.5,174.3,38.3,115.6,2.6,4.2,22.6,11.5,0.4,0.2,0.3,0.3,1.3,16.8,0.2,2.1,0.6
"Paper & printing",4.1,0.9,2.1,0,124.2,22.2,4.5,0,2.4,27.3,15.1,10.6,4.9,4.5,0.3,4.4,0.9,4.9,0.7,4.3,24.9,66,153.1,45.9,70.1,176.5,12,17.6,51.9,1.1,230.1,272.1,20.8,19.2,209.5
"Coke & refined petroleum",841.3,11.6,66.5,1.1,138,34.5,16.9,30,0,357.9,50.9,211.1,137.6,92.2,3.7,14.6,20.1,2.8,3.2,51.7,774.9,179.3,1083.9,2225.3,159.1,16.9,35.4,6.5,22,3.5,295,259,37.6,168.6,94
"Chemicals & pharmaceutical",59.6,1.5,4.9,0.1,50.5,38.1,2.7,19.1,16,0,143.2,10.7,28.4,23.3,0.7,7.6,1.9,0.6,1.5,13,19.9,25.4,58.9,28.5,26.6,2.3,8.4,1,3.6,3.6,25.7,14,6.8,175.8,6.9
