Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,25,18.7,2.1,1568.2,7.4,14.4,8.3,2.1,14.6,7.8,6.7,13.4,0.6,0.1,0.3,0.4,0.5,0.7,3.2,7.3,57,140.4,15.5,90.6,1.8,1.4,0.1,1.6,6.8,38,74.8,58.7,40.9,51.9
"Energy extraction",81.1,0,38,273.2,57.1,1.2,0.3,5.2,2068.8,150.9,13.2,67.6,93.1,1.6,0.2,0.7,1.3,6.7,3.9,7.7,1212.9,32.7,107.2,302.7,40.2,2.8,6.8,0.1,5,33.3,55.6,60.1,101.6,150.3,225.6
"Mining (non-energy)",12.9,35.2,0,3.4,0.8,0.1,0.1,0.5,61.3,17.8,0.7,116.6,2709,15.7,0.3,1.8,1.9,0.4,0.6,1.9,37.5,192.3,14.6,15.6,2,0.1,0.2,0,0.7,1.4,3.6,9.6,1.6,0.7,9
"Mining support",72.3,2313.8,159.5,0,5.6,0,0.1,0.6,1.3,1,1.9,3,2,0.1,0.1,0,0.4,0.1,0.1,0.5,17.5,105.4,4.6,8.5,0.4,0.5,0.5,0,0.4,0.4,13.7,19.9,11.4,2.2,2.7
"Food, beverages, tobacco",608.1,4.3,1.5,0.5,0,0.7,0.1,0.8,1.1,11.1,0.7,1.7,2.6,0.2,0.1,0.1,0.2,0.3,0.3,0.8,3.1,13.6,120.1,13.7,229.1,1.6,0.7,0.1,2,3,19.7,103.5,78.9,131.2,121.4
"Textiles & apparel",5.4,4.3,2.2,0.4,2,0,0.1,0.7,0.2,2.3,2.9,1.6,0.4,0.2,0.1,0.1,0.2,2,0.8,2.2,0.9,10.5,20.5,5.3,3.1,0.8,0.2,0,1.3,0.4,6.6,17.4,8.5,22.2,23.8
"Wood",1.9,3.5,2.6,0.2,0.8,0,0,0.4,0.1,0.3,0.3,1.2,0.2,0.2,0,0.1,0.1,0.3,0.5,2.1,0.8,49.9,3.8,1.6,0.4,0.3,0.1,0,0.1,5,2.5,1.5,2.2,0.5,5.5
"Paper & printing",3.4,3.1,2.2,0.2,16.4,0.4,0.1,0,0.2,2.4,1.3,3.5,0.5,0.2,0.2,0.2,0.3,0.5,0.2,1.4,2.4,5.3,43.2,9.9,3.2,25.9,4.8,0.4,10.7,3.5,36.3,42.6,64,21.7,51.6
"Coke & refined petroleum",148.8,190.3,111.1,19.4,17.9,1,0.4,1.5,0,30.3,2.9,30.6,36.3,1.3,0.4,0.6,1.1,1.7,1.8,9.8,55.3,134.1,131.2,1032.6,8.7,3.2,6.5,0.5,12.4,17,68.1,128.4,63.8,57.5,82.9
"Chemicals & pharmaceutical",73.9,31.3,16.2,2,9.8,2.7,0.4,2.8,4.4,0,25,10.9,12.2,1.2,0.7,0.8,0.6,1.9,1.8,3.1,3.9,24.5,16.5,8.2,1.4,1.5,0.4,0,0.7,3.9,16.6,16.4,15.7,232.8,34.8
