Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,2.2,1.2,0.5,1737.8,51.8,55.5,46.1,1.7,46.7,5.7,0.9,2,0.4,0.2,0.8,0.5,0.3,0.2,7.8,3.3,12.5,39,3.7,277.4,0.6,0.1,0.1,0.3,0.5,2,58.3,3.7,32.8,4.8
"Energy extraction",4.6,0,0.4,8.9,4,0.7,0.1,1.7,492.7,43.4,0.7,4.2,8,0.2,0.1,0.6,0.4,1,0.1,0.3,63.2,0.9,2.9,4.4,8.8,0.1,0.4,0,0.2,0.3,0.3,4.7,0.6,12.8,2.1
"Mining (non-energy)",10.3,6.6,0,3.8,2.6,1.1,0.1,3.2,3.5,92,0.3,123.7,30.4,1.2,0.5,1.6,1.2,0.3,0.2,3.7,2.8,101.8,2.7,2,0.1,0,0,0,0,1.3,0.2,15.3,0.1,0.5,0.5
"Mining support",26.4,212.8,16.1,0,2.1,0,0.1,0.8,1.4,1.1,0.5,0.7,0.1,0,0,0,0.4,0,0,0.2,3.9,12.8,0,0.8,0,0,0,0,0,0,0.1,6.1,0.3,0,0
"Food, beverages, tobacco",78.2,0,0,0,0,3.8,0,0.6,0.3,6.8,0.1,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.5,4.7,1.4,370.3,0.3,0.1,0,0.4,0.1,0.4,28.4,1.4,35,10.8
"Textiles & apparel",15.5,7,1.1,1.4,5.7,0,1.3,8,1.2,17.4,7.2,3.8,0.5,1.4,3.9,5.1,2.4,15.2,1.9,29.3,3.1,11.7,29.3,10,27.3,2.8,1.1,0.2,2.7,0.2,2.6,90.3,2.8,169.2,13.1
"Wood",5.6,2.3,0.8,0.3,2.3,1.7,0,6.6,0.5,4.2,0.8,3.4,0.2,1.3,1.1,2.4,1.2,2.9,0.8,31.9,1.9,69.4,4.7,1.5,4.1,0.6,0.3,0.1,0.1,3.6,0.6,4.9,0.6,1.8,2.1
"Paper & printing",0.2,0,0,0,1.1,0.3,0,0,0.1,0.5,0.1,0.2,0,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0.1,1.1,0.3,0.7,2,0.3,0,0.3,0,0.2,2.9,0.3,1.9,0.4
"Coke & refined petroleum",96.5,41.1,15.8,7.2,17,8.1,1.2,5.4,0,113.8,2.1,20,14.6,2.6,3.2,7.2,3.5,3.4,0.8,3.4,32.3,42.2,38.6,247.9,23.5,1.7,4.8,0.6,4.6,2.2,5,105.7,4.1,57.3,7
"Chemicals & pharmaceutical",41.6,5.9,1.8,0.7,6.9,16.5,1.1,8.7,12,0,16.8,6.5,3.7,2,4.8,8.5,1.9,3.4,0.6,3.2,2,6.9,3.5,1.7,2.6,0.9,0.1,0,0.2,0.6,0.8,12.9,1,246.9,2.5
