Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,9.6,13,1.9,18559.5,70.5,5204,1457.3,7.2,247.1,3.8,15.6,5.8,3.7,0.7,0.7,3.1,6.2,1.9,271.5,5.8,580,625.3,58.6,1075.7,3.7,3.6,4.9,12,15.4,27.5,367.4,8.3,11.3,34.8
"Energy extraction",452.1,0,371.9,1581,384.5,12,47.8,251.9,27337.9,2311.6,204.2,351.3,704.7,79,6.3,15.8,84.1,218.5,48.4,65.9,3062.7,1194.4,733.6,1293.7,347.2,44.1,62.7,54.8,149.2,435.7,457.6,411.5,186.1,222.2,195.8
"Mining (non-energy)",62.9,141.2,0,52.2,21.2,1.3,7.6,33.8,31.8,397.4,12.2,805.2,11190.6,21.7,2.4,2.6,17.8,18.1,7.1,103.4,16.8,1680.1,100,123.1,15.1,8.8,10.5,17.3,59.7,40.3,88.2,99.7,15.2,15.4,13.6
"Mining support",12.8,19427.9,1875.9,0,5.6,0.5,1.7,2.2,1,3.4,1.4,1.7,3.1,2.1,0.5,0.5,3.8,4.1,2,2.9,78.2,4259.2,40.5,21.3,5.9,5.9,6.1,11,18.1,19.6,49.6,36.8,10.7,11.5,6.5
"Food, beverages, tobacco",5371.4,55.7,15.5,13.8,0,21.2,52.8,126.8,66,537.5,72.4,41.2,56.5,45.1,12,10.1,40.7,65.7,27.1,72.4,34.1,337.6,1120.5,154.6,9103.5,41.5,51.7,76.7,155.6,205.4,529.9,242.3,75.5,99,421.9
"Textiles & apparel",30.4,3.5,0.9,0.8,19,0,12.1,43.3,4,24.7,59.1,11.7,3,22.4,0.8,2.7,10.2,239.4,2.5,579.9,5,160.1,101.9,15.6,31.2,2.9,1.7,2.4,5.2,4.8,12.1,226.7,14.3,39.3,80.6
"Wood",184.4,16.4,5.8,3.7,71,5.6,0,339.8,18.8,80.9,61.5,80.5,23.4,86.6,6.6,11.9,51.1,159.4,31.8,1520.5,31.1,4224.9,270.5,96.1,43.3,21,10,16,31.1,35.6,83.8,117.3,55,19.2,29.5
"Paper & printing",121.5,32.6,28.2,7.6,820.5,49.5,550.4,0,30.5,334,211.4,145.3,57.2,110.1,21.6,27.3,91.7,174.8,37.4,443,45.9,986.5,841.1,109.1,223.6,2164.5,195.7,56.1,517.5,94.5,1098.4,1272.4,589.2,270.7,385
"Coke & refined petroleum",2690,1143.4,775,356.6,653.2,38.6,232.3,340.7,0,2436.3,226.8,670.3,1197.8,239.8,22.5,47.8,187.7,268.5,192.1,252.3,662.6,4050.7,2959.2,9969.8,360.8,131.6,172.3,247.3,478.6,694.8,1497,2076.2,452.1,366.5,358.6
"Chemicals & pharmaceutical",1624,350.4,206.1,82.4,487.4,163.5,259.4,560.6,611.4,0,1910.9,334.8,584.4,270.6,69.2,80.1,183.5,437.3,135.5,364.4,134.2,1533,920.4,1129.5,147.1,97.7,61.5,73.4,198.6,149.8,625.3,693.4,177.9,2319.8,250.3
