Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,81.3,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0.1,5.5,0,0,0.1,0.1,22.9,0,0,0,0.1,0.1,0.6,0.1,0,0.3,1.6
"Energy extraction",0,0,0,0.1,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,23,0,0,0.1,0.3,0,0,0,0,0,0.1,0,0,0.1,1
"Mining (non-energy)",0,0,0,0.1,0.1,0,0,0,0.1,0.9,0,7.6,0.4,0.1,0,0,0,0,0,0.1,0.4,8.7,0.1,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0,0,0.2
"Mining support",2.2,1.7,0.6,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1.2,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
"Food, beverages, tobacco",13.6,0,0,0,0,0.3,0,0.2,0,5.7,0.2,0.1,0,0,0.2,0,0,0,0,0.2,0.6,0.3,2.6,0.6,71.6,0.1,0.1,0.1,1.5,0,0.8,1.8,1,2.4,12.2
"Textiles & apparel",0.1,0,0,0,0.1,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0.3,0.8
"Wood",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,3.9,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0
"Paper & printing",0,0,0,0,2.8,0.3,0,0,0,1.9,0,0,0,0,1.3,0,0,0,0,0.8,0,0,2.8,0.3,1.4,3.5,0.5,0,3.9,0,1.6,1,1.2,0.3,4.4
"Coke & refined petroleum",0.3,0,0.1,0,0.1,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,1.2,0.4,0.3,1.9,0.1,0,0,0,0,0,0.1,0.1,0,0,0.2
"Chemicals & pharmaceutical",0.4,0,0,0,0.7,1.6,0,0.2,0,0,0.8,0.1,0,0.1,0.5,0,0,0,0,0.4,0,0.4,0.1,0,0.3,0,0,0,0,0,0.1,0,0,8.9,0.3
"Rubber & plastic",0.2,0,0,0,2,0.4,0,0,0,2.3,0,0,0,0,6.5,0.5,0,0,0.1,2.8,0,0,2.9,0,1,0,0.3,0,0,0,0.1,0,0,0.3,0.9
"Other mineral (non-metallic)",0,0.2,1.1,0.1,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,2.1,0.1,63.1,0.1,0.1,1.9,0,0,0,0.1,0.7,0.5,0.1,0,0,0.2
"Metal (basic)",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0.8,0.2,0.1,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Metal (fabricated)",0.5,0,0,0.1,2.1,0,0,0,0,1.3,0,1,0.1,0,9.3,0,2.6,0,0.6,7.8,0.2,17.2,0,0,1.1,0,0.2,0,0,0.2,0.8,0,0,0.1,0
"Computer, electronics",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0.1,0.1,0.1,0.2,0,0.3,0.3,0,3.2,1.7,0,0,0.7,0.1,0,0.4,0
"Electrical equip.",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1.4,0,0.1,0,0,0.1,0.3,0.3,0,0,0.4,0,0.1,0,0,0,0,0,0,0,0
"Machinery & equip.",0.1,0.2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0.7,0.1,0.8,0,0.2,0,0,0,0,0,0,0.1,0.3,0,0,0
"Motor vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0.2,0.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0
"Other transport equip",3.8,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,0.1,0,1,0.3,11.3,0,0,0,0,0,0,3,8,0,0,0
"Other manufacturing",2.6,0.7,0.4,0.2,1.6,1.1,0.2,0,0.1,1.7,0,1,0.1,0.1,4.7,0,0,0,0.3,0,10.2,5.2,1.8,9.5,1.7,0.3,1.8,0.6,0,0.1,1.3,2,0,2,0.5
"Utilities",2.8,0.2,2.6,0.6,8.8,4.7,0.7,4.9,0.5,12,4.7,7.9,1.2,2.5,10.5,0.7,1,0.1,0.3,5.3,0,7.9,18.4,17.2,18.8,1.2,4.5,2.2,29.7,2.8,7.2,16.6,11.9,7.9,33.8
"Construction",1.7,0.1,0.2,0.3,1.1,0.4,0,1.1,0,0.2,0.1,2.7,0.1,0.1,0.3,0,0.1,0,0.1,5.3,0.5,0,12.7,14.9,4.3,0,0.1,0.1,0.5,15.3,12,16.3,5.7,3.6,26
"Wholesale & retail",10,0.3,0.6,0.8,36.2,9.3,0.2,6.4,0.2,8.7,3.6,3,0.2,1.4,14.9,0.7,0.7,0.3,1.6,6.9,14.5,11.3,0,16.5,71.2,1,1.6,1.4,6.3,0.4,16.5,7.1,1.7,4.4,12.7
"Transportation, storage",2.5,0.3,0.6,0.3,4.6,1.5,0.2,1.3,0.1,2.3,1,1.5,0.1,0.9,3.7,0.3,0.4,0,0.4,2.6,2.7,7,14.8,0,3.4,0.4,1.8,0.9,13.2,0.4,4,2.5,0.7,0.6,4.8
"Accomodation and food services",0.5,0.2,0.1,0.1,0.9,0.5,0.1,0.8,0,1.6,0.4,0.4,0,0.4,1.4,0.1,0.2,0,0.1,1.1,4.6,1.9,6,11.4,0,0.7,0.8,2.7,28.9,0.6,16.3,3.5,2.9,3.8,12.7
"Publishing, broadcasting",0,0,0,0,0.5,0.1,0,1.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,1.7,0.1,0.6,0,2.6,2,6.5,0,4.4,0.7,1.1,0,5.4
"Telecoms",0.5,0.1,0.2,0.1,0.6,0.5,0,0.7,0,0.6,0,0,0,0,0.1,0,0,0,0.1,0.6,2.2,1.1,4.2,4.2,1.5,1.4,0,3.3,27.8,0.2,4,2.7,0.9,0.5,8.6
"IT and information services",0,0,0,0,0.8,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,6.7,3.4,1.8,1.5,7.8,0,0,0.4,8.4,0,0,0.9,17.5
"Finance & insurance",10.5,0.1,0.1,0.7,10.1,6.3,0,5.6,0,18.7,4.5,4.3,0.5,3.9,22.4,1.3,0,0,1.3,11.3,51.4,26.1,65.1,37.9,20.1,3.6,10,11.2,0,40.2,44.1,19.1,7.8,5.9,63.5
"Realestate",0.4,0.2,0.1,0,0.6,0.8,0.1,0.9,0,0.7,0.4,0.3,0,0.3,1.7,0.1,0.1,0,0,1.4,2.9,4.3,16.9,6.5,8.9,0.7,2.6,2.2,27.5,0,6.6,3,2.6,2,15.7
"Other business services",0.6,0.8,0.5,0.2,4.2,1.2,0,0.9,0.2,8.2,0.9,0.8,0,0.5,0.4,0.3,0,0,0.3,2.4,7.4,4.7,17.2,15.4,7.5,1.8,4,4.4,72.4,0.8,0,3.9,1.2,1.1,19.2
"Public admin,  defence",0.1,0,0,0,0.3,0.1,0,0.1,0,0.1,0.1,0.2,0,0.1,0.2,0,0,0,0,0.3,0.5,1.2,2,0.8,1.3,0.1,0.3,0.3,3.5,0.2,0.8,0,0.3,0.5,1.9
"Education",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.2,0.1,0,0.1,0.2,0.2,0,0.2,1.5,0,0.3,1.8
"Healthcare, socialwork",0,0,0,0,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,1.3,0,0,0,0,0,0,2.4,0,0,0
"Arts, entertainment",0.2,0.1,0.2,0.1,1.4,0.4,0,0.1,0,0.2,0.1,0,0,0,0.2,0,0,0,0.1,0.1,0.3,0.2,0.3,0.2,8.1,0.4,0.2,0.4,1.2,0,0.4,1.1,0,3.2,0
