Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.5,0,654.2,28.9,9.2,0.7,1.6,5.3,0.9,0.1,3,0,0.1,0.1,0.6,0.1,0,1.2,5.6,1.7,27.7,8.8,44.1,1.5,0.1,0.1,0.4,0.4,3.6,4.1,1.9,2.5,7.1
"Energy extraction",0,0,0,0.1,0.5,0.2,0.1,0.2,86.7,2.1,0.1,0.1,0.4,0,0,0,0.2,0.2,0,0.1,14.4,0.2,1.2,1,0.3,0,0,0,0.1,0.2,0.3,0.1,0.1,0.2,0.4
"Mining (non-energy)",5.1,1.2,0,1.7,9.7,8.7,5,11.8,11.1,145.7,1.8,135.2,94,3.3,2.8,3.2,31.6,1.8,1.6,28.5,17.2,736.3,33.8,8.6,0.1,0.1,0.1,0.1,0.3,13.5,8,12.6,0.9,0.3,4.9
"Mining support",5,4.5,8.6,0,0.9,0,0.4,0.3,0.9,0.2,0.4,0.1,0,0,0,0,1.4,0,0,0.2,3.2,10.7,0,0.8,0,0,0,0,0,0,0.4,0.6,0.2,0,0
"Food, beverages, tobacco",540.5,0.1,2,0.2,0,478.8,37.9,37.3,24.8,241.3,7.7,2.9,1.9,1.7,4.3,2.6,18.6,4.5,2.2,17.1,35.5,63.6,1107,82.7,3261.2,17.6,2.9,5.9,38.1,17.3,172.9,285.8,141.6,308.1,464
"Textiles & apparel",21.1,2.3,10.7,1.2,223.3,0,83,10.2,27.7,31.2,16.7,4.8,17,11.3,42.2,28.7,120.6,75.2,14.4,134.7,45.1,112.1,928.1,201.3,93,44.8,19.8,17.7,51.4,9.6,295.7,99.5,26,122.8,121.4
"Wood",4.5,0.5,4.4,0.2,11.9,20.1,0,31.6,3.4,9.7,6.3,4.9,1.2,6.1,9.5,6.8,43,27.5,7.1,330.9,19.2,666,82.7,9.7,5.9,4.9,1.1,1.7,2.4,44.3,36.1,5.4,5.8,1.7,23
"Paper & printing",0.6,0,0.7,0,12.1,6.4,3.1,0,1.5,2.8,0.9,0.4,0.6,0.5,2.4,1.3,5.7,2,0.2,1.9,2.4,4.4,57.5,8.1,3.5,55.9,3.7,3.4,14.5,1.7,24.9,8,8.1,3,10
"Coke & refined petroleum",49.5,6.4,62.6,2.9,56.8,68.9,51.3,14.9,0,158.4,10.8,19.1,67.7,7.9,17.2,13.5,80.3,21.3,3.1,21.4,209.5,264.1,471.3,1536.3,21.5,9.5,12.9,11.1,54.3,25.1,264.4,75.3,25.6,26.5,47
"Chemicals & pharmaceutical",25.5,1.9,14.4,0.5,54.1,360.1,90,44.1,113.9,0,171.8,12.2,32.3,12,51.5,31.7,85.5,41.8,6.4,41.8,24.1,88.5,104.1,20.6,6,11.1,0.7,1.1,4.7,9.9,70.6,27.6,14.3,348,42.9
"Rubber & plastic",1.5,0.4,3,0.2,35,31.4,13.1,6.3,3.2,12.3,0,2,3,3.6,29.4,17.3,77.4,55,2.6,19.6,4.7,87.9,81.3,24.1,3.7,1.7,2.7,1,2.7,2.4,23.5,3.4,1.7,4,5.4
"Other mineral (non-metallic)",0.8,0.3,7.7,0.2,14,6.6,15.6,0.7,1.1,5.6,3.2,0,5.7,3,21,6.6,26.1,14.7,1.4,5.7,4.1,498.8,28.7,3.7,2.7,0.4,0.7,0.3,1.3,6,9,3,2.2,2.3,3.5
"Metal (basic)",0.3,1.6,1.2,1.1,2.6,1.1,4,2.3,2.1,2.3,4.5,3.7,0,119,47.8,89.4,704.4,149.9,19.6,73,15.1,402.3,35.4,3.1,0,0.2,0.5,0.1,0.1,0.5,8.2,0.8,0.4,0.3,1.8
"Metal (fabricated)",0.4,0.3,0.8,0.1,4.8,2.6,5.4,0.5,1.2,1.2,1.1,0.4,3.6,0,5.7,4.2,56.5,13,1.5,4.2,2.1,40.5,9.4,2.2,0.5,0.2,0.2,0.2,0.4,1,5,1.7,0.5,0.3,0.9
"Computer, electronics",0.4,0.3,0.8,0.1,1.7,3.9,2.7,2.1,1.9,2,1.9,0.5,0.5,2,0,38.1,113.6,34.1,2.7,10.9,8.3,33.6,71.7,13.5,2.9,9.8,63.4,28.6,18.9,1.6,56.7,21.9,8.3,22.3,20.7
"Electrical equip.",1,0.6,2,0.2,4.3,5.6,4.5,1.3,2.6,3.6,2.3,0.9,5.6,4.6,149.4,0,263,84.5,6.4,11.1,39.2,204.1,80.1,19.7,3.1,2.8,19.2,5.8,4.6,6.3,35.8,7.9,4.2,4.1,14.6
"Machinery & equip.",3.1,2.5,11.4,1,7.9,17.9,11.1,4.5,6.7,3.8,3.4,2.2,9,5.2,17.8,11.5,0,56.4,8,8.4,11.7,72.2,52.8,15.8,0.8,1.6,2,1.6,2.8,2,37.7,17,2.4,1.7,4.6
"Motor vehicles",0.8,0.2,2.4,0.2,1.1,3,4.5,0.6,1.1,1.1,1.6,0.6,0.5,1.4,4.2,6.9,72.4,0,1.4,3.8,5.5,11.8,295,67.4,0.9,1.1,1.4,0.8,2.8,1.5,52.2,7.9,1,1.3,3.8
"Other transport equip",1.4,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.4,7.9,0.2,0,0,0,2.5,4.9,70.6,0,0,0,0,0,0.1,13.3,19.5,0,0,0.3
"Other manufacturing",3.9,0.1,0.5,0,91.2,25.1,6.2,8.7,1.3,2.9,1.1,0.4,1.5,0.6,4,1.8,11.3,4.7,0.7,0,3.1,13.1,44.7,9,6,20.9,2.2,1.9,7.9,2.6,19.7,6.9,6.3,11.9,8
"Utilities",37.7,16.5,78.8,3.6,309.9,406.2,213.6,152.5,169.7,201.4,70.4,53.4,319.4,48.7,111.6,55.1,399.1,114.7,11.2,65.6,0,230.1,1145.1,346.3,160.3,59.4,73,41.9,163.7,297.7,449.1,313.6,211.5,202.8,233.8
"Construction",15.8,5.4,30,2,22.2,42.8,41.1,12.3,32.1,24.8,9.2,8.2,11.8,11.2,30.7,14.5,102.5,25.1,2.5,21.9,202.4,0,530.7,188.2,37,19.8,73.3,16.6,139.9,727.1,340.8,332.8,104,75.6,108.3
"Wholesale & retail",360.3,19.3,177.2,10.6,4894.5,2265.7,1530.5,138.2,554.6,550.5,124.6,79.9,385.8,204,602.8,541.5,2416.9,725.2,83,645,650.9,2090.2,0,3117.5,1651.7,594.6,348,315.3,452.6,171.3,3499.5,497,197.6,540.5,720.5
"Transportation, storage",37.2,35,103.1,7.3,263.1,218.9,157.7,70.1,111,211.5,41.5,29.1,40.7,35.9,415.4,57.9,455.5,113.2,16.9,90.1,200,847.4,2761.4,0,142.3,392.7,241.9,220.4,678.4,96.5,2893.6,276.9,133.4,155,329.7
"Accomodation and food services",2.9,0.8,3.7,0.8,21.3,28.8,18.4,5.7,3.9,10.8,4.7,2.3,5.9,4.6,11.5,5.7,52.4,13.5,3.4,10.3,31.1,67.4,331.2,193.9,0,25,10.1,32.5,112.3,52.7,327.6,84.7,63.5,125,98.7
"Publishing, broadcasting",1,0.2,0.6,0,31.9,10.1,8,14.7,7.3,10.4,2.4,1.2,0.9,1.8,16.2,3.9,27.7,7.9,1.1,7.1,14.3,23.1,308.1,41.4,12.2,0,97,51.9,84.7,12.2,353.7,48.2,63.5,17.7,140.8
"Telecoms",6.5,1,9.1,0.7,31.1,61.1,24.7,9,16,16.3,7.5,3.8,6.8,7.4,43.6,11.8,104,24.5,3.1,17.7,46.8,79.9,619.4,226.8,30.5,126,0,109.4,369,43.8,413.4,159.9,50.2,61.3,115.1
"IT and information services",0.9,1.3,3,0.2,27.2,29.2,12.8,8,13,17.4,4.4,2.2,5.7,4.2,49.7,11.3,65.7,21.2,1.2,11.1,36.9,51.6,346.1,128.9,14.1,77.7,99.9,0,344,28.3,332.9,104,32.9,35.8,70.9
"Finance & insurance",142.9,45.9,127.5,8.1,461.6,800.2,419.7,135.9,266.6,233.3,104.3,52.3,231.3,89.8,365.2,147.1,1069.3,331.1,45.4,204,579.3,1347.4,5255.6,2288.1,260.4,235.6,284.2,245.6,0,2334.9,3429,747.1,320.7,454.9,596.2
"Realestate",2,1.1,2.1,0.1,18,36.7,12.5,5.4,6.2,6,4.7,1.6,2.5,4,13.9,5.4,34.7,17.6,1.4,11,18.5,71.4,708.9,83.3,60.6,24.1,35.8,24.6,109.3,0,214.5,57.9,49,45.2,74.6
"Other business services",40.2,46.7,96.5,9.3,339.8,285.3,158.6,77.2,99.5,286.6,58.5,31.4,32.7,46.4,663.1,100.2,651.8,198.8,23.4,117.4,258.9,1176.3,2733.3,2052.6,182.9,374.9,242,309.3,620.9,133.3,0,261.9,146.5,191.9,379.1
"Public admin,  defence",5.7,2.1,7.7,0.5,23.9,48.5,22.1,8.1,24.1,17.5,6.5,3.1,1.6,5.8,21,8.5,61.2,18.8,2.7,12.4,69.4,90.3,269,149.4,13.1,28.6,31.2,18.3,93,87.4,306.4,0,62.7,47.9,69.2
"Education",3.1,4.2,5.4,0.2,30.4,45,18.1,9.5,17.2,18.7,6.8,3.1,4.2,5.8,43.5,12,73.4,26.8,1,13.1,34.8,50,369.2,130.1,12.5,38.8,41.3,57,228.5,28.4,400.6,228.7,0,88.6,113.2
"Healthcare, socialwork",5.8,0.2,0.7,0,41.7,5.9,16.5,6,6.5,31.5,5.2,2,3.1,4,14.7,7.4,45.6,15.4,0.6,13.8,26.8,39.5,253.6,139,12.2,23.3,21.8,25,225,14.7,199.3,138,15.4,0,130.3
"Arts, entertainment",8.7,3.9,15.6,0.8,44.8,63.8,35.1,11.5,18.9,14.2,7.2,4.1,31.1,5.5,40.9,12.5,73.5,30.9,5.2,21.8,44.2,109.1,463.8,165,89.6,190.1,54.4,54.7,152.4,27.1,388.6,129.2,88,142.8,0
