Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.8,0,0,9755.4,145.3,146.4,26.1,0.1,122,16.4,0.9,4.3,1.5,0,0.1,0.4,0.4,0,13.7,5.8,282.3,237.4,0.8,711.8,3.8,2.3,1,3,9,69.9,113.1,2.3,46.3,31.4
"Energy extraction",10.9,0,3,0.1,39.8,9.1,1.4,9.5,7029.3,140.9,5,20.3,43.2,2.8,0.1,1.3,2,2.4,1,2.4,420.5,19,40.6,28.8,38.2,2.9,7,1,3.6,5.3,16,10,2.3,21.4,19.5
"Mining (non-energy)",2.7,10.9,0,0,4.5,0.2,0,1.7,0,200.1,0.4,264.9,2087.2,73.8,0.2,1.1,4.7,0.7,0,8.2,0,919.6,19,1.1,7.6,0.1,0.2,0.1,0.7,5.8,5.8,0,0,0.3,1.2
"Mining support",5.2,74,4.6,0,0.8,0,0,0.2,1.7,0.5,0.3,0.7,0.2,0,0,0,0.1,0,0,0.1,3.2,9.7,0,0.1,0,0,0,0,0,0,0.4,0.6,0.3,0,0
"Food, beverages, tobacco",1781.2,13.2,4.2,0.1,0,128.6,12.1,51.7,78.2,258.8,56.3,21.3,16,7.5,0.4,5.9,7.6,3.7,2.5,12,65,58.4,214.4,22.4,3185.3,13.3,11.3,3.6,13.7,11.9,92.1,343.6,5.7,259.5,205.8
"Textiles & apparel",113.3,1,0.6,0,25.6,0,81.6,70.6,5,66.8,73.3,5.2,4.6,6.9,0.6,6.3,6,23.4,3.9,137.5,16.1,56.3,157.6,7.6,49.4,5.2,3.2,2.5,9.8,2.8,28.3,202.4,73.7,54.4,22.4
"Wood",33.8,0.8,19.6,0,2.4,1.1,0,0.5,0.5,16.1,5.9,5,2.4,9.3,0.2,5.2,7.1,5.9,0.9,179.5,5.2,640.7,40.1,0.6,14,5,3.3,1.4,1.8,39,27,4.9,1.1,5.7,9.6
"Paper & printing",51.7,13.5,4.8,0.2,420.3,69.5,13.9,0,48.2,121.5,96.5,91.8,7.5,13,1.3,20.6,33.3,9.6,2.6,34.6,64.8,56.6,316.4,54.7,114.8,384.6,83.6,33.9,124,17.4,253.2,229,270.6,105.5,73.7
"Coke & refined petroleum",247.1,145.7,135.3,5.8,148.6,67,4.8,43.7,0,806.8,72.1,593.4,139.4,30.2,1.2,28.1,16.3,13,10,32.9,137.5,340.2,633.7,4260,146,26.8,99.5,25.6,106.4,50.9,290.5,784.6,56.4,157.9,77.3
"Chemicals & pharmaceutical",675.1,159,40,0.1,243.3,189,22.7,158.4,946.8,0,696,155.8,61.8,37.1,2.8,52.3,28.6,22.4,7.8,62.7,134.6,397.9,116.1,35.5,67.2,25.6,12.6,4,11.5,21.6,99.1,33,13.8,260.8,37.4
"Rubber & plastic",97.3,7.1,16.5,0,559.3,103.8,15.8,105.9,46.7,121.9,0,37.4,19.6,31.2,3.8,68.9,56.1,63.8,13,68.8,58.4,982.8,181.9,301.3,59.1,11.5,41.3,5.1,12.2,12.9,75,34.8,7.5,62.1,16.5
"Other mineral (non-metallic)",39.8,7.3,11.3,0,164.4,19.2,1.5,8.8,22.3,86.2,25.4,0,30,24.2,2.7,26.8,26.4,17.8,3.4,20.3,58.5,5613.6,90.6,9.7,43.8,3.8,12.8,1.9,6.1,31.4,42.1,28.3,2.1,34.4,12.6
"Metal (basic)",10.3,83.4,4.1,1.2,24.2,7.6,1.4,10,17.4,15.3,19.6,33.8,0,238.4,1.9,102.8,140.6,49.3,20.2,67,47.3,949,18.3,11.8,4,1.1,3.7,0.4,0.9,1.5,7.7,7.2,3.6,8,2.1
"Metal (fabricated)",30.8,0.5,2,0,82.1,12.3,5.2,3.2,44.1,21.5,21.5,1.5,25.8,0,1.2,26.9,64.7,24.7,5.9,20.7,22.4,572,35,3,12.7,2.1,5.8,1.9,2.8,7.1,27.6,35,0.9,8.2,5
"Computer, electronics",0.1,0.1,0,0,0.3,0.1,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,0.5,0.3,0.1,0,0.1,0.2,1.6,0.5,0.1,0.2,0.1,1.7,0.2,0.1,0,0.4,0.6,0.2,0.5,0.1
"Electrical equip.",6.2,7.4,0.6,0,16.2,4.3,0.6,2.3,7.1,7.3,4.8,3.2,5.7,6.5,1,0,12.2,6.1,1.7,4.1,19.3,108.4,14.3,7.3,6,1.5,13.8,1.5,1.3,1.7,7.7,8,3.8,5.9,2.7
"Machinery & equip.",22.4,20.2,24,2.2,53.4,21.8,2,9.8,21.6,24.1,16.7,30.1,22.8,24.9,1.3,27.4,0,35.9,12.2,14.1,4.5,240,97.7,41.5,11.9,4.8,17.3,4.1,6.1,5,45.7,137.6,2.2,15.5,7.8
"Motor vehicles",12.8,12.3,4.5,0.2,2.7,1.6,0.7,1.2,6.9,2.9,4.8,5.2,0.5,2.9,0.2,7.5,14.3,0,4,2.6,18.3,28.7,85.6,84.9,3.3,1.6,5.9,1.1,2.9,1.6,23.5,28,4.2,3.7,3.4
"Other transport equip",0.9,1.7,0.1,0,0.3,0,0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0.1,2.8,0.2,0,0,0.2,1,3.8,33.3,0.1,0.1,0.1,0.1,0.1,0.2,3.1,71.3,0.4,0.4,0.3
"Other manufacturing",29.5,20.8,3.7,0.1,42,50.1,5.3,8.1,16.1,21.8,14.5,6.8,9.8,7.7,1,11.5,6.1,11.8,1.9,0,18.9,261,68.4,26.9,27.6,11.2,26.1,5.3,21.4,22.6,64.9,89.3,100.7,280.7,38.3
