Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,15,14,3.1,54556.3,1182.5,2587.4,6720.5,39.1,3733.6,325.1,307.6,42.4,21.4,9.5,10.3,14.4,68.7,7.5,295,15.3,100.8,690,9.3,1609.5,1.4,1.4,0.4,16.1,24.7,77.8,157.6,113.3,161.2,303.4
"Energy extraction",29.3,0,64.4,56.5,39.9,4.2,1.2,7.4,41123.6,89.3,6.6,21.1,577.6,1.8,6.4,4.1,9.2,5.8,6.3,2.2,5132.9,22,116.4,121.5,3.2,0.4,2,0.7,17.5,16.9,37,19.3,2.7,89.9,131.4
"Mining (non-energy)",168.8,6.3,0,11.5,97.9,12.7,0.4,54.4,10.2,3383.5,5.6,1720.3,3203.6,218.8,2.7,7.6,99,76.4,4.2,13.8,18.8,2766.2,52.3,26.4,3,0.2,0.9,0.3,3.6,30.3,10.2,19.7,3.7,3.7,38.4
"Mining support",145.3,1120.7,215.3,0,43.9,0,0.8,7.1,26.5,11.6,12,6.5,2.6,0.3,0,0,7,0.2,0.1,2.5,73,190,0.2,6.2,0,0,0,0,0,0,2.1,23.7,4.6,0.2,0.3
"Food, beverages, tobacco",10934.8,24.4,16.5,1.1,0,655.3,9.2,90.8,100.7,1741.6,214.2,32.8,85.8,44.1,23.8,28.2,35.8,37.5,12,73.8,62.8,154.9,640.9,101.9,10685.7,2.2,6.3,0.9,77.4,19.3,170.1,1494,901.9,851.3,955.2
"Textiles & apparel",155.4,7.6,184.9,7.9,363.8,0,0.3,161.7,5.3,177.1,249.7,169.3,5.6,59.1,43.6,3.1,112.1,202.7,84,414.4,76,163.1,835.7,253.2,176.3,46.5,32.3,5.8,208.2,9.4,624.5,138.7,8.2,935.6,859.8
"Wood",172.2,14.2,1.4,2.3,139.1,3.2,0,107.2,1.1,157.2,3.9,315.1,4.4,93.1,183.6,18.1,41.4,64.7,29,1305.5,8.2,2853.7,164.1,31.2,0.5,9.2,0.9,0.1,12.8,168.1,53.6,22.9,4.5,13.6,177.5
"Paper & printing",278,21,157,1.8,3530.1,360.3,67.9,0,81.4,1057.3,490.5,383.8,57.8,252.7,370.6,900.6,233.9,271.1,35.1,766.8,190.7,265.7,1642.9,416.6,320,1442.6,344.5,176.9,966.2,71,1302.6,1267.8,649.8,502.3,1364.3
"Coke & refined petroleum",5556,738.5,2403.9,82.8,2171.2,798.3,228.3,431.3,0,9485.9,1267.8,2406.4,2747.1,329.1,1221.8,787.1,1755.4,979.7,165.1,396.6,4151.6,4201.5,2933.2,19676.5,474.1,64.4,304.4,114.2,627.8,186.9,1146.1,3486,468.1,690.4,1177
"Chemicals & pharmaceutical",6346.9,829.2,503.5,20.8,1893.4,2822,163.1,1627.6,4415.1,0,9299.4,1471.8,3753.9,1910.7,915.1,1153.5,1465.1,1156,191,1410,482.7,4884.9,714.5,386.6,127.2,81.6,21.9,14.4,85.6,132.6,366.4,974.9,412.9,1929.7,964.6
"Rubber & plastic",465.3,111.3,358.7,12.9,3471.8,425.3,59.2,413,66.8,1451.9,0,102,741.3,779.7,942.3,1004.6,859.1,6965.1,298.9,808.5,154.1,3830.2,1373.7,1202.4,236,3.6,2.3,26.5,95.7,61.3,274.3,19.6,6.5,293.3,366
"Other mineral (non-metallic)",207.3,431.6,32.8,6.5,671.2,23.1,0.8,22.3,2,486.1,9.4,0,685.3,90.3,128.9,508.4,144.9,689.5,41,331.6,86.7,17700.7,241.9,39,83.7,0.1,0.6,0.2,26.4,86.6,41,52.5,12,86.3,130.4
"Metal (basic)",42.5,405.6,107.5,56.4,214.1,15,18.7,119.1,89.4,182.5,403.8,457.1,0,8158.3,1250.4,4329.8,7158.3,10634,1200.7,973.7,98.3,5984.8,454.9,138.3,4.9,0.6,2.3,1.8,9.4,12.5,32.7,21.8,5.4,29.6,137.1
"Metal (fabricated)",533.6,1483.2,350.2,21.4,1857.1,87.1,72.5,292,335,997.7,277.9,174.8,3345.4,0,1160.6,636.8,2420.3,2473.9,401.6,541,71.4,4379.5,639.8,324.5,127.6,5.4,53.5,26.4,63.6,90,156.5,531.1,20.2,84.6,266.2
"Computer, electronics",23.8,26.1,20.4,1.8,33.6,10.3,0.8,18.4,22.8,85.6,32.5,12.1,19.9,9.1,0,188.3,145,208.5,43.5,206.2,12.4,86.7,183.7,77.5,1.2,18.5,560.5,110.7,106.7,6.2,133.1,31.8,15.3,254,256.2
"Electrical equip.",20.6,30.5,2.7,17.2,576.7,2.3,0.3,22.8,2.4,5.2,1.7,2.1,20.6,13.8,227.5,0,47.7,18,894.2,919.6,97.6,173.7,2004.9,1289.1,202.8,78.5,1730.2,230.8,227.1,227.8,634.3,2.2,0.8,408.9,1733.7
"Machinery & equip.",320.5,623.4,253.3,19.5,189.2,134,20.9,95.7,253.3,418.8,133,228.8,563,170.3,1511.1,951.1,0,1639.3,158.1,254,131.7,1164,242,151.3,4.1,0.4,35.1,1.2,32.3,12.7,43.6,56.6,93.3,33.4,86.5
"Motor vehicles",143.5,30.5,42,5.6,27.4,12.4,3.5,12.8,27.1,76.1,74.9,58,129.1,57.8,65.3,52.4,830.3,0,284.6,1909.3,64.5,208.9,2225.1,1246.9,2.5,0.2,2.1,0.5,47,12.7,120.1,121.3,7.1,34.4,124.5
"Other transport equip",19.4,22.4,3.9,0.1,6.1,1.3,0.4,1.6,4.8,3.6,1.1,1.7,5.8,4.5,12.6,12.7,89.2,21,0,8.1,1.9,52.6,126.2,567.4,1.4,0.5,1.5,0.8,1.9,2.5,87.8,1371,3.4,4.5,45.9
"Other manufacturing",1290.7,21.8,41.3,26.6,1346.3,114,3.2,89.4,99.8,163.2,44.5,58.9,237.2,21.1,30.9,5.4,59.3,49.3,84.7,0,952.3,332.5,712.4,1712.1,178.3,64.8,494,67.2,287.7,474.2,452.7,370.1,970,1392.4,519.1
"Utilities",1793.4,1378.1,1942.2,39.3,3321,976.3,119,1127.9,1488.8,3200.3,764.9,1319.4,5533.5,708.3,444.7,303.2,536,978.1,132.8,446.8,0,725.5,2382.9,1952.1,981.2,130.2,635.7,141.5,820.3,837.5,1199.2,2768.2,1379.9,1982.6,2028.4
"Construction",58.6,2012.4,3,40.6,448.9,42.2,7.5,82.3,124,132.4,118.5,127.7,58.5,14.7,118.5,51.6,79.8,769.4,54.4,18.5,2622.6,0,2570.5,2987.4,433.8,99.3,1246.7,126.9,1385.6,5284,1686.1,6796.6,5183.3,1451.6,2031.9
"Wholesale & retail",6117.5,1143.5,1364.3,89.6,15288.9,3967.8,334.5,1594.9,6224.9,7818.5,2318.3,1347,3412,1018.4,2238.5,1435.8,1671.2,4645.6,1250.5,2551.2,4022.1,7758.4,0,13211.9,4312.5,2152.6,4512.3,1551.9,2260.1,601,8545.5,4185,1682.5,3641.7,5498.4
"Transportation, storage",2378.6,1454.9,1264.5,36.6,6868,1669.8,286.3,1058.9,2798.4,4330.6,1025,1237.8,2659.2,970.6,1783.7,1453.4,1734.6,3172.6,489.3,910.8,1280.6,4254.3,4798.5,0,1320.1,508,1261.6,264.5,2556.8,202.7,3200.1,2380.6,781.5,1137.9,2295.8
"Accomodation and food services",65.6,146.5,90.1,20.3,553.5,158,5.1,103.6,29.3,370.2,117.6,27.2,230.6,165,36.7,24.7,195.8,301.5,99.9,155.8,469,168.2,1750.2,1944.6,0,105,203.7,286.6,1491.1,272.7,8366.3,2524.6,1000.2,2960.3,2556.6
"Publishing, broadcasting",10.4,2.2,6.9,0.5,13.9,4.4,0.4,24,5.3,105.2,3.3,1.7,2.7,1.5,2.7,1.8,2,97.9,46.8,33.7,121.8,6.7,1299.1,72.6,42.4,0,2030.4,3.3,872.5,67.2,4107.8,1301,610.6,343.8,2283.2
"Telecoms",363.9,111.2,159.1,9.4,561.8,243.7,20.8,91.3,192.4,316.9,102.9,114.1,145.3,149.8,265.6,105.5,217.7,311.1,59,203.2,399.6,587.2,1819.5,1350.9,261.1,412.6,0,609.7,2373.6,149.5,2273.5,2667.3,447,783.4,1469.7
"IT and information services",61,137,51.7,2.3,485.6,121.6,11.5,85,167.9,345.4,64.4,71.4,134.5,90.6,310.6,106.4,145.8,279.6,40.8,182,330.6,398.1,1092.9,855.8,133.5,245.6,1292.4,0,2571.2,91.8,1787.4,1857.1,310.9,517.9,946.1
"Finance & insurance",2813.4,1383.5,762.6,30.2,2672.5,884.5,103.6,408.5,1053.2,1565.9,437.9,485.4,1938.6,567,685.9,411.9,708.6,1314.3,279.9,708.3,1570.7,3043.4,4705.2,3723.8,680.1,225.5,972.1,373.8,0,3805.9,3896.2,4040.6,801.1,1472.8,2422.7
"Realestate",275.2,2253.5,134.9,2.4,761.5,227.4,13.9,151,278.8,431.2,110.7,130.7,215.2,139.5,128.9,74,171.6,160.9,67.1,212.9,339.7,336.9,5317.8,1429.6,1500.5,171,921.2,276.7,1652.3,0,2397.1,2662.3,683,1321.9,1871.1
"Other business services",2542.8,3568.1,1054.4,114.6,10378.7,1484.1,223.4,968,2434.4,4495.4,1124.4,1264.7,1717.3,1515.1,3049.2,1333.7,2013.8,4122.7,857.4,3388.1,3473.6,13183.6,13943.7,9705.3,2550.5,1083.1,4468.6,1909.4,9959.3,1364.7,0,9186.5,2420.8,4436.7,7250.8
"Public admin,  defence",137.9,95.2,91.4,2.5,346.5,74.2,9.7,157.8,100.2,207.1,47.9,66,252.1,39.5,36.4,22.5,36.1,81.9,16.2,39.1,532.8,80.9,530.3,190.9,95.3,187.1,163.1,33.5,231.9,67.6,384,0,194,208.5,381.7
"Education",9.3,67.1,4.1,0.2,25.3,7,0.4,4.9,8.8,14.2,3.4,4,6.7,4.2,4,2.3,5.2,5.1,3,6.5,12.1,10.2,194.7,74.6,45,5.7,44.1,8.4,105.2,23,166.9,111.8,0,85.1,118
"Healthcare, socialwork",50.6,106,15.3,0.5,94.2,26,2,13.1,37.6,50.7,14.3,11.3,23.3,10.4,14.8,9.1,14.4,26,22.8,19.9,85.6,46.1,1108.7,162.4,84.8,16.3,58.8,18.6,1053.4,82.1,1045.1,1826.7,146.6,0,2144.3
"Arts, entertainment",302.3,131,659,15.9,803.8,182.6,8.4,49.6,96.3,131.5,41.1,108.8,888.1,87.5,209.1,84.6,125.1,316.3,88.8,188.5,180.3,127.8,1575.3,818.7,678.3,146,455.1,209.5,1090.1,102.3,1702.7,1656.4,503.8,2350,0
