Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.9,30.8,2.1,4960.9,44,168,107.9,1.4,94.4,32.4,7.1,7,1.6,1.4,3.6,0.3,1.2,2,28.1,24.3,44.2,149.9,10.3,261,3.1,3.5,2.3,4.1,13.2,45.2,89.3,68.9,33.8,14.2
"Energy extraction",60.6,0,13,51.9,37.8,2.3,0.2,4.2,1163.8,168.2,8.2,28.4,24.6,1.3,1,2.8,0.4,4.4,1.1,1.9,499.9,4.8,29.9,23.6,25.3,1.3,7.4,0.4,3.6,12.2,14.1,17,21.5,21,11.5
"Mining (non-energy)",2.4,13.3,0,21.4,25.7,1.4,3.7,0.1,0,378.1,0.2,491.5,750.9,242.2,0.8,342.2,3.8,0.6,2.8,2.7,3.5,902.9,37.4,15,4.1,0.5,1.4,0.7,1.5,30.7,13.6,422.5,4.9,1.2,3.6
"Mining support",197.4,244.6,295.2,0,12.3,0,0.2,1.2,2.2,3,3.9,3.2,0.2,0.1,0,0,0.3,0,0,0.6,19,43.3,0.1,3,0,0,0,0,0.1,0,3.6,14.8,5.8,0.2,0
"Food, beverages, tobacco",577.2,0.5,4.6,0.4,0,11.3,1.1,2.4,0.7,34.6,3.1,3.6,1.7,1.5,1.8,3.1,0.4,1.9,0.9,2.1,2.2,11.8,77.3,11.5,730.4,4.9,8.7,4.8,10.7,3.8,24.6,75.7,32.2,45.3,47.1
"Textiles & apparel",16,1,4.3,0.5,9.5,0,0.9,2.1,0.1,23.4,16,0.9,0.4,0.7,0.2,2,1,1.4,2.1,34.6,0.4,2.8,39.4,5.4,9.6,2.1,1.8,1.4,4.4,0.8,10.1,42.8,10.3,17.3,6
"Wood",1.2,1.5,0.2,0.6,6.3,2,0,4.4,0,5.4,2.3,3.3,0.2,5.7,0.1,2.1,0.3,1.7,2.3,38.2,0.2,132.9,14,2.4,3.2,1.8,1.4,0.9,0.9,22.1,8.4,0.1,5.8,1.2,2.8
"Paper & printing",19.7,0.6,8.6,0.3,113.7,24.5,0.2,0,0.1,30.5,5.5,14.6,0.4,1,7.6,4.7,1.2,1.3,0.4,3.6,3.8,1.1,50.8,7.8,16.1,28.6,9.1,9.7,25.3,4.7,35.3,27.6,37.4,17.4,5.6
"Coke & refined petroleum",336.9,19,143.9,10.8,40.5,7.8,0.3,4.8,0,114.7,3.9,101.5,12.3,6.1,5.2,2.5,1.3,13.5,1.9,8,55.1,91.2,106.6,314.5,16.8,4.4,21.1,8.5,25.9,17.3,57.3,282.5,36.3,23,9.5
"Chemicals & pharmaceutical",109.2,2.2,13.7,0.9,48.8,16.5,1.2,10.8,5.1,0,33.8,12,4,3.3,7.9,9.4,0.8,4.5,1.7,4.6,3.7,17.2,54.6,7.6,8.1,5.5,9.2,4.4,4.9,3.6,19.5,19.6,10.8,115.5,4
"Rubber & plastic",3.4,3.1,85,1.6,68.1,48.9,0.3,2.1,0.8,27.2,0,2.1,1.9,3.1,0.3,28.6,9.1,23.1,3.8,10.7,2.1,22,47,13.6,7.9,2.1,11.1,2.1,3.8,4.5,15.8,23.5,7.4,11.6,3
"Other mineral (non-metallic)",3.9,7,29.3,5.8,119.3,6.6,1.1,3.4,0.1,49.9,9.4,0,13.6,41.3,55.4,8.4,0.7,45.1,6.2,7.4,3.1,2391.4,63.8,11.5,19.5,2.9,10.9,2.9,6.4,38.1,27.7,29.7,28.6,18.4,6.5
"Metal (basic)",14.4,25.8,19.1,24.5,8.5,1,0.4,2.9,1.4,5.4,13.6,40.2,0,280.5,56.5,198,39.9,146.2,57.4,75.9,20.7,484.7,34.4,6.4,0.5,0.9,2.2,0.4,0.6,1.9,8.3,6.5,4.2,1.5,1.8
"Metal (fabricated)",1.8,4.8,3.5,2.6,18.7,2.2,0.9,0.7,0.1,5.1,2.2,11.1,15.9,0,10.6,15.4,4.6,13,6.5,11.7,3.1,84.4,12.8,3.2,2,0.6,2,0.9,1.1,3.3,6.5,2,3.3,1.6,1
"Computer, electronics",3.7,0.6,5.9,0.4,9.7,2.5,0.1,0.3,0.1,3.4,3.1,1.2,0.5,0.8,0,11.8,1.1,4.3,0.9,2.7,1.3,6.1,19.1,3.6,2.1,2.6,44.7,9.8,4.5,1,10.8,14.2,5.6,9.3,2.4
"Electrical equip.",1.4,0.4,0.7,0.2,3.3,0.6,0.1,0.1,0,1.4,0.2,2.7,0.5,1,11.1,0,0.3,14.9,0.8,1.7,2.3,23.3,7.5,1.6,0.9,0.5,7.2,1.2,0.7,1.2,3,0.7,1.5,1.1,0.8
"Machinery & equip.",1.9,0.3,0.8,0.2,1.8,0.4,0,0.1,0,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0,0.5,0.2,0.3,0.2,1.1,3.4,0.5,0.2,0.2,0.7,0.3,0.2,0.1,0.8,0.4,0.2,0.2,0.1
"Motor vehicles",4.1,0.1,0.8,0.1,6,1.3,0.2,0.2,0.1,1.3,0.3,0.8,0.5,0.5,0.4,0.7,0.1,0,0.2,0.5,0.4,2.5,12.8,1.8,0.9,0.6,2.1,0.9,0.6,0.4,2.3,1.5,0.5,0.7,0.4
"Other transport equip",1.7,0.2,0.1,0,0.5,0.1,0,0,0,0.1,0,0.1,0.1,0.2,0.1,0.3,0.1,0.1,0,0.1,0,0.8,1,10.2,0.1,0,0.1,0.1,0,0,2,18.1,0.1,0.1,0
"Other manufacturing",11,1.5,3.3,0.6,6,9.9,1.9,0.7,0.3,3.2,1,1.6,1.2,0.9,1.3,1.7,0.4,1,0.9,0,2.5,9.1,9.4,6.5,2.3,1.3,6.4,1.4,3.4,7.5,7.9,4.4,10.4,21.2,2.2
"Utilities",248.1,47.5,112.8,11.5,147.6,34.3,3.5,22,18.6,137.2,31.2,89.1,36.2,13.6,27.8,25.1,3.5,17.4,5.2,14.7,0,25.2,171.9,70.7,94.5,19.6,100.8,19.6,60.6,141.3,96.2,262.8,267.8,129.8,39.2
"Construction",7.7,0.8,2.3,0.2,8.2,1.8,0.2,0.5,0.3,3.2,0.7,2.2,1,0.6,0.8,1,0.1,0.7,0.2,0.6,5.6,0,14,2.5,2.2,0.9,3.7,1.2,1.6,3.6,3.6,5,4.4,2.7,0.9
"Wholesale & retail",634.6,19.2,132.5,11.2,854.8,181.1,22,31.7,13.6,199.7,43.4,119.7,73,58.1,62.5,91.1,10.5,59.9,19.3,55.9,60.8,357.4,0,231.8,136.9,87.5,286.6,123.2,88.1,45.2,280,219,72.8,95.8,50.2
"Transportation, storage",103.1,26.8,118.3,4.6,101.2,21,3.3,9.9,19.6,70.9,11.7,55.9,36.1,18.7,16.7,29.5,2.8,13.3,5.2,11,19.3,93,326.6,0,18.7,20.8,87.2,16.6,87,12.3,97,160.7,52.2,25.9,14.1
"Accomodation and food services",32.2,3.1,10,4.3,31,5.7,0.6,1.6,0.7,14.5,3.7,6.1,1.7,3,4.9,5,0.8,3.5,2.5,4.7,11.5,20.4,111.5,72.2,0,16.1,24,34.1,75.7,48.9,193.3,153.7,123.5,154.5,29.8
"Publishing, broadcasting",1.7,0.1,0.4,0,3.4,0.6,0.1,0.4,0.1,1.2,0.2,0.4,0.2,0.2,0.4,0.4,0,0.2,0.1,0.2,0.4,1.1,8.8,1.4,1,0,18,2.6,2.6,0.8,14.9,4.4,4.9,1.2,3.5
