Src	Trg	LinkCount	RelLinkCount
38842	37723	3.0	1.0
11540	11540	17.0	0.326923076923
11540	11946	4.0	0.0769230769231
11540	11011	1.0	0.0192307692308
11540	11066	3.0	0.0576923076923
11540	11164	2.0	0.0384615384615
11540	12026	1.0	0.0192307692308
11540	43484	1.0	0.0192307692308
11540	11271	1.0	0.0192307692308
11540	11272	5.0	0.0961538461538
11540	47917	1.0	0.0192307692308
11540	11935	1.0	0.0192307692308
11540	54142	1.0	0.0192307692308
11540	10943	1.0	0.0192307692308
11540	11654	11.0	0.211538461538
11540	11877	2.0	0.0384615384615
11541	10884	257.0	0.948339483395
11541	28453	1.0	0.00369003690037
11541	11469	9.0	0.0332103321033
11541	11272	4.0	0.0147601476015
11547	18568	1.0	0.0526315789474
11547	11164	1.0	0.0526315789474
11547	11011	2.0	0.105263157895
11547	11275	1.0	0.0526315789474
11547	11877	2.0	0.105263157895
11547	11272	10.0	0.526315789474
11547	47917	1.0	0.0526315789474
11547	10943	1.0	0.0526315789474
11545	11443	1.0	0.037037037037
11545	11695	14.0	0.518518518519
11545	11011	3.0	0.111111111111
11545	11409	1.0	0.037037037037
11545	11911	2.0	0.0740740740741
11545	11272	4.0	0.148148148148
11545	11935	2.0	0.0740740740741
5988	3905	1.0	0.0014409221902
5988	44478	2.0	0.0028818443804
5988	8364	7.0	0.0100864553314
5988	44332	1.0	0.0014409221902
5988	7153	2.0	0.0028818443804
5988	6813	3.0	0.00432276657061
5988	8300	3.0	0.00432276657061
5988	5466	1.0	0.0014409221902
5988	5293	2.0	0.0028818443804
5988	4755	2.0	0.0028818443804
5988	7955	1.0	0.0014409221902
5988	6929	2.0	0.0028818443804
5988	7871	2.0	0.0028818443804
5988	4558	296.0	0.4265129683
5988	8296	2.0	0.0028818443804
5988	5748	2.0	0.0028818443804
5988	8522	3.0	0.00432276657061
5988	8547	2.0	0.0028818443804
5988	3671	1.0	0.0014409221902
5988	9223	1.0	0.0014409221902
5988	27065	29.0	0.0417867435159
5988	6945	1.0	0.0014409221902
5988	7710	2.0	0.0028818443804
5988	8095	1.0	0.0014409221902
5988	5585	1.0	0.0014409221902
5988	5825	2.0	0.0028818443804
5988	9153	2.0	0.0028818443804
5988	4942	2.0	0.0028818443804
5988	4929	1.0	0.0014409221902
5988	4004	5.0	0.00720461095101
5988	6559	9.0	0.0129682997118
5988	8687	1.0	0.0014409221902
5988	43484	2.0	0.0028818443804
5988	9171	2.0	0.0028818443804
5988	49487	1.0	0.0014409221902
5988	3893	3.0	0.00432276657061
5988	6307	2.0	0.0028818443804
5988	8745	2.0	0.0028818443804
5988	4499	5.0	0.00720461095101
5988	182	1.0	0.0014409221902
5988	40180	29.0	0.0417867435159
5988	10832	1.0	0.0014409221902
5988	8103	2.0	0.0028818443804
5988	8066	32.0	0.0461095100865
5988	12884	2.0	0.0028818443804
5988	7770	1.0	0.0014409221902
5988	22553	2.0	0.0028818443804
5988	5449	3.0	0.00432276657061
5988	8008	14.0	0.0201729106628
5988	7942	4.0	0.00576368876081
5988	57637	1.0	0.0014409221902
5988	5511	2.0	0.0028818443804
5988	5468	2.0	0.0028818443804
5988	56340	1.0	0.0014409221902
5988	5360	2.0	0.0028818443804
5988	57142	1.0	0.0014409221902
5988	4451	2.0	0.0028818443804
5988	4877	2.0	0.0028818443804
5988	6422	14.0	0.0201729106628
5988	4713	10.0	0.014409221902
5988	6657	2.0	0.0028818443804
5988	7088	1.0	0.0014409221902
5988	6560	4.0	0.00576368876081
5988	7729	142.0	0.204610951009
5988	3982	1.0	0.0014409221902
5988	4444	2.0	0.0028818443804
5988	47385	1.0	0.0014409221902
5988	6053	3.0	0.00432276657061
5988	5059	1.0	0.0014409221902
19399	18817	1.0	0.2
19399	19412	1.0	0.2
19399	18808	1.0	0.2
19399	19631	1.0	0.2
19399	35661	1.0	0.2
19397	18664	3.0	0.2
19397	19165	3.0	0.2
19397	19321	6.0	0.4
19397	57927	3.0	0.2
5983	4713	25.0	0.0909090909091
5983	7863	2.0	0.00727272727273
5983	4529	2.0	0.00727272727273
5983	8090	246.0	0.894545454545
5980	5201	2.0	0.4
5980	6460	1.0	0.2
5980	5429	1.0	0.2
5980	8863	1.0	0.2
5981	7095	5.0	0.0167785234899
5981	8364	1.0	0.00335570469799
5981	7086	115.0	0.385906040268
5981	6559	8.0	0.0268456375839
5981	5293	1.0	0.00335570469799
5981	4439	168.0	0.563758389262
5986	4328	1.0	0.00617283950617
5986	8172	2.0	0.0123456790123
5986	7287	3.0	0.0185185185185
5986	9125	1.0	0.00617283950617
5986	8507	2.0	0.0123456790123
5986	5293	1.0	0.00617283950617
5986	5663	1.0	0.00617283950617
5986	8565	2.0	0.0123456790123
5986	8296	2.0	0.0123456790123
5986	5645	1.0	0.00617283950617
5986	8132	5.0	0.0308641975309
5986	7498	24.0	0.148148148148
5986	46728	1.0	0.00617283950617
5986	5707	3.0	0.0185185185185
5986	4516	1.0	0.00617283950617
5986	9283	2.0	0.0123456790123
